shock_type,intensity,structure,tau,K,seed,initial_fitness,final_fitness,improvement
correlated,0.01,Hy,0.2,10,4,0.48601679176108303,0.6955398074643282,0.20952301570324516
correlated,0.01,Hy,0.2,10,5,0.5804002612625642,0.6887303538021488,0.10833009253958459
correlated,0.01,Hy,0.2,10,6,0.43403537565932354,0.6957754221308099,0.26174004647148635
correlated,0.01,Hy,0.2,10,7,0.5172956160123717,0.6971596399985841,0.17986402398621237
correlated,0.01,Hy,0.2,10,8,0.4161633375839561,0.7344719702266024,0.31830863264264625
correlated,0.01,Hy,0.2,10,9,0.35382872916268987,0.6875589506337308,0.333730221471041
correlated,0.01,Hy,0.2,10,10,0.4418963248611914,0.5868965992386845,0.14500027437749313
correlated,0.01,Hy,0.5,2,1,0.462667133036838,0.7179375985845307,0.25527046554769267
correlated,0.01,Hy,0.5,2,2,0.3851942624113807,0.6980559379361673,0.31286167552478655
correlated,0.01,Hy,0.5,2,3,0.5387270950220894,0.6890984617459742,0.15037136672388485
correlated,0.01,Hy,0.5,2,4,0.4729762815435174,0.6957139434987153,0.2227376619551979
correlated,0.01,Hy,0.5,2,5,0.5618100830941172,0.6939524191283823,0.13214233603426517
correlated,0.01,Hy,0.5,2,6,0.5828856361253734,0.7928499162360946,0.2099642801107212
correlated,0.01,Hy,0.5,2,7,0.451460990279764,0.7323637926808805,0.2809028024011165
correlated,0.01,Hy,0.5,2,8,0.5646589343406837,0.741210917679924,0.17655198333924027
correlated,0.01,Hy,0.5,2,9,0.5930001090499794,0.7425979590205646,0.14959784997058523
correlated,0.01,Hy,0.5,2,10,0.5044226897168804,0.6760109352117404,0.17158824549485996
correlated,0.01,Hy,0.5,5,1,0.5920999371808093,0.6763590366110633,0.084259099430254
correlated,0.01,Hy,0.5,5,2,0.5743407613439471,0.740482248826629,0.16614148748268198
correlated,0.01,Hy,0.5,5,3,0.5008266730780906,0.6947366901088096,0.19391001703071897
correlated,0.01,Hy,0.5,5,4,0.4257262645048746,0.7271731257186725,0.30144686121379793
correlated,0.01,Hy,0.5,5,5,0.4359956653769645,0.7137423514711785,0.277746686094214
correlated,0.01,Hy,0.5,5,6,0.601778004796616,0.7876224746849373,0.18584446988832126
correlated,0.01,Hy,0.5,5,7,0.5621819268768536,0.7198292592465029,0.15764733236964923
correlated,0.01,Hy,0.5,5,8,0.5186716712457169,0.6799302770729991,0.16125860582728224
correlated,0.01,Hy,0.5,5,9,0.43366221875316985,0.7166444118151304,0.28298219306196054
correlated,0.01,Hy,0.5,5,10,0.5501164787114645,0.7559647966282127,0.20584831791674818
correlated,0.01,Hy,0.5,10,1,0.690526048526142,0.690526048526142,0.0
correlated,0.01,Hy,0.5,10,2,0.42538216429541115,0.6833595653650518,0.2579774010696407
correlated,0.01,Hy,0.5,10,3,0.5351805713750186,0.7174799166851947,0.1822993453101761
correlated,0.01,Hy,0.5,10,4,0.607417401672717,0.6635584108593445,0.056141009186627566
correlated,0.01,Hy,0.5,10,5,0.5443534176958608,0.7151865345148992,0.17083311681903846
correlated,0.01,Hy,0.5,10,6,0.4531999050863537,0.7485608131261429,0.29536090803978915
correlated,0.01,Hy,0.5,10,7,0.5091667817153092,0.7441817427751837,0.23501496105987452
correlated,0.01,Hy,0.5,10,8,0.4853038349492609,0.6825351995338413,0.19723136458458046
correlated,0.01,Hy,0.5,10,9,0.4914139454732767,0.7207176255365302,0.22930368006325347
correlated,0.01,Hy,0.5,10,10,0.3759775218486964,0.697334310803585,0.32135678895488856
correlated,0.01,Hy,0.8,2,1,0.5575080020825429,0.7123169019484782,0.15480889986593527
correlated,0.01,Hy,0.8,2,2,0.4802004338401736,0.6885041221401585,0.20830368829998497
correlated,0.01,Hy,0.8,2,3,0.5389633101518004,0.6866699088994229,0.1477065987476225
correlated,0.01,Hy,0.8,2,4,0.5440516832439781,0.7561470521747163,0.21209536893073822
correlated,0.01,Hy,0.8,2,5,0.4837626760549104,0.7616371057070846,0.27787442965217424
correlated,0.01,Hy,0.8,2,6,0.5410611996856683,0.7695866251950931,0.22852542550942478
correlated,0.01,Hy,0.8,2,7,0.36164482083179933,0.6913457777879024,0.3297009569561031
correlated,0.01,Hy,0.8,2,8,0.46917996010103824,0.7204353575736856,0.25125539747264736
correlated,0.01,Hy,0.8,2,9,0.4319811080243717,0.7106767086333197,0.278695600608948
correlated,0.01,Hy,0.8,2,10,0.47502054986468367,0.7077422065124022,0.2327216566477185
correlated,0.01,Hy,0.8,5,1,0.5001806311444787,0.6399349832326581,0.13975435208817932
correlated,0.01,Hy,0.8,5,2,0.6076898216374496,0.6955790348255014,0.08788921318805187
correlated,0.01,Hy,0.8,5,3,0.5932459060731282,0.7961038337897011,0.20285792771657285
correlated,0.01,Hy,0.8,5,4,0.5088962048770574,0.7130216252447287,0.20412542036767123
correlated,0.01,Hy,0.8,5,5,0.48394043213504995,0.7080875164676262,0.2241470843325763
correlated,0.01,Hy,0.8,5,6,0.5759497493871294,0.7644250386107916,0.1884752892236622
correlated,0.01,Hy,0.8,5,7,0.47439937465705495,0.7325261977116199,0.2581268230545649
correlated,0.01,Hy,0.8,5,8,0.4598414209474258,0.7012977330234909,0.24145631207606505
correlated,0.01,Hy,0.8,5,9,0.4193008329416653,0.6872474045369171,0.2679465715952518
correlated,0.01,Hy,0.8,5,10,0.5645798357416515,0.6987240489077075,0.13414421316605596
correlated,0.01,Hy,0.8,10,1,0.5539799157907,0.7070938852537784,0.15311396946307831
correlated,0.01,Hy,0.8,10,2,0.3714524344709108,0.7231019825239919,0.35164954805308113
correlated,0.01,Hy,0.8,10,3,0.5208109127421576,0.731023057164501,0.21021214442234337
correlated,0.01,Hy,0.8,10,4,0.4270140451551602,0.7945868341134488,0.36757278895828854
correlated,0.01,Hy,0.8,10,5,0.6378356040300869,0.678674208840446,0.04083860481035917
correlated,0.01,Hy,0.8,10,6,0.5214455424801355,0.7104734285015086,0.1890278860213731
correlated,0.01,Hy,0.8,10,7,0.6524210777454386,0.6718634082372473,0.019442330491808768
correlated,0.01,Hy,0.8,10,8,0.45146157889533783,0.6675735353338165,0.21611195643847864
correlated,0.01,Hy,0.8,10,9,0.3875829132791253,0.6783987026869778,0.29081578940785247
correlated,0.01,Hy,0.8,10,10,0.39544571918922533,0.6491537404789897,0.25370802128976433
correlated,0.025,V,0.2,2,1,0.5200415339737634,0.6921867975478714,0.17214526357410798
correlated,0.025,V,0.2,2,2,0.4843315307703687,0.6980559379361673,0.21372440716579855
correlated,0.025,V,0.2,2,3,0.631451066304563,0.7167212677225535,0.08527020141799047
correlated,0.025,V,0.2,2,4,0.37483060115404604,0.7561470521747163,0.3813164510206703
correlated,0.025,V,0.2,2,5,0.515283080330019,0.666837628507393,0.15155454817737402
correlated,0.025,V,0.2,2,6,0.4987103154330895,0.7358112306516839,0.23710091521859433
correlated,0.025,V,0.2,2,7,0.49233716908849084,0.7090022577433887,0.2166650886548978
correlated,0.025,V,0.2,2,8,0.5603921285665651,0.6853798733316496,0.12498774476508456
correlated,0.025,V,0.2,2,9,0.451161437917833,0.6885133125852019,0.2373518746673689
correlated,0.025,V,0.2,2,10,0.44371620532303147,0.7146789859026469,0.2709627805796154
correlated,0.025,V,0.2,5,1,0.4149676932865546,0.665491715949642,0.2505240226630874
correlated,0.025,V,0.2,5,2,0.5378802743130315,0.7104980191937521,0.17261774488072057
correlated,0.025,V,0.2,5,3,0.44969957593121296,0.7352010711365994,0.2855014952053864
correlated,0.025,V,0.2,5,4,0.42376435545888014,0.7443745151718862,0.3206101597130061
correlated,0.025,V,0.2,5,5,0.5658633573038423,0.6100068232840478,0.044143465980205465
correlated,0.025,V,0.2,5,6,0.5313705356679422,0.7327536745452937,0.2013831388773515
correlated,0.025,V,0.2,5,7,0.4138959275363286,0.7666437293221502,0.3527478017858216
correlated,0.025,V,0.2,5,8,0.4464437461612552,0.7006717613834196,0.25422801522216437
correlated,0.025,V,0.2,5,9,0.47777493972817237,0.7218593204940053,0.2440843807658329
correlated,0.025,V,0.2,5,10,0.47492453906677806,0.6987240489077075,0.2237995098409294
correlated,0.025,V,0.2,10,1,0.4992258354152718,0.6503259838459773,0.15110014843070546
correlated,0.025,V,0.2,10,2,0.5004404591458981,0.6398698365363437,0.13942937739044559
correlated,0.025,V,0.2,10,3,0.3960979674451418,0.7919115964601346,0.39581362901499284
correlated,0.025,V,0.2,10,4,0.6034810995108045,0.6002773743639831,-0.0032037251468214345
correlated,0.025,V,0.2,10,5,0.5610995316205021,0.6979220185014813,0.1368224868809792
correlated,0.025,V,0.2,10,6,0.4816138937394719,0.6773672743052234,0.19575338056575148
correlated,0.025,V,0.2,10,7,0.3966517894105849,0.6782975547438412,0.28164576533325636
correlated,0.025,V,0.2,10,8,0.5160429374080093,0.6818537797872807,0.16581084237927135
correlated,0.025,V,0.2,10,9,0.5601532178555126,0.6861322140809577,0.12597899622544506
correlated,0.025,V,0.2,10,10,0.584073950136959,0.6583975608878209,0.07432361075086191
correlated,0.025,V,0.5,2,1,0.47416832105955964,0.6703197028398322,0.19615138178027258
correlated,0.025,V,0.5,2,2,0.5134603552914366,0.6918785964612445,0.17841824116980787
correlated,0.025,V,0.5,2,3,0.5148324511273267,0.6859702611927931,0.17113781006546647
correlated,0.025,V,0.5,2,4,0.5456927229643649,0.6923184172878566,0.1466256943234917
correlated,0.025,V,0.5,2,5,0.4822946317646371,0.6871130771423343,0.20481844537769717
correlated,0.025,V,0.5,2,6,0.5122909045405092,0.7653182666789664,0.2530273621384572
correlated,0.025,V,0.5,2,7,0.44528812285398955,0.6750735811413414,0.22978545828735186
correlated,0.025,V,0.5,2,8,0.5285770774246508,0.7402399296483887,0.21166285222373793
correlated,0.025,V,0.5,2,9,0.3715518081595868,0.709601465707973,0.3380496575483862
correlated,0.025,V,0.5,2,10,0.5520446680722009,0.7431905258503412,0.1911458577781403
correlated,0.025,V,0.5,5,1,0.5476927819884398,0.6934738988992222,0.14578111691078233
correlated,0.025,V,0.5,5,2,0.4789231340218185,0.7071122929132028,0.22818915889138425
correlated,0.025,V,0.5,5,3,0.4693241594522336,0.7354329906277495,0.26610883117551587
correlated,0.025,V,0.5,5,4,0.557052296359624,0.7152312699082713,0.1581789735486473
correlated,0.025,V,0.5,5,5,0.4943575319049677,0.7070928312664476,0.21273529936147995
correlated,0.025,V,0.5,5,6,0.5107368428253877,0.7734703134762339,0.2627334706508462
correlated,0.025,V,0.5,5,7,0.6050872254634361,0.7322096635589546,0.1271224380955185
correlated,0.025,V,0.5,5,8,0.5529572327458218,0.7211593484963077,0.16820211575048594
correlated,0.025,V,0.5,5,9,0.44820742313170003,0.6488422857851557,0.20063486265345565
correlated,0.025,V,0.5,5,10,0.5927856819559536,0.7166389941548689,0.12385331219891527
correlated,0.025,V,0.5,10,1,0.5816289755980522,0.6903122482024435,0.10868327260439137
correlated,0.025,V,0.5,10,2,0.5223862330070267,0.637189168231563,0.11480293522453633
correlated,0.025,V,0.5,10,3,0.4367088179982062,0.6655617590703963,0.22885294107219006
correlated,0.025,V,0.5,10,4,0.561533577097991,0.6652291763824824,0.10369559928449135
correlated,0.025,V,0.5,10,5,0.5198015820183485,0.7088405627121332,0.18903898069378477
correlated,0.025,V,0.5,10,6,0.49521468885910724,0.6125314015706445,0.11731671271153721
correlated,0.025,V,0.5,10,7,0.47197169837369446,0.6646724933365018,0.19270079496280734
correlated,0.025,V,0.5,10,8,0.5056753229140586,0.6234444317085921,0.1177691087945335
correlated,0.025,V,0.5,10,9,0.4146051368589202,0.6513865083072367,0.23678137144831646
correlated,0.025,V,0.5,10,10,0.4970545096616246,0.7221051954583917,0.22505068579676707
correlated,0.025,V,0.8,2,1,0.47857542979113304,0.6931117590741693,0.2145363292830363
correlated,0.025,V,0.8,2,2,0.5350184370850511,0.6837140861423124,0.1486956490572613
correlated,0.025,V,0.8,2,3,0.4762971961770102,0.6627676800689327,0.1864704838919225
correlated,0.025,V,0.8,2,4,0.4358662816047579,0.7561470521747163,0.32028077056995846
correlated,0.025,V,0.8,2,5,0.5128194431951327,0.6808104820865742,0.1679910388914415
correlated,0.025,V,0.8,2,6,0.49553424408300006,0.727134365215848,0.2316001211328479
correlated,0.025,V,0.8,2,7,0.5048331313105453,0.7338548986714524,0.22902176736090707
correlated,0.025,V,0.8,2,8,0.6169786190596567,0.718276495562898,0.10129787650324129
correlated,0.025,V,0.8,2,9,0.5973015563121322,0.7107215126918439,0.1134199563797117
correlated,0.025,V,0.8,2,10,0.433271891674847,0.7168706698827457,0.28359877820789875
correlated,0.025,V,0.8,5,1,0.41720676502848497,0.7691402140482734,0.3519334490197884
correlated,0.025,V,0.8,5,2,0.5079146285082898,0.6888121704588347,0.18089754195054486
correlated,0.025,V,0.8,5,3,0.4569716517512602,0.6982869078376205,0.24131525608636029
correlated,0.025,V,0.8,5,4,0.3405319855467663,0.7117932362442395,0.37126125069747323
correlated,0.025,V,0.8,5,5,0.3571561603304285,0.6679334359156147,0.3107772755851862
correlated,0.025,V,0.8,5,6,0.4955588229239051,0.6987990539960076,0.20324023107210254
correlated,0.025,V,0.8,5,7,0.38535547554929306,0.6581261801413901,0.27277070459209707
correlated,0.025,V,0.8,5,8,0.4966302765991301,0.7533725074623827,0.2567422308632526
correlated,0.025,V,0.8,5,9,0.5088774673623869,0.69343202020767,0.1845545528452831
correlated,0.025,V,0.8,5,10,0.57169407564165,0.6765918276176317,0.10489775197598172
correlated,0.025,V,0.8,10,1,0.4721285584505181,0.6903499586628679,0.21822140021234976
correlated,0.025,V,0.8,10,2,0.5419319001097823,0.5796790362504817,0.037747136140699356
correlated,0.025,V,0.8,10,3,0.4931982058394688,0.7030293428831751,0.20983113704370632
correlated,0.025,V,0.8,10,4,0.4952394344798932,0.6951714958843488,0.19993206140445557
correlated,0.025,V,0.8,10,5,0.3561489694555514,0.6423582409925416,0.28620927153699016
correlated,0.025,V,0.8,10,6,0.47295756755109064,0.65913210157512,0.1861745340240294
correlated,0.025,V,0.8,10,7,0.42014921442890063,0.7321850326309031,0.31203581820200244
correlated,0.025,V,0.8,10,8,0.4305513987184948,0.6887201299726233,0.25816873125412854
correlated,0.025,V,0.8,10,9,0.511987826542527,0.640484555287134,0.12849672874460705
correlated,0.025,V,0.8,10,10,0.4482023838353128,0.6538705577681124,0.20566817393279963
correlated,0.025,H,0.2,2,1,0.4673604374355524,0.7029510668299359,0.23559062939438352
correlated,0.025,H,0.2,2,2,0.41732611290075566,0.7107728849878013,0.29344677208704567
correlated,0.025,H,0.2,2,3,0.5629552441395955,0.7389329622762221,0.17597771813662655
correlated,0.025,H,0.2,2,4,0.5632791383642238,0.7155623527523163,0.15228321438809245
correlated,0.025,H,0.2,2,5,0.5433365202847844,0.7250243049291851,0.18168778464440072
correlated,0.025,H,0.2,2,6,0.5390818812521057,0.7681802557593049,0.22909837450719928
correlated,0.025,H,0.2,2,7,0.46226488093356544,0.476617506915211,0.01435262598164555
correlated,0.025,H,0.2,2,8,0.4970143603513809,0.741210917679924,0.24419655732854306
correlated,0.025,H,0.2,2,9,0.6439005544834209,0.7242968975270972,0.08039634304367638
correlated,0.025,H,0.2,2,10,0.47796605673945114,0.7298790954263439,0.25191303868689274
correlated,0.025,H,0.2,5,1,0.48270947644781426,0.566194370247478,0.08348489379966373
correlated,0.025,H,0.2,5,2,0.4395886761405576,0.7384842647069084,0.29889558856635084
correlated,0.025,H,0.2,5,3,0.47966346248746183,0.7790234421016641,0.29935997961420224
correlated,0.025,H,0.2,5,4,0.5515436808330705,0.7439024711545167,0.1923587903214462
correlated,0.025,H,0.2,5,5,0.44415271683840746,0.7393087670155405,0.29515605017713303
correlated,0.025,H,0.2,5,6,0.51672074272887,0.6987990539960076,0.18207831126713758
correlated,0.025,H,0.2,5,7,0.5456130585656912,0.5979715454701299,0.05235848690443867
correlated,0.025,H,0.2,5,8,0.4068824061031201,0.6973665192616555,0.2904841131585354
correlated,0.025,H,0.2,5,9,0.41165166508672296,0.60383318588322,0.19218152079649703
correlated,0.025,H,0.2,5,10,0.4808034226662883,0.6633056608215355,0.18250223815524724
correlated,0.025,H,0.2,10,1,0.3406477798956821,0.6748811239171166,0.3342333440214345
correlated,0.025,H,0.2,10,2,0.4736406795434124,0.7957931401558418,0.3221524606124294
correlated,0.025,H,0.2,10,3,0.47748244627210445,0.7526709640918188,0.2751885178197143
correlated,0.025,H,0.2,10,4,0.573230714760296,0.6651268277950831,0.09189611303478717
correlated,0.025,H,0.2,10,5,0.4069434968400972,0.713742632487609,0.3067991356475119
correlated,0.025,H,0.2,10,6,0.4596212701950974,0.6510591872439655,0.1914379170488681
correlated,0.025,H,0.2,10,7,0.44254664034962754,0.6965694580360218,0.25402281768639423
correlated,0.025,H,0.2,10,8,0.4925004168565364,0.7134867240069368,0.2209863071504004
correlated,0.025,H,0.2,10,9,0.4074861851209139,0.7432589104760581,0.3357727253551442
correlated,0.025,H,0.2,10,10,0.4718917570092231,0.7829962310044541,0.31110447399523106
correlated,0.025,H,0.5,2,1,0.3783081479865648,0.698789693490588,0.32048154550402314
correlated,0.025,H,0.5,2,2,0.5267808835750601,0.6999224981982667,0.17314161462320654
correlated,0.025,H,0.5,2,3,0.6254999479923419,0.6672018044847008,0.04170185649235891
correlated,0.025,H,0.5,2,4,0.61899101380772,0.7448592470099495,0.1258682332022295
correlated,0.025,H,0.5,2,5,0.5377621729857478,0.6906697800305561,0.15290760704480832
correlated,0.025,H,0.5,2,6,0.49804504247453674,0.7646429255245961,0.2665978830500594
correlated,0.025,H,0.5,2,7,0.5820285468178704,0.6812746158713119,0.09924606905344147
correlated,0.025,H,0.5,2,8,0.39923696507175266,0.741210917679924,0.3419739526081713
correlated,0.025,H,0.5,2,9,0.5112950793391768,0.7316362379298791,0.22034115859070225
correlated,0.025,H,0.5,2,10,0.5192810973277804,0.7450538912574827,0.2257727939297023
correlated,0.025,H,0.5,5,1,0.5119951602943243,0.7155147156665654,0.2035195553722411
correlated,0.025,H,0.5,5,2,0.5199582825487145,0.7065992239253905,0.18664094137667608
correlated,0.025,H,0.5,5,3,0.5639291258887799,0.6950335967019764,0.13110447081319654
correlated,0.025,H,0.5,5,4,0.5739710940673068,0.7183228642918126,0.14435177022450574
correlated,0.025,H,0.5,5,5,0.3807264543522424,0.5868346487512558,0.2061081943990134
correlated,0.025,H,0.5,5,6,0.562926825466602,0.7748973012326431,0.2119704757660411
correlated,0.025,H,0.5,5,7,0.43440831802564445,0.6994797654434276,0.26507144741778316
correlated,0.025,H,0.5,5,8,0.45393509166802964,0.7332307089761662,0.2792956173081365
correlated,0.025,H,0.5,5,9,0.5134940503310309,0.7793458585463651,0.26585180821533416
correlated,0.025,H,0.5,5,10,0.414175373833326,0.7532703184288388,0.33909494459551287
correlated,0.025,H,0.5,10,1,0.5064255975464055,0.7135728187227046,0.20714722117629913
correlated,0.025,H,0.5,10,2,0.6455667222643268,0.651405898273897,0.0058391760095702905
correlated,0.025,H,0.5,10,3,0.6245500424487914,0.7392419560871449,0.11469191363835352
correlated,0.025,H,0.5,10,4,0.48388557801461923,0.6835761375480095,0.19969055953339027
correlated,0.025,H,0.5,10,5,0.4786403435944723,0.7009358590085814,0.22229551541410908
correlated,0.025,H,0.5,10,6,0.6338566806873621,0.6474042956314826,0.01354761494412049
correlated,0.025,H,0.5,10,7,0.503082995496135,0.729724938345291,0.22664194284915595
correlated,0.025,H,0.5,10,8,0.660754586658476,0.655355453801474,-0.005399132857001998
correlated,0.025,H,0.5,10,9,0.4779905366586986,0.7223559429966497,0.24436540633795112
correlated,0.025,H,0.5,10,10,0.49228257469828196,0.6986902535155805,0.2064076788172985
correlated,0.025,H,0.8,2,1,0.6231518711176257,0.6752342127847478,0.05208234166712211
correlated,0.025,H,0.8,2,2,0.5602325426808349,0.6755020752815047,0.11526953260066986
correlated,0.025,H,0.8,2,3,0.5221975973910081,0.6427780769056932,0.12058047951468509
correlated,0.025,H,0.8,2,4,0.5677875256278572,0.7448592470099495,0.17707172138209237
correlated,0.025,H,0.8,2,5,0.5165284171595237,0.6808104820865742,0.16428206492705055
correlated,0.025,H,0.8,2,6,0.4614943181065167,0.7347729995308752,0.27327868142435846
correlated,0.025,H,0.8,2,7,0.44754509770585327,0.7100710362238618,0.26252593851800854
correlated,0.025,H,0.8,2,8,0.5375013866147003,0.7022027462914511,0.1647013596767508
correlated,0.025,H,0.8,2,9,0.4886022322383513,0.7316362379298791,0.24303400569152778
correlated,0.025,H,0.8,2,10,0.5585288775242874,0.735549729621637,0.17702085209734963
correlated,0.025,H,0.8,5,1,0.5593696053815198,0.7577516998537192,0.19838209447219934
correlated,0.025,H,0.8,5,2,0.4918686805726989,0.7735316598142039,0.281662979241505
correlated,0.025,H,0.8,5,3,0.5076970465429939,0.6875968743299955,0.17989982778700164
correlated,0.025,H,0.8,5,4,0.5180152339450922,0.7065297880609853,0.18851455411589313
correlated,0.025,H,0.8,5,5,0.5210712370019661,0.7003677088483163,0.17929647184635022
correlated,0.025,H,0.8,5,6,0.5208647501645495,0.6782601061083312,0.15739535594378173
correlated,0.025,H,0.8,5,7,0.49949699496301636,0.8015576680946822,0.30206067313166585
correlated,0.025,H,0.8,5,8,0.4338664899573503,0.7350505099465994,0.3011840199892491
correlated,0.025,H,0.8,5,9,0.5520334390887573,0.68384975082985,0.13181631174109265
correlated,0.025,H,0.8,5,10,0.4642274450377749,0.7359133662729562,0.2716859212351813
correlated,0.025,H,0.8,10,1,0.6151020653362589,0.7658493534035083,0.15074728806724946
correlated,0.025,H,0.8,10,2,0.4859353182096701,0.680560600754941,0.19462528254527084
correlated,0.025,H,0.8,10,3,0.44009352151296555,0.7116406873554703,0.2715471658425047
correlated,0.025,H,0.8,10,4,0.49164943184133464,0.654923868947606,0.16327443710627138
correlated,0.025,H,0.8,10,5,0.40243577123029084,0.7224583123026168,0.320022541072326
correlated,0.025,H,0.8,10,6,0.5800126818969511,0.7324667197019427,0.15245403780499156
correlated,0.025,H,0.8,10,7,0.4408598578526772,0.6997515262770684,0.2588916684243912
correlated,0.025,H,0.8,10,8,0.556420660551239,0.714011417803176,0.15759075725193705
correlated,0.025,H,0.8,10,9,0.4056874467011233,0.7228458804705047,0.3171584337693814
correlated,0.025,H,0.8,10,10,0.42413018501832234,0.7383462215819243,0.314216036563602
correlated,0.025,Hy,0.2,2,1,0.4928556634233507,0.43620086577680967,-0.05665479764654102
correlated,0.025,Hy,0.2,2,2,0.5482837658825758,0.5899886763182818,0.04170491043570601
correlated,0.025,Hy,0.2,2,3,0.4420341323016096,0.5948409626038667,0.15280683030225706
correlated,0.025,Hy,0.2,2,4,0.5221591271112441,0.7561470521747163,0.2339879250634722
correlated,0.025,Hy,0.2,2,5,0.4705707920353335,0.6182678129119563,0.14769702087662284
correlated,0.025,Hy,0.2,2,6,0.5385849258845418,0.7928499162360946,0.2542649903515528
correlated,0.025,Hy,0.2,2,7,0.5329982677379393,0.633845725759606,0.10084745802166661
correlated,0.025,Hy,0.2,2,8,0.38503524787813637,0.741210917679924,0.3561756698017876
correlated,0.025,Hy,0.2,2,9,0.678397261286872,0.730963564193764,0.052566302906891904
correlated,0.025,Hy,0.2,2,10,0.5538985017643804,0.7465984127052017,0.19269991094082128
correlated,0.025,Hy,0.2,5,1,0.5150516362692489,0.7195366469655549,0.20448501069630598
correlated,0.025,Hy,0.2,5,2,0.4698993806000585,0.7172592366000686,0.24735985600001015
correlated,0.025,Hy,0.2,5,3,0.42419048721196034,0.6869193346995993,0.262728847487639
correlated,0.025,Hy,0.2,5,4,0.49307027510417434,0.7262717323862625,0.2332014572820882
correlated,0.025,Hy,0.2,5,5,0.4685768206335871,0.735887351378681,0.2673105307450939
correlated,0.025,Hy,0.2,5,6,0.4241385226133624,0.7018921725297957,0.27775364991643336
correlated,0.025,Hy,0.2,5,7,0.5583769247556131,0.8015576680946822,0.24318074333906914
correlated,0.025,Hy,0.2,5,8,0.5533580086099792,0.7061696244110747,0.15281161580109548
correlated,0.025,Hy,0.2,5,9,0.5613843353525388,0.745252005934777,0.18386767058223819
correlated,0.025,Hy,0.2,5,10,0.5722363519705849,0.6609548394598744,0.08871848748928957
correlated,0.025,Hy,0.2,10,1,0.4507368246098963,0.7305623291777529,0.2798255045678566
correlated,0.025,Hy,0.2,10,2,0.6190746880660918,0.6769977673004467,0.05792307923435491
correlated,0.025,Hy,0.2,10,3,0.4184303940194514,0.7270156633871255,0.3085852693676741
correlated,0.025,Hy,0.2,10,4,0.43280929989681444,0.7462273444656924,0.31341804456887795
correlated,0.025,Hy,0.2,10,5,0.507831148418518,0.7035442758792374,0.19571312746071945
correlated,0.025,Hy,0.2,10,6,0.5179852646216278,0.5737949633370151,0.055809698715387324
correlated,0.025,Hy,0.2,10,7,0.45534448626397156,0.7160632299175538,0.2607187436535822
correlated,0.025,Hy,0.2,10,8,0.39312841902482276,0.6876166845813012,0.29448826555647845
correlated,0.025,Hy,0.2,10,9,0.4724608299592888,0.6807558718198243,0.20829504186053555
correlated,0.025,Hy,0.2,10,10,0.49897134710713115,0.7288904903259702,0.22991914321883905
correlated,0.025,Hy,0.5,2,1,0.48352662016108755,0.7614442569777482,0.27791763681666065
correlated,0.025,Hy,0.5,2,2,0.567335720870647,0.6472847895041637,0.0799490686335167
correlated,0.025,Hy,0.5,2,3,0.45930084493243023,0.6477750129233916,0.18847416799096134
correlated,0.025,Hy,0.5,2,4,0.6688022889876788,0.6477490394225808,-0.02105324956509802
correlated,0.025,Hy,0.5,2,5,0.39030978265017,0.7278859920165089,0.3375762093663389
correlated,0.025,Hy,0.5,2,6,0.632069122514474,0.7728356991676506,0.1407665766531766
correlated,0.025,Hy,0.5,2,7,0.530485085618598,0.6987752069971144,0.1682901213785164
correlated,0.025,Hy,0.5,2,8,0.4230304293412964,0.7603018026402754,0.33727137329897894
correlated,0.025,Hy,0.5,2,9,0.5256991227514948,0.7146133335036592,0.1889142107521644
correlated,0.025,Hy,0.5,2,10,0.5104997480378513,0.7413491549110317,0.23084940687318045
correlated,0.025,Hy,0.5,5,1,0.4198540754785795,0.7586367366096225,0.338782661131043
correlated,0.025,Hy,0.5,5,2,0.2935156884065518,0.6947515106372933,0.40123582223074156
correlated,0.025,Hy,0.5,5,3,0.43646854753040626,0.6814561663770582,0.24498761884665193
correlated,0.025,Hy,0.5,5,4,0.603829452561152,0.6938765343926385,0.09004708183148658
correlated,0.025,Hy,0.5,5,5,0.4043246047261174,0.774807126802266,0.3704825220761486
correlated,0.025,Hy,0.5,5,6,0.5006241787022642,0.6797848001327087,0.17916062143044453
correlated,0.025,Hy,0.5,5,7,0.4324638896055608,0.8015576680946822,0.3690937784891214
correlated,0.025,Hy,0.5,5,8,0.45454204212688115,0.7350061303527572,0.28046408822587604
correlated,0.025,Hy,0.5,5,9,0.4834544937707025,0.7138442623017841,0.23038976853108162
correlated,0.025,Hy,0.5,5,10,0.6255665214478794,0.6867476347664013,0.06118111331852194
correlated,0.025,Hy,0.5,10,1,0.5756032062415397,0.7479514660383053,0.1723482597967656
correlated,0.025,Hy,0.5,10,2,0.4454689694522171,0.672863849107403,0.22739487965518596
correlated,0.025,Hy,0.5,10,3,0.5383325819314276,0.7765316247877881,0.2381990428563605
correlated,0.025,Hy,0.5,10,4,0.431903133127148,0.6517581314043102,0.21985499827716215
correlated,0.025,Hy,0.5,10,5,0.51050872397546,0.6606058225227621,0.15009709854730213
correlated,0.025,Hy,0.5,10,6,0.5374587529412073,0.6935318719898562,0.15607311904864896
correlated,0.025,Hy,0.5,10,7,0.4179535064236105,0.6394951436390124,0.22154163721540188
correlated,0.025,Hy,0.5,10,8,0.40952997548237374,0.7110595172580695,0.30152954177569574
correlated,0.025,Hy,0.5,10,9,0.42810572094250193,0.7263387763309529,0.29823305538845096
