structure,tau,K,seed,shock_every,initial_fitness,final_fitness,bank
Hy,0.2,2,204,20,0.42260913950839313,0.62944215028541,C
Hy,0.2,2,205,20,0.6300481688360164,0.6491201458305377,C
Hy,0.2,2,206,20,0.5292476759607864,0.6852843305487943,C
Hy,0.2,2,207,20,0.45314670578622696,0.5881753173389899,C
Hy,0.2,2,208,20,0.6943682141679732,0.5532975882668136,C
Hy,0.2,2,209,20,0.5846848622141027,0.5536441221283837,C
Hy,0.2,2,210,20,0.5854251096230902,0.5797808699662319,C
Hy,0.2,5,201,20,0.5919857457924009,0.6199922037787052,C
Hy,0.2,5,202,20,0.5092519310715408,0.7041084667687241,C
Hy,0.2,5,203,20,0.5448578301611018,0.6797832176388013,C
Hy,0.2,5,204,20,0.4773614997273821,0.5832527469401552,C
Hy,0.2,5,205,20,0.5332932109328812,0.5096300298613603,C
Hy,0.2,5,206,20,0.34423853804115206,0.6026701387784539,C
Hy,0.2,5,207,20,0.4276271705501961,0.6455570497562702,C
Hy,0.2,5,208,20,0.4539315976699538,0.6337186035789321,C
Hy,0.2,5,209,20,0.49883613023568957,0.6132181570895859,C
Hy,0.2,5,210,20,0.44763449423499946,0.6579394860088885,C
Hy,0.2,10,201,20,0.472791533500159,0.683830209946087,C
Hy,0.2,10,202,20,0.4814086500051665,0.6154343403781246,C
Hy,0.2,10,203,20,0.4512983596020119,0.5476054699063535,C
Hy,0.2,10,204,20,0.5748377527441545,0.5024030546918254,C
Hy,0.2,10,205,20,0.4157088731290069,0.6851651039641765,C
Hy,0.2,10,206,20,0.5680114409148954,0.6362024548774102,C
Hy,0.2,10,207,20,0.4905692235932778,0.5229460504836814,C
Hy,0.2,10,208,20,0.49944918324830495,0.6078891941856892,C
Hy,0.2,10,209,20,0.3495176745701241,0.715978723404178,C
Hy,0.2,10,210,20,0.6608267368376033,0.5199031571885222,C
Hy,0.5,2,201,20,0.5118239905487257,0.5791896124418607,C
Hy,0.5,2,202,20,0.5407484051322989,0.6479782757447355,C
Hy,0.5,2,203,20,0.41085383778660156,0.7412094404152493,C
Hy,0.5,2,204,20,0.5311578788878313,0.7145900540031282,C
Hy,0.5,2,205,20,0.647294211105309,0.5476393683103242,C
Hy,0.5,2,206,20,0.45101324310473273,0.6657082288541631,C
Hy,0.5,2,207,20,0.6258642123794615,0.7563462070595659,C
Hy,0.5,2,208,20,0.6871743821252998,0.5929421135147641,C
Hy,0.5,2,209,20,0.5486617250764835,0.7246092973149952,C
Hy,0.5,2,210,20,0.5760114812712278,0.5848261230157158,C
Hy,0.5,5,201,20,0.6384112406310767,0.7565438893196247,C
Hy,0.5,5,202,20,0.40247505334145345,0.7626962602906245,C
Hy,0.5,5,203,20,0.598136612809336,0.5611512117821434,C
Hy,0.5,5,204,20,0.5326592984488829,0.7560448648159329,C
Hy,0.5,5,205,20,0.5438536334903631,0.5270843910683483,C
Hy,0.5,5,206,20,0.539009622310396,0.7158714399701892,C
Hy,0.5,5,207,20,0.41869052774098936,0.6795545833810744,C
Hy,0.5,5,208,20,0.36312670951393256,0.677045004929024,C
Hy,0.5,5,209,20,0.5310386561044053,0.6825734046361697,C
Hy,0.5,5,210,20,0.5215662854972736,0.7937528363873062,C
Hy,0.5,10,201,20,0.5980816983512157,0.6891544742246314,C
Hy,0.5,10,202,20,0.483806899862547,0.6916628540400855,C
Hy,0.5,10,203,20,0.6629951115757404,0.5887241128156058,C
Hy,0.5,10,204,20,0.5174934022778112,0.5909360117806454,C
Hy,0.5,10,205,20,0.4275584209452527,0.7478762148071622,C
Hy,0.5,10,206,20,0.503270080917805,0.6408768783757329,C
Hy,0.5,10,207,20,0.5536407136689344,0.7017538668588669,C
Hy,0.5,10,208,20,0.43391171911132215,0.5932177424637465,C
Hy,0.5,10,209,20,0.5455158722712924,0.7114949564538418,C
Hy,0.5,10,210,20,0.4598911378320365,0.6280600722447829,C
Hy,0.8,2,201,20,0.3686309594209905,0.6452841215388776,C
Hy,0.8,2,202,20,0.4849584640646198,0.6511454225868253,C
Hy,0.8,2,203,20,0.5191304845414397,0.7311995609499672,C
Hy,0.8,2,204,20,0.5288398517607861,0.7250808214257557,C
Hy,0.8,2,205,20,0.49315251937065085,0.8534228853487893,C
Hy,0.8,2,206,20,0.4177100057483057,0.6271333715218423,C
Hy,0.8,2,207,20,0.3808798520905944,0.6698825279630287,C
Hy,0.8,2,208,20,0.6943675228466237,0.7452368058451142,C
Hy,0.8,2,209,20,0.5695950477486004,0.6973526923551266,C
Hy,0.8,2,210,20,0.39180384466035767,0.6949806810483402,C
Hy,0.8,5,201,20,0.5859890005946251,0.652277312243141,C
Hy,0.8,5,202,20,0.6243058209024196,0.7336087997170019,C
Hy,0.8,5,203,20,0.5609086693728446,0.6606392621029846,C
Hy,0.8,5,204,20,0.5664457067696242,0.7128322679834558,C
Hy,0.8,5,205,20,0.45972374230383495,0.5618159823512467,C
Hy,0.8,5,206,20,0.47902273703136866,0.8011553602836498,C
Hy,0.8,5,207,20,0.4566283053230434,0.7462227809151554,C
Hy,0.8,5,208,20,0.5699031012166924,0.6242081122344367,C
Hy,0.8,5,209,20,0.3577752594614251,0.6687395444148402,C
Hy,0.8,5,210,20,0.4459153264109828,0.6810157314727352,C
Hy,0.8,10,201,20,0.601531379273918,0.6941236006592336,C
Hy,0.8,10,202,20,0.5513377107027851,0.682896561064492,C
Hy,0.8,10,203,20,0.6285981065989097,0.6666972746383142,C
Hy,0.8,10,204,20,0.5298017011282438,0.7241852686592096,C
Hy,0.8,10,205,20,0.3752532546082682,0.6721156568098764,C
Hy,0.8,10,206,20,0.5338959351342567,0.7401678859035447,C
Hy,0.8,10,207,20,0.4775678646077685,0.6932240332160433,C
Hy,0.8,10,208,20,0.500732463662651,0.615689527626067,C
Hy,0.8,10,209,20,0.5174492574333881,0.7355558298789714,C
Hy,0.8,10,210,20,0.4734003591953834,0.7358991930672448,C
V,0.2,2,201,10,0.3590879096629819,0.6741702537681064,C
V,0.2,2,202,10,0.45728028954918626,0.6634351180109977,C
V,0.2,2,203,10,0.5216342946786644,0.7202835607074302,C
V,0.2,2,204,10,0.5290756125540474,0.6791966272365286,C
V,0.2,2,205,10,0.5221593864665705,0.6573230674429136,C
V,0.2,2,206,10,0.5219306566316363,0.6735530009267634,C
V,0.2,2,207,10,0.48867867566151857,0.714395190735266,C
V,0.2,2,208,10,0.37017601658346744,0.6830026423340064,C
V,0.2,2,209,10,0.5267736147462869,0.7270598857054881,C
V,0.2,2,210,10,0.524088621906047,0.6605463209087848,C
V,0.2,5,201,10,0.47548760364964693,0.6602645235834201,C
V,0.2,5,202,10,0.5453965751156036,0.6582505601859484,C
V,0.2,5,203,10,0.48241348854228966,0.6468651951985193,C
V,0.2,5,204,10,0.4431081529956184,0.7704861521902122,C
V,0.2,5,205,10,0.4726829339957781,0.7234696993327332,C
V,0.2,5,206,10,0.4892915811204229,0.6179177096363807,C
V,0.2,5,207,10,0.2953366208093564,0.6539367923108335,C
V,0.2,5,208,10,0.48598163978968334,0.6847531856056259,C
V,0.2,5,209,10,0.5263090505925212,0.7016322228810555,C
V,0.2,5,210,10,0.5045625700744242,0.703780824041506,C
V,0.2,10,201,10,0.4956376800747557,0.6379066993941589,C
V,0.2,10,202,10,0.5017203799281508,0.6774424025356005,C
V,0.2,10,203,10,0.31698528289839495,0.679083637723102,C
V,0.2,10,204,10,0.5485289513800848,0.6687377181313434,C
V,0.2,10,205,10,0.35631550312762456,0.6682126121875799,C
V,0.2,10,206,10,0.6250707545980159,0.6802602344120399,C
V,0.2,10,207,10,0.5535325547551072,0.6418415825871868,C
V,0.2,10,208,10,0.5502561803161363,0.6331472952846975,C
V,0.2,10,209,10,0.5430740318416643,0.6670236313923597,C
V,0.2,10,210,10,0.5616038586985195,0.611534368621767,C
V,0.5,2,201,10,0.5415213516716816,0.6545851202632853,C
V,0.5,2,202,10,0.4424462281532996,0.7193949118855892,C
V,0.5,2,203,10,0.5066369611243328,0.769839182845036,C
V,0.5,2,204,10,0.5013554786126945,0.6609682834478784,C
V,0.5,2,205,10,0.4482210198660624,0.6763209993648093,C
V,0.5,2,206,10,0.4147510245326129,0.724058864491153,C
V,0.5,2,207,10,0.6452040406711447,0.6507449250622866,C
V,0.5,2,208,10,0.6764723824272191,0.6847095688403253,C
V,0.5,2,209,10,0.5433347008745426,0.7043376295778491,C
V,0.5,2,210,10,0.5194610338534209,0.6083887354044297,C
V,0.5,5,201,10,0.4870607480233307,0.6630466295964722,C
V,0.5,5,202,10,0.535642567179305,0.6624367017839795,C
V,0.5,5,203,10,0.533894386384201,0.646892601670824,C
V,0.5,5,204,10,0.522582742111929,0.7518103979249146,C
V,0.5,5,205,10,0.4876301225736756,0.6582713282165816,C
V,0.5,5,206,10,0.4102385533909765,0.6849789049916931,C
V,0.5,5,207,10,0.43516689685281024,0.6370627787636517,C
V,0.5,5,208,10,0.4937722697846171,0.6563467191749404,C
V,0.5,5,209,10,0.600618044848966,0.7447625244369733,C
V,0.5,5,210,10,0.4948533606261479,0.6492731330058734,C
V,0.5,10,201,10,0.595862921096454,0.7123660342052813,C
V,0.5,10,202,10,0.49771320468110664,0.6762767670922808,C
V,0.5,10,203,10,0.4424962467450817,0.6590317670829756,C
V,0.5,10,204,10,0.6411979305032316,0.6947570549614549,C
V,0.5,10,205,10,0.48014663918489353,0.6807611973913222,C
V,0.5,10,206,10,0.3747938569504539,0.6031119290600012,C
V,0.5,10,207,10,0.5168975486804241,0.6688890225065376,C
V,0.5,10,208,10,0.5318540145701437,0.6574657259609852,C
V,0.5,10,209,10,0.4808539234571724,0.6864010275710795,C
V,0.5,10,210,10,0.5441552399009081,0.6978316289720593,C
V,0.8,2,201,10,0.3829641450844452,0.6581746929143918,C
V,0.8,2,202,10,0.467380069714751,0.6429867264647356,C
V,0.8,2,203,10,0.592149336187397,0.690225527422023,C
V,0.8,2,204,10,0.4585821131474423,0.7210820016160356,C
V,0.8,2,205,10,0.5312995973666497,0.6807756613454286,C
V,0.8,2,206,10,0.314159779472855,0.7451548373741174,C
V,0.8,2,207,10,0.4943717595963973,0.6886337873024707,C
V,0.8,2,208,10,0.5245232784499974,0.6159390883472651,C
V,0.8,2,209,10,0.5389984168020218,0.6491535014726882,C
V,0.8,2,210,10,0.5113556744043561,0.7124330036808683,C
V,0.8,5,201,10,0.4835172560238194,0.7852252577383027,C
V,0.8,5,202,10,0.5074375204220524,0.6531193542164988,C
V,0.8,5,203,10,0.4763136400590271,0.796055358022548,C
V,0.8,5,204,10,0.4772363521347778,0.7097448987992822,C
V,0.8,5,205,10,0.4807841106483683,0.7701332833997407,C
V,0.8,5,206,10,0.5093329907849014,0.7054197528158663,C
V,0.8,5,207,10,0.6008506570443088,0.7056991905045226,C
V,0.8,5,208,10,0.6240938981470935,0.6952123371706718,C
V,0.8,5,209,10,0.47807669570784633,0.7050869543690446,C
V,0.8,5,210,10,0.486627598638875,0.7042876567622642,C
V,0.8,10,201,10,0.40292459742684145,0.7030391660981544,C
V,0.8,10,202,10,0.48303009659114576,0.6464929672179867,C
V,0.8,10,203,10,0.5611266489820601,0.6181686334462336,C
V,0.8,10,204,10,0.6517316596882566,0.7381212643488421,C
V,0.8,10,205,10,0.6170959493426585,0.6888082691582882,C
V,0.8,10,206,10,0.5410177524020013,0.6827625053417133,C
V,0.8,10,207,10,0.536256547727815,0.732279475744068,C
V,0.8,10,208,10,0.5014916507769461,0.6472501678743475,C
V,0.8,10,209,10,0.3885728149837279,0.6283392083785705,C
V,0.8,10,210,10,0.346033820742882,0.6502811123202925,C
H,0.2,2,201,10,0.601560658349838,0.5286479775782302,C
H,0.2,2,202,10,0.44098434865469355,0.4858045538498031,C
H,0.2,2,203,10,0.6250494679643093,0.5788997203668054,C
H,0.2,2,204,10,0.6585852545308487,0.47131148797006334,C
H,0.2,2,205,10,0.4178511897935296,0.5725238878815688,C
H,0.2,2,206,10,0.4343774800635393,0.6503024145461391,C
H,0.2,2,207,10,0.3285445910346388,0.6588542091651138,C
H,0.2,2,208,10,0.4446102953076904,0.5496588579887516,C
H,0.2,2,209,10,0.5716376052585301,0.5118092797062167,C
H,0.2,2,210,10,0.5341089022027555,0.5927216906215795,C
H,0.2,5,201,10,0.6203006171083706,0.5157453859858978,C
H,0.2,5,202,10,0.4137765798114886,0.6114136508957855,C
H,0.2,5,203,10,0.5423202630980791,0.6906488105615731,C
H,0.2,5,204,10,0.5685715117268159,0.4462567956185711,C
H,0.2,5,205,10,0.5008921480988504,0.5445431384569348,C
H,0.2,5,206,10,0.4736034795026131,0.6122877203134696,C
H,0.2,5,207,10,0.5329103206919307,0.40273263424613315,C
H,0.2,5,208,10,0.47796966664926294,0.5763235688530233,C
H,0.2,5,209,10,0.38774351716630373,0.6410189254060796,C
H,0.2,5,210,10,0.43035861467895414,0.589405021887686,C
H,0.2,10,201,10,0.6123957455536592,0.5936305025753341,C
H,0.2,10,202,10,0.3684531375201183,0.6828462334946507,C
H,0.2,10,203,10,0.5624941431968769,0.43192172269005824,C
H,0.2,10,204,10,0.5562920592717117,0.494995505255793,C
H,0.2,10,205,10,0.38104982755561895,0.4646966502018148,C
H,0.2,10,206,10,0.45453321637891264,0.7125993356463549,C
H,0.2,10,207,10,0.6067578039305226,0.5376098754040238,C
H,0.2,10,208,10,0.46661439351944606,0.48679995665633446,C
H,0.2,10,209,10,0.41256858334666546,0.5085804470926674,C
H,0.2,10,210,10,0.5272697555734214,0.5979710452807354,C
H,0.5,2,201,10,0.5449910440867731,0.6440219229211906,C
H,0.5,2,202,10,0.4049333270470236,0.7023769731807853,C
H,0.5,2,203,10,0.45824543666946654,0.6748454423714775,C
H,0.5,2,204,10,0.49424576877576276,0.698814036218201,C
H,0.5,2,205,10,0.568783338141539,0.67388091385459,C
H,0.5,2,206,10,0.29191032992947513,0.5927716936523393,C
H,0.5,2,207,10,0.516110844517367,0.7275014900075466,C
H,0.5,2,208,10,0.45865236941864135,0.5730813107422499,C
H,0.5,2,209,10,0.5457692161566742,0.6157962216642646,C
H,0.5,2,210,10,0.5990868341080773,0.6099043076401828,C
H,0.5,5,201,10,0.5583067382846939,0.6043873001460052,C
H,0.5,5,202,10,0.48100214426950233,0.6352099813728752,C
H,0.5,5,203,10,0.4432445050975124,0.5726463622499678,C
H,0.5,5,204,10,0.4352328471200916,0.6430473652558127,C
H,0.5,5,205,10,0.535448304906929,0.7113633851144061,C
H,0.5,5,206,10,0.5409886864040541,0.6242070695736706,C
H,0.5,5,207,10,0.5844160592717417,0.7012639984341436,C
H,0.5,5,208,10,0.4664558361834396,0.6939500236210593,C
H,0.5,5,209,10,0.482523104402546,0.7335472853646886,C
H,0.5,5,210,10,0.5471504023342012,0.7523605561371913,C
H,0.5,10,201,10,0.3673952150609916,0.5123426608436847,C
H,0.5,10,202,10,0.468672467376157,0.6290548350084,C
H,0.5,10,203,10,0.48226697405737784,0.6884394014546987,C
H,0.5,10,204,10,0.34707648643531885,0.6337726490684318,C
H,0.5,10,205,10,0.6760598567708908,0.5828327091466133,C
H,0.5,10,206,10,0.5205523032417471,0.61233772592435,C
H,0.5,10,207,10,0.4644661266907611,0.5776047987014428,C
H,0.5,10,208,10,0.5882544545415113,0.612976093401886,C
H,0.5,10,209,10,0.4281410233308904,0.6655296305822853,C
H,0.5,10,210,10,0.5277930737637458,0.590907824951566,C
H,0.8,2,201,10,0.4747186587300452,0.6278640888876317,C
H,0.8,2,202,10,0.423234360571881,0.6200028538353914,C
H,0.8,2,203,10,0.587416049615443,0.665833385981753,C
H,0.8,2,204,10,0.5901964059636116,0.7083967721377323,C
H,0.8,2,205,10,0.498128964197213,0.651459064302492,C
H,0.8,2,206,10,0.49113850703325146,0.6248151806721686,C
H,0.8,2,207,10,0.5497542273165935,0.7074535183511895,C
H,0.8,2,208,10,0.509731028435716,0.755999913069213,C
H,0.8,2,209,10,0.49856618395060415,0.5898972441542003,C
H,0.8,2,210,10,0.4330185105457977,0.7821205782592497,C
H,0.8,5,201,10,0.42452206659537406,0.660547672021852,C
H,0.8,5,202,10,0.43267836954238226,0.6925857510679776,C
H,0.8,5,203,10,0.5985107168172596,0.5896313904982251,C
H,0.8,5,204,10,0.4970788712434153,0.6025578952357664,C
H,0.8,5,205,10,0.45917341402339,0.739767659365474,C
H,0.8,5,206,10,0.5605445403643566,0.7225025459046075,C
H,0.8,5,207,10,0.5531925371909037,0.67632431036242,C
H,0.8,5,208,10,0.5457944504422512,0.7325891846367867,C
H,0.8,5,209,10,0.46773223817761084,0.6641335539755916,C
H,0.8,5,210,10,0.5712090537033286,0.6505796898360965,C
H,0.8,10,201,10,0.418989961316508,0.6483616414331673,C
H,0.8,10,202,10,0.5192857259095978,0.6508590720056678,C
H,0.8,10,203,10,0.504257407633345,0.6028750424954809,C
H,0.8,10,204,10,0.5391857115672586,0.7273226799593931,C
H,0.8,10,205,10,0.5554744789074345,0.713100393553265,C
H,0.8,10,206,10,0.7033824390611196,0.605108317313494,C
H,0.8,10,207,10,0.4788224628333321,0.6449201694848983,C
H,0.8,10,208,10,0.5207723490192833,0.6084043686659656,C
H,0.8,10,209,10,0.5538241747823421,0.6474500252036584,C
H,0.8,10,210,10,0.5076433073290941,0.7279474118010443,C
Hy,0.2,2,201,10,0.6516809719280434,0.5466507023383238,C
Hy,0.2,2,202,10,0.41015304847374023,0.5901845089304224,C
Hy,0.2,2,203,10,0.637269092617532,0.6116879611460498,C
Hy,0.2,2,204,10,0.505170875148109,0.6362446279145789,C
Hy,0.2,2,205,10,0.5503614316527797,0.5366732041523716,C
Hy,0.2,2,206,10,0.4756761058729036,0.4772873992469336,C
Hy,0.2,2,207,10,0.4591311730961037,0.6596854156059169,C
Hy,0.2,2,208,10,0.5211923143126469,0.5750851562068853,C
Hy,0.2,2,209,10,0.5935844577553782,0.6183504310429997,C
Hy,0.2,2,210,10,0.49271425225478205,0.6340510280119439,C
Hy,0.2,5,201,10,0.48731358668921215,0.6588252634888409,C
Hy,0.2,5,202,10,0.46589465199635866,0.5869181469336787,C
Hy,0.2,5,203,10,0.3776406831512828,0.6213419769458836,C
Hy,0.2,5,204,10,0.40239663736923886,0.614313199517155,C
Hy,0.2,5,205,10,0.4780992102217189,0.6488523217845837,C
Hy,0.2,5,206,10,0.5145489245479307,0.512373172466299,C
Hy,0.2,5,207,10,0.47367741070120495,0.589068129639919,C
Hy,0.2,5,208,10,0.47265449220252037,0.562672157067152,C
Hy,0.2,5,209,10,0.5715333146905911,0.5370119867510545,C
Hy,0.2,5,210,10,0.5405419690236505,0.6162362399753303,C
Hy,0.2,10,201,10,0.5136824261803514,0.6177603345685121,C
Hy,0.2,10,202,10,0.4628564758047825,0.613758379482099,C
Hy,0.2,10,203,10,0.325238834601641,0.6165979176095542,C
Hy,0.2,10,204,10,0.5097686599583906,0.572862423490895,C
Hy,0.2,10,205,10,0.48637550242158073,0.6165439939166237,C
Hy,0.2,10,206,10,0.4415232638543064,0.5775862535557332,C
Hy,0.2,10,207,10,0.5134931511146045,0.6134329144131151,C
Hy,0.2,10,208,10,0.5372478706836528,0.5178963302702855,C
Hy,0.2,10,209,10,0.4277635776882198,0.4732473563395578,C
Hy,0.2,10,210,10,0.4833453725949655,0.7250153964507126,C
Hy,0.5,2,201,10,0.39112175062782806,0.7328358460343928,C
Hy,0.5,2,202,10,0.4484702843745418,0.6364311434240135,C
Hy,0.5,2,203,10,0.38107531611239354,0.6792147090752166,C
Hy,0.5,2,204,10,0.45666386004083936,0.6278321407892584,C
Hy,0.5,2,205,10,0.5328653750747117,0.7058337321427607,C
Hy,0.5,2,206,10,0.5854494713937428,0.581367445143762,C
Hy,0.5,2,207,10,0.4887531213187812,0.7558338397454671,C
Hy,0.5,2,208,10,0.5900056048790625,0.7428191740737944,C
Hy,0.5,2,209,10,0.4760022184622302,0.6016535759832724,C
Hy,0.5,2,210,10,0.47964471318491275,0.7466265382759575,C
Hy,0.5,5,201,10,0.520936438042248,0.6137227212114753,C
Hy,0.5,5,202,10,0.6368703224263533,0.5783937969387771,C
Hy,0.5,5,203,10,0.5793568048634454,0.5237185853959063,C
Hy,0.5,5,204,10,0.43858529405085483,0.6597659802549823,C
Hy,0.5,5,205,10,0.4188676085952573,0.6789542043556238,C
Hy,0.5,5,206,10,0.4307429268322989,0.6782689447910765,C
Hy,0.5,5,207,10,0.6103208437508465,0.7223967657079028,C
Hy,0.5,5,208,10,0.4556197710420103,0.802448038219408,C
Hy,0.5,5,209,10,0.5162190549336588,0.8183534060632667,C
Hy,0.5,5,210,10,0.534091389180133,0.7208594209062477,C
Hy,0.5,10,201,10,0.42716066178364076,0.6582885113288078,C
Hy,0.5,10,202,10,0.45761717474286473,0.6026386690044595,C
Hy,0.5,10,203,10,0.5503484674960112,0.6940580141818949,C
Hy,0.5,10,204,10,0.5450729680800904,0.7091577099636239,C
Hy,0.5,10,205,10,0.42620343565955604,0.6335156095175266,C
Hy,0.5,10,206,10,0.511604069916348,0.7005899342537741,C
Hy,0.5,10,207,10,0.5242501287033638,0.6020625021954445,C
Hy,0.5,10,208,10,0.5037153703950183,0.6530704894701251,C
Hy,0.5,10,209,10,0.5829159663265803,0.722457293098953,C
Hy,0.5,10,210,10,0.5289573238276728,0.6532834946825811,C
Hy,0.8,2,201,10,0.45105219694267085,0.61094815241907,C
Hy,0.8,2,202,10,0.521482086716589,0.7374262328401368,C
Hy,0.8,2,203,10,0.375143579946452,0.7291259476163141,C
Hy,0.8,2,204,10,0.6010151549052293,0.6071852754126694,C
Hy,0.8,2,205,10,0.524627600435141,0.6491428501088313,C
Hy,0.8,2,206,10,0.506149216265849,0.7892216834693043,C
Hy,0.8,2,207,10,0.5970511335897644,0.7152004548727475,C
Hy,0.8,2,208,10,0.5178597022149726,0.7265965465271687,C
Hy,0.8,2,209,10,0.4887711301302518,0.6879298446232948,C
Hy,0.8,2,210,10,0.47748247248642517,0.8472360204860307,C
Hy,0.8,5,201,10,0.37451459824893546,0.6635662565434515,C
Hy,0.8,5,202,10,0.5727092672541294,0.8122674944191169,C
Hy,0.8,5,203,10,0.46743079791202025,0.6764279106567346,C
Hy,0.8,5,204,10,0.40966775248525705,0.7581326759368316,C
Hy,0.8,5,205,10,0.6201327886991054,0.6624759048217673,C
Hy,0.8,5,206,10,0.43405014851544976,0.7444782556538845,C
Hy,0.8,5,207,10,0.4301226698712321,0.6909387294980444,C
Hy,0.8,5,208,10,0.5641873033785089,0.6663435327336041,C
Hy,0.8,5,209,10,0.6425647067048682,0.6584589649919785,C
Hy,0.8,5,210,10,0.3705772492666514,0.7533464104500657,C
Hy,0.8,10,201,10,0.5497697699810629,0.6693890432019924,C
Hy,0.8,10,202,10,0.4805343396078455,0.6629952396610209,C
Hy,0.8,10,203,10,0.5989768310049703,0.7135896632967823,C
Hy,0.8,10,204,10,0.3466305641004232,0.767773977568396,C
Hy,0.8,10,205,10,0.5894595394773513,0.6922319309071483,C
Hy,0.8,10,206,10,0.3764924946578299,0.6792513682365262,C
Hy,0.8,10,207,10,0.47087380781087956,0.6190498024867789,C
Hy,0.8,10,208,10,0.42238783541384567,0.7143294984103691,C
Hy,0.8,10,209,10,0.548062120006996,0.7454989778116025,C
Hy,0.8,10,210,10,0.4782297408416183,0.7719387084048608,C
V,0.2,2,201,5,0.47972300277052315,0.7480803354211366,C
V,0.2,2,202,5,0.49100889344095233,0.68466287132716,C
V,0.2,2,203,5,0.5543528643152188,0.7198356217214912,C
V,0.2,2,204,5,0.5110010934963326,0.7602120556542459,C
V,0.2,2,205,5,0.37950771330461575,0.6657782602490434,C
V,0.2,2,206,5,0.42052682888025383,0.7667173428754237,C
V,0.2,2,207,5,0.5170293169754822,0.7070882122029881,C
V,0.2,2,208,5,0.4928140185086947,0.7183314561139046,C
V,0.2,2,209,5,0.5681045563774317,0.6949402486406022,C
V,0.2,2,210,5,0.4302138660802911,0.6549271865350385,C
V,0.2,5,201,5,0.4343782797126268,0.7003049128253435,C
V,0.2,5,202,5,0.4821798777905018,0.6676376621762045,C
V,0.2,5,203,5,0.5821910133350795,0.704204175594216,C
V,0.2,5,204,5,0.4559481430463666,0.7281917354470611,C
V,0.2,5,205,5,0.44201227166193097,0.7109000968533782,C
V,0.2,5,206,5,0.4136338594135929,0.8107117794852461,C
V,0.2,5,207,5,0.6307959193487835,0.749107770987168,C
V,0.2,5,208,5,0.5679172691566642,0.6001874880635917,C
V,0.2,5,209,5,0.5751311044073043,0.6768338236127409,C
