structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T
V,0.3,2,15,0.5295601250756944,0.709573255184268,0.709573255184268,0.18001313010857356,4,15,30,40
V,0.3,2,16,0.518123071831317,0.738466281064735,0.738466281064735,0.220343209233418,4,15,30,40
V,0.3,2,17,0.47709555746407023,0.7038858017827342,0.7038858017827342,0.22679024431866396,4,15,30,40
V,0.3,2,18,0.5082387262441962,0.6616500865232399,0.6616500865232399,0.15341136027904367,5,15,30,40
V,0.3,2,19,0.6421696372608271,0.7644219731698985,0.7644219731698985,0.12225233590907136,5,15,30,40
V,0.3,2,20,0.44453272155934626,0.6873384700319188,0.6873384700319188,0.24280574847257258,5,15,30,40
V,0.3,2,21,0.39536549794768316,0.7629003945959004,0.7629003945959004,0.36753489664821726,6,15,30,40
V,0.3,2,22,0.4607800931132413,0.7232888446670152,0.7232888446670152,0.26250875155377384,4,15,30,40
V,0.3,2,23,0.5155551514057303,0.7680571810966691,0.7680571810966691,0.2525020296909388,6,15,30,40
V,0.3,2,24,0.4963938871162729,0.704579550194217,0.704579550194217,0.20818566307794412,6,15,30,40
V,0.3,2,25,0.4435452478058812,0.7330755853284002,0.7330755853284002,0.289530337522519,8,15,30,40
V,0.3,2,26,0.3690082442406446,0.6973736782719424,0.6973736782719424,0.3283654340312978,8,15,30,40
V,0.3,2,27,0.5835457903936393,0.6930383776675905,0.6930383776675905,0.10949258727395117,3,15,30,40
V,0.3,2,28,0.6347405108060931,0.7542801836586711,0.7542801836586711,0.11953967285257805,3,15,30,40
V,0.3,2,29,0.45566742014322575,0.6990282126764394,0.6990282126764394,0.2433607925332137,5,15,30,40
V,0.3,2,30,0.5452341576003648,0.7240681087572785,0.7240681087572785,0.1788339511569137,3,15,30,40
V,0.3,2,31,0.6113322510405315,0.7374272017684509,0.7374272017684509,0.12609495072791943,4,15,30,40
V,0.3,2,32,0.49927358152626095,0.6993985411396614,0.6993985411396614,0.20012495961340043,7,15,30,40
V,0.3,2,33,0.4433606404594007,0.7242838493320156,0.7242838493320156,0.2809232088726149,5,15,30,40
V,0.3,2,34,0.4308748506639681,0.695214738260591,0.695214738260591,0.2643398875966229,5,15,30,40
V,0.3,2,35,0.5044255716665856,0.7544130815134672,0.7544130815134672,0.24998750984688156,9,15,30,40
V,0.3,2,36,0.5232597097796018,0.6967940774651555,0.6967940774651555,0.17353436768555375,3,15,30,40
V,0.3,2,37,0.45070455323764075,0.693778380722449,0.693778380722449,0.24307382748480827,7,15,30,40
V,0.3,2,38,0.5148659654213437,0.6974280542126718,0.6974280542126718,0.18256208879132818,2,15,30,40
V,0.3,2,39,0.4709023091524827,0.7042185810325556,0.7042185810325556,0.23331627188007292,5,15,30,40
V,0.3,2,40,0.6087476420949116,0.6406320414639824,0.6406320414639824,0.03188439936907084,3,15,30,40
V,0.3,5,1,0.4785414558619374,0.748878755020318,0.748878755020318,0.27033729915838056,6,15,30,40
V,0.3,5,2,0.4660578848288651,0.7761379498545331,0.7761379498545331,0.310080065025668,4,15,30,40
V,0.3,5,3,0.3334458881937028,0.6764504737647576,0.6764504737647576,0.34300458557105484,5,15,30,40
V,0.3,5,4,0.5370552914223445,0.7411063402674589,0.7411063402674589,0.20405104884511438,3,15,30,40
V,0.3,5,5,0.6184887015476319,0.6650321095003889,0.6650321095003889,0.04654340795275702,3,15,30,40
V,0.3,5,6,0.5548769535311773,0.7876224746849373,0.7876224746849373,0.23274552115376002,5,15,30,40
V,0.3,5,7,0.4766928579934896,0.6328296538502534,0.6328296538502534,0.15613679585676377,2,15,30,40
V,0.3,5,8,0.4041954895719252,0.6642040302720366,0.6642040302720366,0.26000854070011137,2,15,30,40
V,0.3,5,9,0.46459043131898475,0.6776479601769806,0.6776479601769806,0.21305752885799584,3,15,30,40
V,0.3,5,10,0.36592294064611636,0.6402647990897523,0.6402647990897523,0.27434185844363596,3,15,30,40
V,0.3,5,11,0.4019684484773291,0.6957329087912777,0.6957329087912777,0.2937644603139486,3,15,30,40
V,0.3,5,12,0.489172046307713,0.6687936419976117,0.6687936419976117,0.17962159568989872,2,15,30,40
V,0.3,5,13,0.5234060143121679,0.64547685074913,0.64547685074913,0.12207083643696204,4,15,30,40
V,0.3,5,14,0.508319897485533,0.6654386744291234,0.6654386744291234,0.15711877694359044,2,15,30,40
V,0.3,5,15,0.6433954164395115,0.7551145155473079,0.7551145155473079,0.11171909910779643,2,15,30,40
V,0.3,5,16,0.48604216237029757,0.6713971841425478,0.6713971841425478,0.18535502177225022,2,15,30,40
V,0.3,5,17,0.47136251765148235,0.7355936128014873,0.7355936128014873,0.2642310951500049,3,15,30,40
V,0.3,5,18,0.41227240186128833,0.7777642995055821,0.7777642995055821,0.3654918976442938,6,15,30,40
V,0.3,5,19,0.46774186036565163,0.8034423655354307,0.8034423655354307,0.33570050516977906,6,15,30,40
V,0.3,5,20,0.44735930921922556,0.7648986535627905,0.7648986535627905,0.31753934434356496,4,15,30,40
V,0.3,5,21,0.4947097666847495,0.6869768268406572,0.6869768268406572,0.19226706015590772,2,15,30,40
V,0.3,5,22,0.5723426368362449,0.6432205330833093,0.6432205330833093,0.07087789624706442,2,15,30,40
V,0.3,5,23,0.5630384610644447,0.6834101546625397,0.6834101546625397,0.12037169359809508,3,15,30,40
V,0.3,5,24,0.483320402737454,0.6771240030635276,0.6771240030635276,0.19380360032607358,3,15,30,40
V,0.3,5,25,0.5383770557493716,0.7037968175291194,0.7037968175291194,0.16541976177974782,5,15,30,40
V,0.3,5,26,0.5618836025330792,0.6727900031927416,0.6727900031927416,0.1109064006596624,2,15,30,40
V,0.3,5,27,0.5803256332142988,0.7128418970144125,0.7128418970144125,0.13251626380011372,2,15,30,40
V,0.3,5,28,0.6042380800314501,0.7516611452748148,0.7516611452748148,0.14742306524336468,3,15,30,40
V,0.3,5,29,0.4933986382293154,0.7235672249260237,0.7235672249260237,0.23016858669670825,4,15,30,40
V,0.3,5,30,0.4144214199198513,0.7111201234999279,0.7111201234999279,0.2966987035800766,5,15,30,40
V,0.3,5,31,0.3993828896652069,0.684355800993249,0.684355800993249,0.2849729113280421,4,15,30,40
V,0.3,5,32,0.4661163438195164,0.7590036128149588,0.7590036128149588,0.2928872689954424,3,15,30,40
V,0.3,5,33,0.5043752748781691,0.6892697398078717,0.6892697398078717,0.18489446492970252,4,15,30,40
V,0.3,5,34,0.6013646355907691,0.7231929591425158,0.7231929591425158,0.12182832355174666,2,15,30,40
V,0.3,5,35,0.5485643426084942,0.7153804123011752,0.7153804123011752,0.16681606969268103,3,15,30,40
V,0.3,5,36,0.4738486825879701,0.7231107201123211,0.7231107201123211,0.24926203752435105,3,15,30,40
V,0.3,5,37,0.4745565368898965,0.6491769323509472,0.6491769323509472,0.17462039546105068,2,15,30,40
V,0.3,5,38,0.41094936882305066,0.7194670415006891,0.7194670415006891,0.3085176726776384,3,15,30,40
V,0.3,5,39,0.45154951845835734,0.7153424576398971,0.7153424576398971,0.2637929391815398,2,15,30,40
V,0.3,5,40,0.5220012685901755,0.7019308504961228,0.7019308504961228,0.17992958190594732,3,15,30,40
V,0.3,10,1,0.669306429400797,0.6941443880661436,0.6941443880661436,0.02483795866534666,1,15,30,40
V,0.3,10,2,0.5725660669597926,0.7245093249709996,0.7245093249709996,0.151943258011207,4,15,30,40
V,0.3,10,3,0.36052038351762605,0.7405614004042904,0.7405614004042904,0.38004101688666436,4,15,30,40
V,0.3,10,4,0.3097996008738176,0.7117782378774093,0.7117782378774093,0.40197863700359177,4,15,30,40
V,0.3,10,5,0.4208966724707784,0.6487338799369684,0.6487338799369684,0.22783720746619002,4,15,30,40
V,0.3,10,6,0.40902768802474665,0.6798802522693722,0.6798802522693722,0.27085256424462556,2,15,30,40
V,0.3,10,7,0.5518823312271626,0.7130681033981525,0.7130681033981525,0.16118577217098995,3,15,30,40
V,0.3,10,8,0.3908540874085847,0.6802708989566499,0.6802708989566499,0.28941681154806526,3,15,30,40
V,0.3,10,9,0.40384393025153786,0.6010997813877469,0.6010997813877469,0.19725585113620903,3,15,30,40
V,0.3,10,10,0.5716392301433474,0.6834289311942541,0.6834289311942541,0.11178970105090669,2,15,30,40
V,0.3,10,11,0.4683800132963383,0.6717374100189988,0.6717374100189988,0.20335739672266046,4,15,30,40
V,0.3,10,12,0.5376540836347197,0.6639914808307824,0.6639914808307824,0.12633739719606274,1,15,30,40
V,0.3,10,13,0.47173517130861387,0.6759060162714412,0.6759060162714412,0.20417084496282734,3,15,30,40
V,0.3,10,14,0.3643059907222602,0.6633142403866559,0.6633142403866559,0.29900824966439565,2,15,30,40
V,0.3,10,15,0.4717154657534186,0.5835158308082733,0.5835158308082733,0.11180036505485469,1,15,30,40
V,0.3,10,16,0.48253699729104527,0.6781857639147016,0.6781857639147016,0.19564876662365638,2,15,30,40
V,0.3,10,17,0.35471753502022324,0.6977578284915203,0.6977578284915203,0.3430402934712971,1,15,30,40
V,0.3,10,18,0.4925834128730823,0.6765332087735358,0.6765332087735358,0.18394979590045352,1,15,30,40
V,0.3,10,19,0.576864476362973,0.6717789140427762,0.6717789140427762,0.09491443767980323,2,15,30,40
V,0.3,10,20,0.5042642137812416,0.6628319409471863,0.6628319409471863,0.1585677271659447,1,15,30,40
V,0.3,10,21,0.3093147561817949,0.6527788278991987,0.6527788278991987,0.34346407171740384,1,15,30,40
V,0.3,10,22,0.4224333104967913,0.6986550080908616,0.6986550080908616,0.2762216975940703,3,15,30,40
V,0.3,10,23,0.5603455320223387,0.6641876775877212,0.6641876775877212,0.10384214556538252,1,15,30,40
V,0.3,10,24,0.5315052813892301,0.7215126909847098,0.7215126909847098,0.19000740959547968,5,15,30,40
V,0.3,10,25,0.46451628715006926,0.7184317927052565,0.7184317927052565,0.2539155055551872,2,15,30,40
V,0.3,10,26,0.49150793053952313,0.7017423244006393,0.7017423244006393,0.2102343938611162,1,15,30,40
V,0.3,10,27,0.49835982057323314,0.70025358264678,0.70025358264678,0.2018937620735468,3,15,30,40
V,0.3,10,28,0.5967579746493468,0.7609273425183269,0.7609273425183269,0.16416936786898018,2,15,30,40
V,0.3,10,29,0.5049646051881089,0.7094232377654167,0.7094232377654167,0.2044586325773078,2,15,30,40
V,0.3,10,30,0.4777165346296922,0.6595482118831559,0.6595482118831559,0.18183167725346372,2,15,30,40
V,0.3,10,31,0.51614270094127,0.7079268137285167,0.7079268137285167,0.19178411278724672,3,15,30,40
V,0.3,10,32,0.5505310512093422,0.6156069806727488,0.6156069806727488,0.06507592946340657,1,15,30,40
V,0.3,10,33,0.5658045158608002,0.7245168140020564,0.7245168140020564,0.1587122981412562,3,15,30,40
V,0.3,10,34,0.49747329089893066,0.6845358163564651,0.6845358163564651,0.18706252545753443,3,15,30,40
V,0.3,10,35,0.532900741078164,0.6861205612298085,0.6861205612298085,0.15321982015164448,2,15,30,40
V,0.3,10,36,0.42601851917633554,0.6708761978747498,0.6708761978747498,0.2448576786984143,3,15,30,40
V,0.3,10,37,0.4665720683326297,0.7024307266349423,0.7024307266349423,0.23585865830231262,3,15,30,40
V,0.3,10,38,0.506622496501387,0.6132200193672442,0.6132200193672442,0.10659752286585722,1,15,30,40
V,0.3,10,39,0.48874965080382154,0.6366172856528219,0.6366172856528219,0.1478676348490004,1,15,30,40
V,0.3,10,40,0.5294103708396359,0.6595249902587991,0.6595249902587991,0.13011461941916314,1,15,30,40
V,0.4,2,1,0.5593164695395655,0.712091305699841,0.712091305699841,0.15277483616027554,3,15,30,40
V,0.4,2,2,0.5525300511758336,0.653335406105015,0.653335406105015,0.1008053549291813,3,15,30,40
V,0.4,2,3,0.5867309001753751,0.6866699088994229,0.6866699088994229,0.09993900872404782,4,15,30,40
V,0.4,2,4,0.5683955327410113,0.6957139434987153,0.6957139434987153,0.127318410757704,2,15,30,40
V,0.4,2,5,0.5151929089352753,0.6084479379214811,0.6084479379214811,0.09325502898620586,3,15,30,40
V,0.4,2,6,0.5678393301372873,0.740704360939133,0.740704360939133,0.1728650308018458,5,15,30,40
V,0.4,2,7,0.5203563296950311,0.7164438616429505,0.7164438616429505,0.1960875319479194,7,15,30,40
V,0.4,2,8,0.49733884381581456,0.741210917679924,0.741210917679924,0.24387207386410942,5,15,30,40
V,0.4,2,9,0.6083706032074727,0.6895783213643581,0.6895783213643581,0.08120771815688543,2,15,30,40
V,0.4,2,10,0.42318879952111377,0.7047488152756796,0.7047488152756796,0.2815600157545658,4,15,30,40
V,0.4,2,11,0.3939686872962048,0.7345564698374677,0.7345564698374677,0.3405877825412629,7,15,30,40
V,0.4,2,12,0.49795689910813556,0.6882903128181491,0.6882903128181491,0.19033341371001355,6,15,30,40
V,0.4,2,13,0.566163877673717,0.7402293542930714,0.7402293542930714,0.17406547661935434,6,15,30,40
V,0.4,2,14,0.5621216576856874,0.672619252244729,0.672619252244729,0.11049759455904151,4,15,30,40
V,0.4,2,15,0.43575201187524665,0.7244902695879004,0.7244902695879004,0.28873825771265377,6,15,30,40
V,0.4,2,16,0.666273483552659,0.738466281064735,0.738466281064735,0.07219279751207597,2,15,30,40
V,0.4,2,17,0.5545952946078899,0.6841012418457282,0.6841012418457282,0.12950594723783826,3,15,30,40
V,0.4,2,18,0.4482930474552573,0.7152852236447792,0.7152852236447792,0.2669921761895219,4,15,30,40
V,0.4,2,19,0.5148398824805034,0.7339263244970133,0.7339263244970133,0.21908644201650995,3,15,30,40
V,0.4,2,20,0.44787791704813595,0.6854489670430082,0.6854489670430082,0.23757104999487222,7,15,30,40
V,0.4,2,21,0.5539204539644268,0.7381100893563486,0.7381100893563486,0.1841896353919218,4,15,30,40
V,0.4,2,22,0.566214426453547,0.7536263093712564,0.7536263093712564,0.18741188291770938,5,15,30,40
V,0.4,2,23,0.6051495633634999,0.770955141736176,0.770955141736176,0.16580557837267607,6,15,30,40
V,0.4,2,24,0.5252437992762009,0.6821689366779135,0.6821689366779135,0.15692513740171254,5,15,30,40
V,0.4,2,25,0.4418897298986074,0.7381464439431722,0.7381464439431722,0.2962567140445648,6,15,30,40
V,0.4,2,26,0.5218998438639381,0.734432926609852,0.734432926609852,0.21253308274591398,10,15,30,40
V,0.4,2,27,0.6271194740986562,0.7381931136215244,0.7381931136215244,0.1110736395228682,3,15,30,40
V,0.4,2,28,0.6659298444160018,0.8124146753609086,0.8124146753609086,0.14648483094490683,6,15,30,40
V,0.4,2,29,0.46974803886675626,0.6655569491863508,0.6655569491863508,0.19580891031959452,6,15,30,40
V,0.4,2,30,0.39188359847428733,0.7139240337271564,0.7139240337271564,0.3220404352528691,8,15,30,40
V,0.4,2,31,0.5827137444001244,0.7281616815579448,0.7281616815579448,0.14544793715782045,6,15,30,40
V,0.4,2,32,0.5203202161627573,0.7258392785216599,0.7258392785216599,0.2055190623589026,4,15,30,40
V,0.4,2,33,0.45378792182888883,0.6967548221126795,0.6967548221126795,0.24296690028379064,7,15,30,40
V,0.4,2,34,0.5126139942222367,0.7021259621547313,0.7021259621547313,0.18951196793249458,4,15,30,40
V,0.4,2,35,0.5294383421382176,0.6593595686677514,0.6593595686677514,0.12992122652953375,3,15,30,40
V,0.4,2,36,0.46832143609995414,0.6967940774651555,0.6967940774651555,0.2284726413652014,4,15,30,40
V,0.4,2,37,0.4496414827318988,0.6787247883043713,0.6787247883043713,0.22908330557247253,4,15,30,40
V,0.4,2,38,0.5147525574867713,0.7122158715515556,0.7122158715515556,0.19746331406478435,7,15,30,40
V,0.4,2,39,0.5525348399676822,0.7042185810325556,0.7042185810325556,0.15168374106487348,5,15,30,40
V,0.4,2,40,0.42727447145444303,0.6721358490148712,0.6721358490148712,0.2448613775604282,6,15,30,40
V,0.4,5,1,0.3733472999342756,0.7391973607246494,0.7391973607246494,0.36585006079037374,3,15,30,40
V,0.4,5,2,0.5382455268309301,0.6446760307759066,0.6446760307759066,0.10643050394497655,2,15,30,40
V,0.4,5,3,0.46568489793103324,0.7310994848956612,0.7310994848956612,0.265414586964628,4,15,30,40
V,0.4,5,4,0.5220618609312928,0.685285830419259,0.685285830419259,0.16322396948796614,5,15,30,40
V,0.4,5,5,0.5023590283999566,0.7744776643212817,0.7744776643212817,0.2721186359213251,3,15,30,40
V,0.4,5,6,0.4108402657440475,0.7475709469482138,0.7475709469482138,0.3367306812041663,5,15,30,40
V,0.4,5,7,0.49108767391064717,0.8015576680946822,0.8015576680946822,0.31046999418403504,3,15,30,40
V,0.4,5,8,0.5805073631510834,0.6710709545874711,0.6710709545874711,0.0905635914363877,1,15,30,40
V,0.4,5,9,0.4987511574162203,0.7290750231128854,0.7290750231128854,0.23032386569666513,5,15,30,40
V,0.4,5,10,0.47337932288423956,0.6995767399138815,0.6995767399138815,0.2261974170296419,4,15,30,40
V,0.4,5,11,0.4267529574078815,0.6702080045363528,0.6702080045363528,0.24345504712847127,4,15,30,40
V,0.4,5,12,0.6271620659076727,0.7379014756734844,0.7379014756734844,0.11073940976581176,3,15,30,40
V,0.4,5,13,0.4396935959995296,0.7093097042958189,0.7093097042958189,0.26961610829628924,6,15,30,40
V,0.4,5,14,0.4761491389378362,0.8057805752150661,0.8057805752150661,0.32963143627722985,5,15,30,40
V,0.4,5,15,0.6262475862050821,0.7418449106712971,0.7418449106712971,0.11559732446621496,5,15,30,40
V,0.4,5,16,0.6214617050374877,0.7213799772391911,0.7213799772391911,0.09991827220170346,5,15,30,40
V,0.4,5,17,0.49193270886205276,0.676455757327918,0.676455757327918,0.1845230484658652,4,15,30,40
V,0.4,5,18,0.5257221883781802,0.8030963861512234,0.8030963861512234,0.2773741977730432,4,15,30,40
V,0.4,5,19,0.6702700363905248,0.7194098946276719,0.7194098946276719,0.04913985823714706,3,15,30,40
V,0.4,5,20,0.6094078123789838,0.6963907751044698,0.6963907751044698,0.086982962725486,2,15,30,40
V,0.4,5,21,0.5174628275555079,0.6405358623382843,0.6405358623382843,0.12307303478277642,4,15,30,40
V,0.4,5,22,0.5453188425991106,0.7418419042521325,0.7418419042521325,0.1965230616530219,5,15,30,40
V,0.4,5,23,0.5228650720435132,0.7115201499338891,0.7115201499338891,0.18865507789037594,4,15,30,40
V,0.4,5,24,0.5380389256182527,0.7325928022075315,0.7325928022075315,0.1945538765892788,3,15,30,40
V,0.4,5,25,0.5203898137023572,0.7037968175291194,0.7037968175291194,0.18340700382676223,3,15,30,40
V,0.4,5,26,0.47677484463752173,0.6727900031927416,0.6727900031927416,0.1960151585552199,6,15,30,40
V,0.4,5,27,0.5246357043368167,0.6770185525382415,0.6770185525382415,0.15238284820142478,4,15,30,40
V,0.4,5,28,0.571647109839813,0.7342927550755773,0.7342927550755773,0.1626456452357643,4,15,30,40
V,0.4,5,29,0.46859725070411834,0.6734570829151137,0.6734570829151137,0.2048598322109954,4,15,30,40
V,0.4,5,30,0.5207307775163621,0.6946187960268989,0.6946187960268989,0.1738880185105368,2,15,30,40
V,0.4,5,31,0.46807074671987964,0.6857962924578971,0.6857962924578971,0.21772554573801745,3,15,30,40
V,0.4,5,32,0.5033826882005495,0.6906097229962458,0.6906097229962458,0.18722703479569625,6,15,30,40
V,0.4,5,33,0.5442721467950177,0.688413242393711,0.688413242393711,0.14414109559869337,3,15,30,40
V,0.4,5,34,0.4465693529790171,0.7221661539913425,0.7221661539913425,0.2755968010123254,4,15,30,40
V,0.4,5,35,0.4282296609692747,0.7025982956988788,0.7025982956988788,0.2743686347296041,2,15,30,40
V,0.4,5,36,0.49538655174846574,0.6463244041715072,0.6463244041715072,0.15093785242304142,2,15,30,40
V,0.4,5,37,0.5259885550990976,0.7441345382298293,0.7441345382298293,0.21814598313073175,3,15,30,40
V,0.4,5,38,0.5640634526734822,0.7341815760541173,0.7341815760541173,0.17011812338063503,6,15,30,40
V,0.4,5,39,0.5541848114919447,0.6724992214096193,0.6724992214096193,0.11831440991767461,2,15,30,40
V,0.4,5,40,0.5029365045289529,0.6465417024347327,0.6465417024347327,0.14360519790577986,4,15,30,40
V,0.4,10,1,0.5126092331687871,0.7163147982603363,0.7163147982603363,0.20370556509154913,2,15,30,40
V,0.4,10,2,0.47495429039711146,0.6146706638435007,0.6146706638435007,0.1397163734463892,1,15,30,40
V,0.4,10,3,0.6297530750607884,0.6931174019520979,0.6931174019520979,0.06336432689130955,1,15,30,40
V,0.4,10,4,0.5595413616861812,0.6622298481501123,0.6622298481501123,0.10268848646393114,2,15,30,40
V,0.4,10,5,0.3823926022872286,0.6233635189889298,0.6233635189889298,0.24097091670170123,2,15,30,40
V,0.4,10,6,0.5391426642065542,0.6338092103466786,0.6338092103466786,0.09466654614012437,1,15,30,40
V,0.4,10,7,0.5585977660846554,0.6959630377036324,0.6959630377036324,0.13736527161897705,1,15,30,40
V,0.4,10,8,0.5062634150928482,0.6715081659197838,0.6715081659197838,0.16524475082693557,2,15,30,40
V,0.4,10,9,0.47062856954929216,0.6486822097282604,0.6486822097282604,0.17805364017896824,4,15,30,40
V,0.4,10,10,0.6420831129119452,0.6420831129119452,0.6420831129119452,0.0,0,15,30,40
V,0.4,10,11,0.57040165222747,0.7259516595264923,0.7259516595264923,0.15555000729902235,3,15,30,40
V,0.4,10,12,0.5379631211274077,0.6695342461648245,0.6695342461648245,0.13157112503741675,2,15,30,40
V,0.4,10,13,0.6174696504861505,0.7075719355588342,0.7075719355588342,0.0901022850726837,1,15,30,40
V,0.4,10,14,0.6039809605501859,0.6479242047508671,0.6479242047508671,0.043943244200681186,2,15,30,40
V,0.4,10,15,0.4772531368886269,0.6274860322713162,0.6274860322713162,0.15023289538268925,1,15,30,40
V,0.4,10,16,0.505994422263277,0.6909484993259619,0.6909484993259619,0.18495407706268496,1,15,30,40
