structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T,fragmentation_cost,sweep,n_agents_setting
Hy,0.125,5,17,0.3591953401077882,0.6479950032771838,0.6479950032771838,0.28879966316939565,38,15,30,40,,fine_tau,
Hy,0.125,5,18,0.4434280021422722,0.6943179269816979,0.6943179269816979,0.25088992483942574,29,15,30,40,,fine_tau,
Hy,0.125,5,19,0.5607493312589976,0.8034423655354307,0.8034423655354307,0.24269303427643307,39,15,30,40,,fine_tau,
Hy,0.125,5,20,0.5888885503787724,0.7060017550685137,0.7060017550685137,0.11711320468974129,21,15,30,40,,fine_tau,
Hy,0.125,10,1,0.5696265492683075,0.6928428421622599,0.6928428421622599,0.12321629289395242,22,15,30,40,,fine_tau,
Hy,0.125,10,2,0.7291377975486258,0.7291377975486258,0.7291377975486258,0.0,13,15,30,40,,fine_tau,
Hy,0.125,10,3,0.45480247883452934,0.6765303274410621,0.6765303274410621,0.22172784860653277,38,15,30,40,,fine_tau,
Hy,0.125,10,4,0.4781717836196141,0.7426804577278302,0.7426804577278302,0.2645086741082161,24,15,30,40,,fine_tau,
Hy,0.125,10,5,0.570830968093824,0.6934819777193674,0.6934819777193674,0.12265100962554332,34,15,30,40,,fine_tau,
Hy,0.125,10,6,0.39455902120101977,0.6859128288280432,0.6859128288280432,0.2913538076270234,30,15,30,40,,fine_tau,
Hy,0.125,10,7,0.49210149855869434,0.7076270383930741,0.7076270383930741,0.21552553983437972,23,15,30,40,,fine_tau,
Hy,0.125,10,8,0.5054189796140834,0.7262666367252155,0.7262666367252155,0.22084765711113208,23,15,30,40,,fine_tau,
Hy,0.125,10,9,0.5785880490703086,0.7361297769404874,0.7361297769404874,0.15754172787017884,13,15,30,40,,fine_tau,
Hy,0.125,10,10,0.47828696913355734,0.7372650351197116,0.7372650351197116,0.2589780659861543,39,15,30,40,,fine_tau,
Hy,0.125,10,11,0.5373639658137745,0.6372467089804853,0.6401426864390185,0.09988274316671075,4,15,30,40,,fine_tau,
Hy,0.125,10,12,0.4689367375668691,0.7652086757790361,0.7652086757790361,0.29627193821216696,31,15,30,40,,fine_tau,
Hy,0.125,10,13,0.5733536735552373,0.7006874279307714,0.7006874279307714,0.12733375437553418,14,15,30,40,,fine_tau,
Hy,0.125,10,14,0.4782630878604879,0.6811063928118166,0.6811063928118166,0.20284330495132874,27,15,30,40,,fine_tau,
Hy,0.125,10,15,0.5796950498293417,0.7690736746858892,0.7690736746858892,0.18937862485654744,24,15,30,40,,fine_tau,
Hy,0.125,10,16,0.5602098839555683,0.6823641254656838,0.6823641254656838,0.12215424151011556,30,15,30,40,,fine_tau,
Hy,0.125,10,17,0.549058144388713,0.619627795862598,0.619627795862598,0.07056965147388494,6,15,30,40,,fine_tau,
Hy,0.125,10,18,0.5701379948468126,0.6907396211475925,0.6907396211475925,0.12060162630077986,31,15,30,40,,fine_tau,
Hy,0.125,10,19,0.3760248576832263,0.7327990526543481,0.7327990526543481,0.3567741949711218,31,15,30,40,,fine_tau,
Hy,0.125,10,20,0.5341091400936424,0.6529275790641575,0.6529275790641575,0.11881843897051514,40,15,30,40,,fine_tau,
Hy,0.15,2,1,0.5122392124927658,0.5703197028398322,0.6369863695064989,0.058080490347066416,6,15,30,40,,fine_tau,
Hy,0.15,2,2,0.4998871549787253,0.6980559379361673,0.6980559379361673,0.19816878295744195,6,15,30,40,,fine_tau,
Hy,0.15,2,3,0.464104884691307,0.7455996289428888,0.7455996289428888,0.2814947442515818,15,15,30,40,,fine_tau,
Hy,0.15,2,4,0.47962178384274956,0.6923184172878566,0.6923184172878566,0.21269663344510703,6,15,30,40,,fine_tau,
Hy,0.15,2,5,0.5412460714744725,0.6141438154199076,0.6141438154199076,0.07289774394543513,34,15,30,40,,fine_tau,
Hy,0.15,2,6,0.5096035061868414,0.7940393794639249,0.7940393794639249,0.28443587327708353,18,15,30,40,,fine_tau,
Hy,0.15,2,7,0.4588477000732866,0.7164438616429505,0.7164438616429505,0.25759616156966386,15,15,30,40,,fine_tau,
Hy,0.15,2,8,0.6070795957933126,0.741210917679924,0.741210917679924,0.13413132188661137,6,15,30,40,,fine_tau,
Hy,0.15,2,9,0.5322533153348513,0.7105918112026833,0.7105918112026833,0.17833849586783201,11,15,30,40,,fine_tau,
Hy,0.15,2,10,0.3400173885690787,0.7491250419832318,0.7491250419832318,0.4091076534141531,18,15,30,40,,fine_tau,
Hy,0.15,2,11,0.3680890339155255,0.7345564698374677,0.7345564698374677,0.3664674359219422,8,15,30,40,,fine_tau,
Hy,0.15,2,12,0.5043757694932267,0.6486068109939699,0.6486068109939699,0.14423104150074317,30,15,30,40,,fine_tau,
Hy,0.15,2,13,0.5517147326854471,0.7601104353440722,0.7601104353440722,0.20839570265862506,18,15,30,40,,fine_tau,
Hy,0.15,2,14,0.45186690632020543,0.7067576756341304,0.7067576756341304,0.25489076931392496,32,15,30,40,,fine_tau,
Hy,0.15,2,15,0.4492022985879151,0.6775768039603256,0.6775768039603256,0.2283745053724105,40,15,30,40,,fine_tau,
Hy,0.15,2,16,0.5787995677280402,0.6970092784057912,0.6970092784057912,0.11820971067775099,29,15,30,40,,fine_tau,
Hy,0.15,2,17,0.5312016164181517,0.7059334881690432,0.7059334881690432,0.17473187175089155,8,15,30,40,,fine_tau,
Hy,0.15,2,18,0.5151481407734351,0.6713151653706841,0.6713151653706841,0.15616702459724907,31,15,30,40,,fine_tau,
Hy,0.15,2,19,0.5193195663877826,0.7644219731698985,0.7644219731698985,0.2451024067821158,12,15,30,40,,fine_tau,
Hy,0.15,2,20,0.4096880910694086,0.6724505569730685,0.6724505569730685,0.2627624659036599,23,15,30,40,,fine_tau,
Hy,0.15,5,1,0.4028388081627214,0.7577516998537192,0.7577516998537192,0.35491289169099777,31,15,30,40,,fine_tau,
Hy,0.15,5,2,0.5128980039985607,0.723509803250431,0.723509803250431,0.21061179925187035,20,15,30,40,,fine_tau,
Hy,0.15,5,3,0.4524988794513548,0.7352010711365994,0.7352010711365994,0.2827021916852446,33,15,30,40,,fine_tau,
Hy,0.15,5,4,0.508223207046933,0.7234295976178896,0.7234295976178896,0.21520639057095658,25,15,30,40,,fine_tau,
Hy,0.15,5,5,0.4201490153745256,0.7401914795947812,0.7401914795947812,0.32004246422025556,40,15,30,40,,fine_tau,
Hy,0.15,5,6,0.436545567107753,0.7876224746849373,0.7876224746849373,0.3510769075771843,32,15,30,40,,fine_tau,
Hy,0.15,5,7,0.4998178795960983,0.8015576680946822,0.8015576680946822,0.3017397884985839,6,15,30,40,,fine_tau,
Hy,0.15,5,8,0.5657618164352443,0.7465474739835221,0.7465474739835221,0.1807856575482778,37,15,30,40,,fine_tau,
Hy,0.15,5,9,0.5184843315814055,0.7793458585463651,0.7793458585463651,0.26086152696495957,30,15,30,40,,fine_tau,
Hy,0.15,5,10,0.5188776673716279,0.6523707503396595,0.6523707503396595,0.13349308296803164,29,15,30,40,,fine_tau,
Hy,0.15,5,11,0.4546806984849487,0.6718615839399061,0.6718615839399061,0.21718088545495745,38,15,30,40,,fine_tau,
Hy,0.15,5,12,0.5286128033699534,0.7420233635798921,0.7420233635798921,0.21341056020993865,18,15,30,40,,fine_tau,
Hy,0.15,5,13,0.4888413536399071,0.6814942005290743,0.6814942005290743,0.19265284688916717,25,15,30,40,,fine_tau,
Hy,0.15,5,14,0.41965569500792543,0.7123976559637569,0.7123976559637569,0.2927419609558315,36,15,30,40,,fine_tau,
Hy,0.15,5,15,0.6253385715494083,0.7713266527689332,0.7713266527689332,0.1459880812195249,22,15,30,40,,fine_tau,
Hy,0.15,5,16,0.5218852389128645,0.7213799772391911,0.7213799772391911,0.19949473832632658,35,15,30,40,,fine_tau,
Hy,0.15,5,17,0.5012752477528507,0.7720776100771418,0.7720776100771418,0.2708023623242911,28,15,30,40,,fine_tau,
Hy,0.15,5,18,0.4635710879481454,0.8030963861512234,0.8030963861512234,0.339525298203078,33,15,30,40,,fine_tau,
Hy,0.15,5,19,0.37126329494764615,0.7222160367765632,0.7222160367765632,0.35095274182891706,40,15,30,40,,fine_tau,
Hy,0.15,5,20,0.391460006297819,0.6885252871170305,0.6885252871170305,0.2970652808192115,22,15,30,40,,fine_tau,
Hy,0.15,10,1,0.41801088811803677,0.7271837801285294,0.7271837801285294,0.3091728920104926,28,15,30,40,,fine_tau,
Hy,0.15,10,2,0.5061832284382588,0.6289008199819004,0.6289008199819004,0.12271759154364159,33,15,30,40,,fine_tau,
Hy,0.15,10,3,0.5499701071046575,0.7315497608609454,0.7315497608609454,0.18157965375628782,35,15,30,40,,fine_tau,
Hy,0.15,10,4,0.5400488178612464,0.6575076016325198,0.6575076016325198,0.11745878377127339,32,15,30,40,,fine_tau,
Hy,0.15,10,5,0.5138275103546505,0.679232337900162,0.679232337900162,0.16540482754551156,28,15,30,40,,fine_tau,
Hy,0.15,10,6,0.4519558618658365,0.7418718847771947,0.7418718847771947,0.2899160229113582,20,15,30,40,,fine_tau,
Hy,0.15,10,7,0.36634551460710063,0.705374737963883,0.705374737963883,0.3390292233567823,38,15,30,40,,fine_tau,
Hy,0.15,10,8,0.42186214713939024,0.6607180122844504,0.6607180122844504,0.23885586514506013,39,15,30,40,,fine_tau,
Hy,0.15,10,9,0.5079058104133761,0.6905005928610203,0.6905005928610203,0.18259478244764415,18,15,30,40,,fine_tau,
Hy,0.15,10,10,0.5110734298201679,0.7077292612201177,0.7077292612201177,0.1966558313999498,32,15,30,40,,fine_tau,
Hy,0.15,10,11,0.45402611418924543,0.6780393114996454,0.6780393114996454,0.22401319731039993,24,15,30,40,,fine_tau,
Hy,0.15,10,12,0.3785076052665257,0.710083477198149,0.710083477198149,0.3315758719316233,19,15,30,40,,fine_tau,
Hy,0.15,10,13,0.3795125473410347,0.6860507977300088,0.6860507977300088,0.3065382503889741,34,15,30,40,,fine_tau,
Hy,0.15,10,14,0.6198294967070402,0.6853033279043805,0.6853033279043805,0.0654738311973403,24,15,30,40,,fine_tau,
Hy,0.15,10,15,0.6196458871280489,0.6986243237018152,0.6986243237018152,0.07897843657376624,31,15,30,40,,fine_tau,
Hy,0.15,10,16,0.48274526748646845,0.7156448207704433,0.7156448207704433,0.23289955328397488,11,15,30,40,,fine_tau,
Hy,0.15,10,17,0.45179780015029974,0.6797819802374538,0.6797819802374538,0.2279841800871541,27,15,30,40,,fine_tau,
Hy,0.15,10,18,0.45725836209186566,0.7421618198124523,0.7421618198124523,0.2849034577205867,38,15,30,40,,fine_tau,
Hy,0.15,10,19,0.5208928177949826,0.7152265776204627,0.7152265776204627,0.19433375982548007,38,15,30,40,,fine_tau,
Hy,0.15,10,20,0.36320992873988267,0.7142102396445296,0.7142102396445296,0.3510003109046469,25,15,30,40,,fine_tau,
Hy,0.175,2,1,0.5664710215275626,0.6703197028398322,0.6703197028398322,0.10384868131226965,26,15,30,40,,fine_tau,
Hy,0.175,2,2,0.3666529690295255,0.6941497691269063,0.6941497691269063,0.3274968000973808,17,15,30,40,,fine_tau,
Hy,0.175,2,3,0.4325330540317565,0.7455996289428888,0.7455996289428888,0.31306657491113227,17,15,30,40,,fine_tau,
Hy,0.175,2,4,0.5081487504105452,0.7561470521747163,0.7561470521747163,0.24799830176417115,17,15,30,40,,fine_tau,
Hy,0.175,2,5,0.36748228776521574,0.7250243049291851,0.7250243049291851,0.3575420171639694,21,15,30,40,,fine_tau,
Hy,0.175,2,6,0.5894145869086255,0.7245197983991484,0.7245197983991484,0.1351052114905229,14,15,30,40,,fine_tau,
Hy,0.175,2,7,0.5153820683090193,0.6914815192084615,0.6914815192084615,0.17609945089944212,25,15,30,40,,fine_tau,
Hy,0.175,2,8,0.5382329061994245,0.741210917679924,0.741210917679924,0.20297801148049943,32,15,30,40,,fine_tau,
Hy,0.175,2,9,0.4589585138494286,0.7105918112026833,0.7105918112026833,0.25163329735325474,9,15,30,40,,fine_tau,
Hy,0.175,2,10,0.3750094457899454,0.7465984127052017,0.7465984127052017,0.3715889669152563,19,15,30,40,,fine_tau,
Hy,0.175,2,11,0.2815937561332201,0.7570930983664377,0.7570930983664377,0.4754993422332176,15,15,30,40,,fine_tau,
Hy,0.175,2,12,0.5710984239992795,0.6819401443273032,0.6819401443273032,0.11084172032802375,3,15,30,40,,fine_tau,
Hy,0.175,2,13,0.5870603033080642,0.7601104353440722,0.7601104353440722,0.17305013203600794,19,15,30,40,,fine_tau,
Hy,0.175,2,14,0.5308472149669917,0.7174399270270656,0.7174399270270656,0.18659271206007388,39,15,30,40,,fine_tau,
Hy,0.175,2,15,0.5077840081721462,0.7244902695879004,0.7244902695879004,0.21670626141575422,16,15,30,40,,fine_tau,
Hy,0.175,2,16,0.542019876263561,0.7539411129429768,0.7539411129429768,0.21192123667941587,15,15,30,40,,fine_tau,
Hy,0.175,2,17,0.5469439114557594,0.7059334881690432,0.7059334881690432,0.15898957671328384,13,15,30,40,,fine_tau,
Hy,0.175,2,18,0.4333401406811344,0.712305436696868,0.712305436696868,0.27896529601573355,39,15,30,40,,fine_tau,
Hy,0.175,2,19,0.42390116471049466,0.7644219731698985,0.7644219731698985,0.3405208084594038,9,15,30,40,,fine_tau,
Hy,0.175,2,20,0.4270255732852535,0.6699693174746675,0.6699693174746675,0.242943744189414,14,15,30,40,,fine_tau,
Hy,0.175,5,1,0.48536539531346995,0.7404574927759221,0.7404574927759221,0.25509209746245215,35,15,30,40,,fine_tau,
Hy,0.175,5,2,0.5829672267957663,0.7063949065902145,0.7063949065902145,0.12342767979444824,28,15,30,40,,fine_tau,
Hy,0.175,5,3,0.5040963603961247,0.747456363330411,0.747456363330411,0.24336000293428628,27,15,30,40,,fine_tau,
Hy,0.175,5,4,0.5364725062966583,0.7109772250438838,0.7109772250438838,0.1745047187472255,26,15,30,40,,fine_tau,
Hy,0.175,5,5,0.5419226494155338,0.7337799142994138,0.7337799142994138,0.19185726488388,20,15,30,40,,fine_tau,
Hy,0.175,5,6,0.6022575706577924,0.7912542567294911,0.7912542567294911,0.18899668607169873,15,15,30,40,,fine_tau,
Hy,0.175,5,7,0.39272456548762097,0.8015576680946822,0.8015576680946822,0.40883310260706124,34,15,30,40,,fine_tau,
Hy,0.175,5,8,0.5338404076580154,0.7465474739835221,0.7465474739835221,0.21270706632550662,16,15,30,40,,fine_tau,
Hy,0.175,5,9,0.5021800261674907,0.729738915902884,0.729738915902884,0.2275588897353933,24,15,30,40,,fine_tau,
Hy,0.175,5,10,0.5304222565445291,0.73882794076321,0.73882794076321,0.2084056842186809,20,15,30,40,,fine_tau,
Hy,0.175,5,11,0.48201485592380267,0.730906066831478,0.730906066831478,0.2488912109076753,21,15,30,40,,fine_tau,
Hy,0.175,5,12,0.5140164961416179,0.7599276091960279,0.7599276091960279,0.24591111305440994,11,15,30,40,,fine_tau,
Hy,0.175,5,13,0.567674866326765,0.7102206383762967,0.7102206383762967,0.14254577204953167,15,15,30,40,,fine_tau,
Hy,0.175,5,14,0.6691128591686301,0.6691128591686301,0.6691128591686301,0.0,1,15,30,40,,fine_tau,
Hy,0.175,5,15,0.5177123421055041,0.7889263765002634,0.7889263765002634,0.27121403439475933,3,15,30,40,,fine_tau,
Hy,0.175,5,16,0.5936399192284476,0.7160717728408851,0.7160717728408851,0.12243185361243747,18,15,30,40,,fine_tau,
Hy,0.175,5,17,0.48278840621668223,0.7387442767438085,0.7387442767438085,0.25595587052712626,32,15,30,40,,fine_tau,
Hy,0.175,5,18,0.4283704780899528,0.7376984210020746,0.7376984210020746,0.3093279429121218,15,15,30,40,,fine_tau,
Hy,0.175,5,19,0.5222701396618349,0.7888827034432299,0.7888827034432299,0.266612563781395,39,15,30,40,,fine_tau,
Hy,0.175,5,20,0.5200527420393932,0.7330802241994199,0.7330802241994199,0.21302748216002665,25,15,30,40,,fine_tau,
Hy,0.175,10,1,0.4197177131262835,0.7044349695518893,0.7044349695518893,0.28471725642560586,28,15,30,40,,fine_tau,
Hy,0.175,10,2,0.3901774870876628,0.6982311906641505,0.6982311906641505,0.3080537035764877,24,15,30,40,,fine_tau,
Hy,0.175,10,3,0.4520845274274773,0.6895524334544104,0.6895524334544104,0.23746790602693313,17,15,30,40,,fine_tau,
Hy,0.175,10,4,0.4256671899844758,0.6828879361104876,0.6828879361104876,0.2572207461260118,21,15,30,40,,fine_tau,
Hy,0.175,10,5,0.6508863857716111,0.7389789414066219,0.7389789414066219,0.08809255563501084,18,15,30,40,,fine_tau,
Hy,0.175,10,6,0.4775938406707195,0.7510596381359884,0.7510596381359884,0.2734657974652689,31,15,30,40,,fine_tau,
Hy,0.175,10,7,0.4629049437009797,0.6655845065512536,0.6655845065512536,0.2026795628502739,26,15,30,40,,fine_tau,
Hy,0.175,10,8,0.46353279066511804,0.6702063195818538,0.6702063195818538,0.2066735289167358,25,15,30,40,,fine_tau,
Hy,0.175,10,9,0.42809056507286625,0.6905005928610203,0.6905005928610203,0.26241002778815403,15,15,30,40,,fine_tau,
Hy,0.175,10,10,0.5283326866534175,0.6596460850195333,0.6596460850195333,0.13131339836611577,25,15,30,40,,fine_tau,
Hy,0.175,10,11,0.6107351151686736,0.7224111020289214,0.7224111020289214,0.11167598686024782,40,15,30,40,,fine_tau,
Hy,0.175,10,12,0.433696364212224,0.693067789888519,0.693067789888519,0.259371425676295,23,15,30,40,,fine_tau,
Hy,0.175,10,13,0.49045967449461175,0.6905002150787561,0.6905002150787561,0.2000405405841444,36,15,30,40,,fine_tau,
Hy,0.175,10,14,0.5221238448890415,0.7296084793713228,0.7296084793713228,0.20748463448228127,28,15,30,40,,fine_tau,
Hy,0.175,10,15,0.5705151936222914,0.7128283466248816,0.7128283466248816,0.14231315300259018,15,15,30,40,,fine_tau,
Hy,0.175,10,16,0.4757230513514456,0.703961838472831,0.703961838472831,0.2282387871213854,8,15,30,40,,fine_tau,
Hy,0.175,10,17,0.38263692998119386,0.7821260993078212,0.7821260993078212,0.3994891693266273,21,15,30,40,,fine_tau,
Hy,0.175,10,18,0.5439487650625222,0.734001868265965,0.734001868265965,0.19005310320344282,14,15,30,40,,fine_tau,
Hy,0.175,10,19,0.5710164721099072,0.6950488008795603,0.6950488008795603,0.12403232876965309,40,15,30,40,,fine_tau,
Hy,0.175,10,20,0.485932787801637,0.7082510865610688,0.7082510865610688,0.22231829875943182,20,15,30,40,,fine_tau,
Hy,0.2,2,1,0.4253498532463074,0.7162844001632692,0.7162844001632692,0.2909345469169618,36,15,30,40,,fine_tau,
Hy,0.2,2,2,0.45083766210112053,0.7263093646959552,0.7263093646959552,0.27547170259483467,26,15,30,40,,fine_tau,
Hy,0.2,2,3,0.47452769099086217,0.7455996289428888,0.7455996289428888,0.2710719379520266,21,15,30,40,,fine_tau,
Hy,0.2,2,4,0.41262317419226024,0.7561470521747163,0.7561470521747163,0.3435238779824561,38,15,30,40,,fine_tau,
Hy,0.2,2,5,0.5441292984668524,0.6652153720460803,0.6652153720460803,0.12108607357922785,7,15,30,40,,fine_tau,
Hy,0.2,2,6,0.5508891091124236,0.7681802557593049,0.7681802557593049,0.21729114664688132,18,15,30,40,,fine_tau,
Hy,0.2,2,7,0.6273857452351862,0.7112545395082974,0.7112545395082974,0.08386879427311122,32,15,30,40,,fine_tau,
Hy,0.2,2,8,0.41082218513828955,0.741210917679924,0.741210917679924,0.3303887325416344,6,15,30,40,,fine_tau,
Hy,0.2,2,9,0.4588629641796948,0.7316362379298791,0.7316362379298791,0.2727732737501843,6,15,30,40,,fine_tau,
Hy,0.2,2,10,0.5125463358251451,0.7869034886870048,0.7869034886870048,0.2743571528618597,8,15,30,40,,fine_tau,
Hy,0.2,2,11,0.47210602765506643,0.7012231365041344,0.7012231365041344,0.22911710884906794,30,15,30,40,,fine_tau,
Hy,0.2,2,12,0.4652292265765749,0.6721830906760108,0.6721830906760108,0.2069538640994359,5,15,30,40,,fine_tau,
Hy,0.2,2,13,0.623882799462688,0.7402293542930714,0.7402293542930714,0.11634655483038336,6,15,30,40,,fine_tau,
Hy,0.2,2,14,0.4503359291381266,0.7174399270270656,0.7174399270270656,0.267103997888939,12,15,30,40,,fine_tau,
Hy,0.2,2,15,0.3929861090266314,0.694586251689946,0.694586251689946,0.30160014266331464,28,15,30,40,,fine_tau,
Hy,0.2,2,16,0.5524229533132016,0.7306084080726737,0.7306084080726737,0.17818545475947212,13,15,30,40,,fine_tau,
Hy,0.2,2,17,0.44142538097902695,0.7059334881690432,0.7059334881690432,0.2645081071900163,24,15,30,40,,fine_tau,
Hy,0.2,2,18,0.5477497695141271,0.6812501788614961,0.6812501788614961,0.13350040934736895,7,15,30,40,,fine_tau,
Hy,0.2,2,19,0.47987606114774745,0.7644219731698985,0.7644219731698985,0.284545912022151,16,15,30,40,,fine_tau,
Hy,0.2,2,20,0.43673667095774094,0.6890683751856339,0.6890683751856339,0.252331704227893,17,15,30,40,,fine_tau,
Hy,0.2,5,1,0.4254395976132425,0.7768092704460419,0.7768092704460419,0.35136967283279935,17,15,30,40,,fine_tau,
Hy,0.2,5,2,0.589146478953961,0.7298830666918456,0.7298830666918456,0.14073658773788456,12,15,30,40,,fine_tau,
Hy,0.2,5,3,0.44942423743482873,0.7491279746812141,0.7491279746812141,0.2997037372463853,21,15,30,40,,fine_tau,
Hy,0.2,5,4,0.5345691335806357,0.7162409264876394,0.7162409264876394,0.18167179290700364,16,15,30,40,,fine_tau,
Hy,0.2,5,5,0.37063644125407436,0.7757717286832498,0.7757717286832498,0.4051352874291755,26,15,30,40,,fine_tau,
Hy,0.2,5,6,0.5226861945002731,0.7211529926415337,0.7211529926415337,0.19846679814126056,16,15,30,40,,fine_tau,
Hy,0.2,5,7,0.6169835518475781,0.7388672890030864,0.7388672890030864,0.12188373715550826,32,15,30,40,,fine_tau,
Hy,0.2,5,8,0.5169146313825309,0.6983024474341732,0.6983024474341732,0.18138781605164234,30,15,30,40,,fine_tau,
Hy,0.2,5,9,0.5288215940527426,0.7408033624898203,0.7408033624898203,0.2119817684370776,14,15,30,40,,fine_tau,
Hy,0.2,5,10,0.5290474220132074,0.7559647966282127,0.7559647966282127,0.22691737461500527,8,15,30,40,,fine_tau,
Hy,0.2,5,11,0.43879419705116096,0.70272416333698,0.70272416333698,0.263929966285819,19,15,30,40,,fine_tau,
Hy,0.2,5,12,0.533683250361392,0.777345321702043,0.777345321702043,0.243662071340651,14,15,30,40,,fine_tau,
Hy,0.2,5,13,0.46490179430353323,0.6982485480590945,0.6982485480590945,0.2333467537555613,34,15,30,40,,fine_tau,
Hy,0.2,5,14,0.42266408606447586,0.7386989779591179,0.7386989779591179,0.316034891894642,14,15,30,40,,fine_tau,
Hy,0.2,5,15,0.6162652465680593,0.6889263765002634,0.6889263765002634,0.0726611299322042,26,15,30,40,,fine_tau,
Hy,0.2,5,16,0.5270382826728505,0.7076958619568098,0.7076958619568098,0.1806575792839593,13,15,30,40,,fine_tau,
Hy,0.2,5,17,0.4588748777589639,0.7399221698624637,0.7399221698624637,0.2810472921034998,15,15,30,40,,fine_tau,
Hy,0.2,5,18,0.4943821514847703,0.696624815291326,0.696624815291326,0.2022426638065557,25,15,30,40,,fine_tau,
Hy,0.2,5,19,0.5630895505943526,0.7773898506136178,0.7773898506136178,0.21430030001926514,20,15,30,40,,fine_tau,
Hy,0.2,5,20,0.36914153689918555,0.7118054843585301,0.7118054843585301,0.34266394745934453,35,15,30,40,,fine_tau,
Hy,0.2,10,1,0.48931728929327556,0.7224612435079324,0.7224612435079324,0.23314395421465683,14,15,30,40,,fine_tau,
Hy,0.2,10,2,0.5536270403759354,0.7396072864929651,0.7396072864929651,0.1859802461170298,28,15,30,40,,fine_tau,
Hy,0.2,10,3,0.46671427059107934,0.6947337416400473,0.6947337416400473,0.22801947104896797,27,15,30,40,,fine_tau,
Hy,0.2,10,4,0.47996163501024736,0.6874844571318864,0.6874844571318864,0.20752282212163908,38,15,30,40,,fine_tau,
Hy,0.2,10,5,0.465391675055556,0.7099847765267244,0.7099847765267244,0.24459310147116842,13,15,30,40,,fine_tau,
Hy,0.2,10,6,0.3549680392360858,0.7245774136232247,0.7245774136232247,0.3696093743871389,35,15,30,40,,fine_tau,
Hy,0.2,10,7,0.500061960693746,0.6455991491909169,0.6455991491909169,0.1455371884971709,39,15,30,40,,fine_tau,
Hy,0.2,10,8,0.5731351586872101,0.7306459546373302,0.7306459546373302,0.15751079595012007,11,15,30,40,,fine_tau,
Hy,0.2,10,9,0.5221326482183075,0.6786815658883804,0.6786815658883804,0.15654891767007284,14,15,30,40,,fine_tau,
Hy,0.2,10,10,0.5326571960286279,0.7215829160142714,0.7215829160142714,0.18892571998564345,25,15,30,40,,fine_tau,
Hy,0.2,10,11,0.48463284632050174,0.7179348423364152,0.7179348423364152,0.2333019960159135,20,15,30,40,,fine_tau,
Hy,0.2,10,12,0.5845492921474736,0.6843768516319872,0.6843768516319872,0.0998275594845136,5,15,30,40,,fine_tau,
Hy,0.2,10,13,0.4458578997880018,0.719928036549455,0.719928036549455,0.27407013676145325,31,15,30,40,,fine_tau,
Hy,0.2,10,14,0.45264382789621843,0.7207595489517115,0.7207595489517115,0.26811572105549303,20,15,30,40,,fine_tau,
Hy,0.2,10,15,0.591754472943818,0.6693679467195551,0.6693679467195551,0.07761347377573713,34,15,30,40,,fine_tau,
Hy,0.2,10,16,0.48838119323422885,0.7174164902164545,0.7174164902164545,0.22903529698222563,25,15,30,40,,fine_tau,
Hy,0.2,10,17,0.4603485367497419,0.7350575853951015,0.7350575853951015,0.27470904864535955,14,15,30,40,,fine_tau,
Hy,0.2,10,18,0.5496982598279786,0.7031221080808366,0.7031221080808366,0.15342384825285804,13,15,30,40,,fine_tau,
Hy,0.2,10,19,0.48070578395320107,0.6628190375407316,0.6628190375407316,0.1821132535875305,32,15,30,40,,fine_tau,
Hy,0.2,10,20,0.482983135813674,0.7506453280303546,0.7506453280303546,0.26766219221668053,17,15,30,40,,fine_tau,
Hy,0.225,2,1,0.5993490398387842,0.712091305699841,0.712091305699841,0.11274226586105685,16,15,30,40,,fine_tau,
Hy,0.225,2,2,0.48997132434738,0.6980559379361673,0.6980559379361673,0.20808461358878727,13,15,30,40,,fine_tau,
Hy,0.225,2,3,0.3682475585555115,0.7455996289428888,0.7455996289428888,0.3773520703873773,27,15,30,40,,fine_tau,
Hy,0.225,2,4,0.6490463805582186,0.7448592470099495,0.7448592470099495,0.09581286645173093,22,15,30,40,,fine_tau,
Hy,0.225,2,5,0.45151928789749707,0.7045597267395218,0.7045597267395218,0.25304043884202476,20,15,30,40,,fine_tau,
Hy,0.225,2,6,0.55081790474955,0.7940393794639249,0.7940393794639249,0.24322147471437494,23,15,30,40,,fine_tau,
Hy,0.225,2,7,0.558927100017687,0.7112545395082974,0.7112545395082974,0.15232743949061045,9,15,30,40,,fine_tau,
Hy,0.225,2,8,0.4585476008118651,0.741210917679924,0.741210917679924,0.2826633168680589,10,15,30,40,,fine_tau,
Hy,0.225,2,9,0.4955561893552666,0.7316362379298791,0.7316362379298791,0.2360800485746125,25,15,30,40,,fine_tau,
Hy,0.225,2,10,0.4640764970191812,0.7869034886870048,0.7869034886870048,0.3228269916678236,12,15,30,40,,fine_tau,
Hy,0.225,2,11,0.3827254961302368,0.7570930983664377,0.7570930983664377,0.37436760223620086,14,15,30,40,,fine_tau,
Hy,0.225,2,12,0.4651457080314677,0.6882903128181491,0.6882903128181491,0.2231446047866814,33,15,30,40,,fine_tau,
Hy,0.225,2,13,0.4898043275895639,0.7601104353440722,0.7601104353440722,0.2703061077545083,13,15,30,40,,fine_tau,
Hy,0.225,2,14,0.5200703362041923,0.6734095163845466,0.6734095163845466,0.1533391801803543,14,15,30,40,,fine_tau,
