structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,N,n_agents,T,shock_every,reshuffle_frac
H,0.3,10,19,0.5611107485338969,0.5853979937868541,0.7685991465969926,0.024287245252957224,15,30,40,10,0.25
H,0.3,10,20,0.4832534549878879,0.6865818277233727,0.7570206402849743,0.20332837273548482,15,30,40,10,0.25
H,0.4,2,1,0.4916508186378067,0.6876515230929733,0.7153867679084155,0.1960007044551666,15,30,40,10,0.25
H,0.4,2,2,0.39085166102553953,0.5755232123289872,0.7298810522452138,0.18467155130344765,15,30,40,10,0.25
H,0.4,2,3,0.595199500591132,0.5933890747419681,0.7542710134485922,-0.0018104258491639103,15,30,40,10,0.25
H,0.4,2,4,0.4805205696745247,0.5861937019460057,0.7235383308427374,0.10567313227148101,15,30,40,10,0.25
H,0.4,2,5,0.40237068729490494,0.5171696424693792,0.7370628449308172,0.1147989551744743,15,30,40,10,0.25
H,0.4,2,6,0.5564835651468795,0.5801361023971503,0.6846033720004537,0.023652537250270833,15,30,40,10,0.25
H,0.4,2,7,0.4707774617005906,0.5981468577686028,0.6766981637790349,0.12736939606801218,15,30,40,10,0.25
H,0.4,2,8,0.4419227511877245,0.6710471669225072,0.7564614731753336,0.2291244157347827,15,30,40,10,0.25
H,0.4,2,9,0.5023755251796513,0.5957053311985651,0.77703335724097,0.09332980601891372,15,30,40,10,0.25
H,0.4,2,10,0.4475419295508287,0.5890022900542533,0.7298928079465602,0.1414603605034246,15,30,40,10,0.25
H,0.4,2,11,0.4020767129241406,0.7979574772866902,0.8014359985701284,0.3958807643625496,15,30,40,10,0.25
H,0.4,2,12,0.48526776261026977,0.5720039100933709,0.7107012594684508,0.08673614748310116,15,30,40,10,0.25
H,0.4,2,13,0.5022568075874102,0.744247944429088,0.7779654636705946,0.24199113684167783,15,30,40,10,0.25
H,0.4,2,14,0.39541238564493153,0.4895466450598862,0.6971425334861402,0.09413425941495468,15,30,40,10,0.25
H,0.4,2,15,0.48354134248214947,0.6486252860222932,0.7359091221088294,0.16508394354014372,15,30,40,10,0.25
H,0.4,2,16,0.5622286890215297,0.633763165989206,0.7706441255295451,0.07153447696767634,15,30,40,10,0.25
H,0.4,2,17,0.4998056908550586,0.6296710582632339,0.7498658715923594,0.12986536740817528,15,30,40,10,0.25
H,0.4,2,18,0.40245119870238183,0.45357069986258847,0.7204940724047293,0.05111950116020664,15,30,40,10,0.25
H,0.4,2,19,0.48276795260698224,0.7521406154573395,0.7521406154573395,0.2693726628503572,15,30,40,10,0.25
H,0.4,2,20,0.5497503285860491,0.5235505477026765,0.6977825296766035,-0.026199780883372603,15,30,40,10,0.25
H,0.4,5,1,0.5824748718647353,0.5930332647895048,0.7883778101963708,0.010558392924769455,15,30,40,10,0.25
H,0.4,5,2,0.44078426853014097,0.4944010990897284,0.7523092244004828,0.053616830559587436,15,30,40,10,0.25
H,0.4,5,3,0.4173511705793848,0.5767886010197599,0.7167614035845916,0.15943743044037512,15,30,40,10,0.25
H,0.4,5,4,0.4386867075415706,0.5107192605168689,0.7134087438200543,0.07203255297529831,15,30,40,10,0.25
H,0.4,5,5,0.3977609943782942,0.6205662720715792,0.748196419927512,0.222805277693285,15,30,40,10,0.25
H,0.4,5,6,0.5600128192203989,0.6421228065461935,0.7657403305063304,0.08210998732579455,15,30,40,10,0.25
H,0.4,5,7,0.5262763226578072,0.48804431415138033,0.7323448743380331,-0.038232008506426884,15,30,40,10,0.25
H,0.4,5,8,0.46460066783149145,0.5556127537436331,0.737810789393661,0.0910120859121416,15,30,40,10,0.25
H,0.4,5,9,0.48113966089771476,0.6452814204874628,0.7478621836825571,0.16414175958974808,15,30,40,10,0.25
H,0.4,5,10,0.36902369775797345,0.5091988850649116,0.7300117933084627,0.14017518730693818,15,30,40,10,0.25
H,0.4,5,11,0.4324532375880142,0.6704219420192554,0.7560903812640316,0.23796870443124124,15,30,40,10,0.25
H,0.4,5,12,0.5139871884922369,0.5464063643883097,0.7451711503795356,0.032419175896072794,15,30,40,10,0.25
H,0.4,5,13,0.4470132518535507,0.6231259639502834,0.712506056405303,0.17611271209673274,15,30,40,10,0.25
H,0.4,5,14,0.5254744179872962,0.6324460742054425,0.765814476954021,0.1069716562181463,15,30,40,10,0.25
H,0.4,5,15,0.5601417860073183,0.6280209052260416,0.7822597098335967,0.06787911921872325,15,30,40,10,0.25
H,0.4,5,16,0.4351360376563663,0.6016727704964233,0.7774105961610934,0.166536732840057,15,30,40,10,0.25
H,0.4,5,17,0.4573279382652927,0.5714714363494356,0.7473694134366419,0.11414349808414292,15,30,40,10,0.25
H,0.4,5,18,0.538154208205606,0.6300317303313713,0.7331069783508719,0.09187752212576528,15,30,40,10,0.25
H,0.4,5,19,0.5015238869593058,0.6645798557137884,0.7901403858053383,0.16305596875448258,15,30,40,10,0.25
H,0.4,5,20,0.47626598367510914,0.6400740827358761,0.7448986535627905,0.16380809906076693,15,30,40,10,0.25
H,0.4,10,1,0.6109442883267705,0.553068764121222,0.7316591307526376,-0.057875524205548534,15,30,40,10,0.25
H,0.4,10,2,0.4931059506091475,0.7060662539769375,0.7330217684970483,0.21296030336778993,15,30,40,10,0.25
H,0.4,10,3,0.4204329147707815,0.577712670581862,0.7527159432340746,0.15727975581108056,15,30,40,10,0.25
H,0.4,10,4,0.436209128461089,0.5708304651812417,0.7741180177583968,0.1346213367201527,15,30,40,10,0.25
H,0.4,10,5,0.4399624301370539,0.6455478540622523,0.775608494995525,0.20558542392519846,15,30,40,10,0.25
H,0.4,10,6,0.4097538031487741,0.5071011270153167,0.7382200391266779,0.09734732386654266,15,30,40,10,0.25
H,0.4,10,7,0.4351605917652245,0.6551172775769616,0.7535821298867845,0.2199566858117371,15,30,40,10,0.25
H,0.4,10,8,0.46578358388926006,0.63818868081779,0.7196267875619786,0.17240509692852996,15,30,40,10,0.25
H,0.4,10,9,0.4984383818552895,0.5645825140028555,0.7571766383777779,0.06614413214756604,15,30,40,10,0.25
H,0.4,10,10,0.5387257746269614,0.5147308129671824,0.7012665917341748,-0.02399496165977899,15,30,40,10,0.25
H,0.4,10,11,0.534165155788769,0.5554056486625417,0.7205756377212933,0.02124049287377272,15,30,40,10,0.25
H,0.4,10,12,0.4739362352696508,0.45134270852538927,0.690345319500126,-0.022593526744261516,15,30,40,10,0.25
H,0.4,10,13,0.5023354915238905,0.7222687053800131,0.7222687053800131,0.21993321385612263,15,30,40,10,0.25
H,0.4,10,14,0.5349644446855494,0.48385628695230404,0.7687195200168973,-0.05110815773324534,15,30,40,10,0.25
H,0.4,10,15,0.5469654673689257,0.5458420281063743,0.7222260628978509,-0.001123439262551429,15,30,40,10,0.25
H,0.4,10,16,0.5074122816046821,0.5357553366442187,0.7500801586311561,0.028343055039536602,15,30,40,10,0.25
H,0.4,10,17,0.4792249236469897,0.5642109967132215,0.7110213451647075,0.0849860730662318,15,30,40,10,0.25
H,0.4,10,18,0.49429049126026187,0.5670077860272268,0.6460908465533971,0.07271729476696492,15,30,40,10,0.25
H,0.4,10,19,0.47968810513429877,0.7327900203761205,0.7953944819816257,0.25310191524182174,15,30,40,10,0.25
H,0.4,10,20,0.5960100187746282,0.5255566803380117,0.6778739700218666,-0.0704533384366165,15,30,40,10,0.25
H,0.5,2,1,0.5782319538927457,0.5830000070641166,0.7179375985845307,0.004768053171370856,15,30,40,10,0.25
H,0.5,2,2,0.5432702911778668,0.5513172352202986,0.7263093646959552,0.00804694404243178,15,30,40,10,0.25
H,0.5,2,3,0.5708387042022777,0.640794099668533,0.723685720459678,0.06995539546625529,15,30,40,10,0.25
H,0.5,2,4,0.6057280909155605,0.6471190251929612,0.7273107792964875,0.041390934277400704,15,30,40,10,0.25
H,0.5,2,5,0.4935172502860969,0.690831866809088,0.768628262671779,0.19731461652299115,15,30,40,10,0.25
H,0.5,2,6,0.5966338573467298,0.781402457617093,0.7844624753422667,0.18476860027036324,15,30,40,10,0.25
H,0.5,2,7,0.5228035792258089,0.6119578326435426,0.6860954574855057,0.08915425341773375,15,30,40,10,0.25
H,0.5,2,8,0.5004102235670723,0.578307797446121,0.7052860693166121,0.07789757387904872,15,30,40,10,0.25
H,0.5,2,9,0.6033188787429078,0.655560593179958,0.7058772302922303,0.05224171443705017,15,30,40,10,0.25
H,0.5,2,10,0.6483411621499131,0.6653576193208665,0.7927142893857295,0.017016457170953347,15,30,40,10,0.25
H,0.5,2,11,0.5209684614772583,0.5772308844083225,0.7819581962309067,0.056262422931064204,15,30,40,10,0.25
H,0.5,2,12,0.5177271548736033,0.6152061664920364,0.7617147595771956,0.09747901161843309,15,30,40,10,0.25
H,0.5,2,13,0.5494046618420486,0.6909401959562282,0.7979524202308911,0.14153553411417963,15,30,40,10,0.25
H,0.5,2,14,0.5158323648206552,0.5776482851164815,0.7000910089674637,0.06181592029582628,15,30,40,10,0.25
H,0.5,2,15,0.42590669718094637,0.6034023277833609,0.690611980196383,0.17749563060241452,15,30,40,10,0.25
H,0.5,2,16,0.6648571753752672,0.5431850185475966,0.7397101150415509,-0.12167215682767063,15,30,40,10,0.25
H,0.5,2,17,0.4914278024411885,0.5856726763567552,0.757023203313305,0.09424487391556674,15,30,40,10,0.25
H,0.5,2,18,0.46402735917647026,0.5454705358363163,0.7412286081320214,0.08144317665984607,15,30,40,10,0.25
H,0.5,2,19,0.45980537783199366,0.503384763092853,0.7644219731698985,0.043579385260859305,15,30,40,10,0.25
H,0.5,2,20,0.6678582848071009,0.7938544790661197,0.7938544790661197,0.12599619425901887,15,30,40,10,0.25
H,0.5,5,1,0.5502068817874163,0.5959430216601371,0.7768092704460419,0.04573613987272085,15,30,40,10,0.25
H,0.5,5,2,0.5116727530146599,0.6334331434556854,0.7064539893899591,0.12176039044102549,15,30,40,10,0.25
H,0.5,5,3,0.4361072703225093,0.6144875319894241,0.7181988962267043,0.17838026166691479,15,30,40,10,0.25
H,0.5,5,4,0.48216439465506494,0.6557108076260809,0.7453434554335951,0.17354641297101597,15,30,40,10,0.25
H,0.5,5,5,0.46133112663406106,0.6471162204483526,0.7323217230762835,0.18578509381429154,15,30,40,10,0.25
H,0.5,5,6,0.4447137942385939,0.5999783707341791,0.7779209233961578,0.15526457649558523,15,30,40,10,0.25
H,0.5,5,7,0.5076797551597143,0.535395950238808,0.7515133550695915,0.02771619507909373,15,30,40,10,0.25
H,0.5,5,8,0.5273674218208453,0.6738837991539502,0.7322672785345742,0.14651637733310496,15,30,40,10,0.25
H,0.5,5,9,0.5111176395964212,0.6212944705719817,0.7599161335110605,0.11017683097556052,15,30,40,10,0.25
H,0.5,5,10,0.492429565415753,0.6034467392222533,0.7835817000736617,0.11101717380650034,15,30,40,10,0.25
H,0.5,5,11,0.48514866586437044,0.6179217132623016,0.7318615839399061,0.13277304739793117,15,30,40,10,0.25
H,0.5,5,12,0.4856949432891148,0.7306146312123849,0.78539477334902,0.24491968792327012,15,30,40,10,0.25
H,0.5,5,13,0.49842782639347954,0.6461682177756712,0.7061897880412445,0.1477403913821917,15,30,40,10,0.25
H,0.5,5,14,0.4382903143090774,0.7083259158577828,0.7461134119499544,0.27003560154870543,15,30,40,10,0.25
H,0.5,5,15,0.5608429411314577,0.6995402783859669,0.7889263765002634,0.13869733725450917,15,30,40,10,0.25
H,0.5,5,16,0.5162004409277674,0.6031152343887365,0.7363229213162572,0.08691479346096909,15,30,40,10,0.25
H,0.5,5,17,0.4163411294988732,0.598344757416048,0.7417402512890882,0.18200362791717478,15,30,40,10,0.25
H,0.5,5,18,0.5665448994879315,0.5514761658405042,0.8385406979593094,-0.015068733647427335,15,30,40,10,0.25
H,0.5,5,19,0.552997203448226,0.6550537079258844,0.8112724570903396,0.10205650447765835,15,30,40,10,0.25
H,0.5,5,20,0.423503329661995,0.682721272328686,0.7676512074163954,0.25921794266669096,15,30,40,10,0.25
H,0.5,10,1,0.5144178708361193,0.5947329948766262,0.7207413961144975,0.08031512404050689,15,30,40,10,0.25
H,0.5,10,2,0.5288439670739424,0.7034877351367504,0.7662885559493271,0.174643768062808,15,30,40,10,0.25
H,0.5,10,3,0.4027549571796609,0.5944507221087688,0.7342350364326535,0.1916957649291079,15,30,40,10,0.25
H,0.5,10,4,0.5202621919706577,0.5297267217590287,0.6803510647503589,0.009464529788370979,15,30,40,10,0.25
H,0.5,10,5,0.5509252673475932,0.5778986034312763,0.772721015378453,0.02697333608368313,15,30,40,10,0.25
H,0.5,10,6,0.6125982922643117,0.6441737562777111,0.7318776391825575,0.03157546401339939,15,30,40,10,0.25
H,0.5,10,7,0.5652782351629249,0.7583689709242338,0.7583689709242338,0.19309073576130897,15,30,40,10,0.25
H,0.5,10,8,0.4580477066809093,0.649258656854285,0.7543674325167573,0.1912109501733757,15,30,40,10,0.25
H,0.5,10,9,0.4859016696420196,0.5770429703272068,0.7271590063427159,0.09114130068518717,15,30,40,10,0.25
H,0.5,10,10,0.5037771748552945,0.5740890129732688,0.7265691391102818,0.07031183811797426,15,30,40,10,0.25
H,0.5,10,11,0.3951705292243022,0.6030459264764791,0.7322199789572362,0.20787539725217696,15,30,40,10,0.25
H,0.5,10,12,0.45686455339012194,0.5218449947247236,0.7255491133967928,0.06498044133460162,15,30,40,10,0.25
H,0.5,10,13,0.522744619843101,0.7060370408936993,0.7568293190637821,0.1832924210505983,15,30,40,10,0.25
H,0.5,10,14,0.35273948981739167,0.6026960055034968,0.7487904678452615,0.2499565156861051,15,30,40,10,0.25
H,0.5,10,15,0.5268162683113732,0.620825607792398,0.7125255006175498,0.09400933948102486,15,30,40,10,0.25
H,0.5,10,16,0.5334635955752172,0.5088538474358706,0.6933222010462916,-0.024609748139346577,15,30,40,10,0.25
H,0.5,10,17,0.5255693490618831,0.5777158970160778,0.6325054232168489,0.05214654795419471,15,30,40,10,0.25
H,0.5,10,18,0.5892818096638314,0.6310543311082898,0.7548656287559864,0.04177252144445842,15,30,40,10,0.25
H,0.5,10,19,0.5184884965594264,0.5196427023165321,0.7373635592490227,0.0011542057571056752,15,30,40,10,0.25
H,0.5,10,20,0.44011851371210564,0.5611379603264877,0.7480595084484989,0.12101944661438202,15,30,40,10,0.25
H,0.6,2,1,0.46635228971942067,0.6032775329925362,0.7701898639858874,0.1369252432731155,15,30,40,10,0.25
H,0.6,2,2,0.6350138740259451,0.6831881744669502,0.7846907152924706,0.048174300441005125,15,30,40,10,0.25
H,0.6,2,3,0.4411368709894462,0.6355611551057299,0.7686877808259559,0.19442428411628365,15,30,40,10,0.25
H,0.6,2,4,0.5370196263130249,0.656406682673079,0.8094939018285974,0.11938705636005409,15,30,40,10,0.25
H,0.6,2,5,0.509763669677982,0.5707793698748194,0.7024905565386849,0.06101570019683733,15,30,40,10,0.25
H,0.6,2,6,0.4709468419965072,0.647062375867496,0.7673727127972583,0.17611553387098883,15,30,40,10,0.25
H,0.6,2,7,0.5075195001597511,0.622767249365876,0.7300115375976988,0.1152477492061249,15,30,40,10,0.25
H,0.6,2,8,0.5053600460983211,0.6967957854664419,0.7569054771928896,0.19143573936812086,15,30,40,10,0.25
H,0.6,2,9,0.5732264364833152,0.5475229604566846,0.7332451605399201,-0.02570347602663059,15,30,40,10,0.25
H,0.6,2,10,0.41061513108347536,0.6111947254712558,0.7444044717682141,0.2005795943877804,15,30,40,10,0.25
H,0.6,2,11,0.41962824305725543,0.70669923892807,0.7345564698374677,0.2870709958708145,15,30,40,10,0.25
H,0.6,2,12,0.5603047598191384,0.744078022418561,0.8044234182905006,0.18377326259942262,15,30,40,10,0.25
H,0.6,2,13,0.5128516787600098,0.7227349506324356,0.7693773746878383,0.20988327187242584,15,30,40,10,0.25
H,0.6,2,14,0.4152337909594442,0.6149416532448252,0.7200189100319698,0.199707862285381,15,30,40,10,0.25
H,0.6,2,15,0.5236686180632711,0.6295541429117633,0.672788871901314,0.10588552484849212,15,30,40,10,0.25
H,0.6,2,16,0.491943576506432,0.6409758270137776,0.7405910381175222,0.14903225050734564,15,30,40,10,0.25
H,0.6,2,17,0.3591658986347487,0.6474122904834261,0.7302111253473549,0.2882463918486774,15,30,40,10,0.25
H,0.6,2,18,0.4501549254583287,0.6983873886479716,0.7595761223960472,0.24823246318964287,15,30,40,10,0.25
H,0.6,2,19,0.4862608579948973,0.6940812024255858,0.7644219731698985,0.20782034443068848,15,30,40,10,0.25
H,0.6,2,20,0.43051658376142743,0.6545683254815539,0.7301914350632737,0.22405174172012643,15,30,40,10,0.25
H,0.6,5,1,0.36970148889937626,0.6744898488374512,0.7485589101184923,0.30478835993807496,15,30,40,10,0.25
H,0.6,5,2,0.470578471631522,0.6584463431556575,0.7694712831878664,0.18786787152413553,15,30,40,10,0.25
H,0.6,5,3,0.48286687188774646,0.6309803612524635,0.7087136179633342,0.14811348936471702,15,30,40,10,0.25
H,0.6,5,4,0.4957041739700518,0.5699449514321531,0.720405380289522,0.07424077746210128,15,30,40,10,0.25
H,0.6,5,5,0.5043057993007375,0.7615059282191308,0.7901834605649685,0.2572001289183933,15,30,40,10,0.25
H,0.6,5,6,0.457146626289042,0.7228937237431476,0.801074927747191,0.26574709745410563,15,30,40,10,0.25
H,0.6,5,7,0.5017822970688474,0.6476011998098143,0.7534216005411635,0.14581890274096698,15,30,40,10,0.25
H,0.6,5,8,0.3975796574185446,0.6814162854767678,0.7511189587510214,0.2838366280582232,15,30,40,10,0.25
H,0.6,5,9,0.5079646239943689,0.6956247516006284,0.782655112866164,0.1876601276062595,15,30,40,10,0.25
H,0.6,5,10,0.5767852348906647,0.7506304349781029,0.7552814021475933,0.1738452000874382,15,30,40,10,0.25
H,0.6,5,11,0.4571924717161476,0.6037386620296105,0.7322452418234061,0.1465461903134629,15,30,40,10,0.25
H,0.6,5,12,0.5295904694444652,0.685210066301898,0.7463028589168132,0.15561959685743276,15,30,40,10,0.25
H,0.6,5,13,0.5204026952732226,0.6543523801617787,0.7363081179502913,0.13394968488855608,15,30,40,10,0.25
H,0.6,5,14,0.4161042246640137,0.6327450865565296,0.7935670242972276,0.2166408618925159,15,30,40,10,0.25
H,0.6,5,15,0.48029815656499336,0.6561490682403707,0.756539760822163,0.1758509116753773,15,30,40,10,0.25
H,0.6,5,16,0.5214166379438079,0.5678354188180442,0.7629017342969002,0.04641878087423634,15,30,40,10,0.25
H,0.6,5,17,0.541537115920899,0.5694528358527166,0.7526559475798146,0.027915719931817518,15,30,40,10,0.25
H,0.6,5,18,0.5001947502696305,0.6855347767661808,0.7679051371344279,0.18534002649655035,15,30,40,10,0.25
H,0.6,5,19,0.5719577419771856,0.6667682533786002,0.8034423655354307,0.09481051140141461,15,30,40,10,0.25
H,0.6,5,20,0.4829369093548241,0.5653602634606767,0.7310312911133161,0.08242335410585261,15,30,40,10,0.25
H,0.6,10,1,0.5044813823475344,0.5201070859764245,0.7472122936784797,0.015625703628890153,15,30,40,10,0.25
H,0.6,10,2,0.4663084572799478,0.6769043844095795,0.7443575937166623,0.21059592712963165,15,30,40,10,0.25
H,0.6,10,3,0.531006309756569,0.6214095623734478,0.731023057164501,0.09040325261687876,15,30,40,10,0.25
H,0.6,10,4,0.5458254003022833,0.5282296123456688,0.7034129288032201,-0.01759578795661454,15,30,40,10,0.25
H,0.6,10,5,0.5829807047404489,0.5855272717165353,0.7356359740170642,0.0025465669760863507,15,30,40,10,0.25
H,0.6,10,6,0.42382655282443754,0.6782273749399441,0.7290888867465917,0.2544008221155066,15,30,40,10,0.25
H,0.6,10,7,0.4666508293292241,0.6182778708723868,0.7408014367174262,0.15162704154316275,15,30,40,10,0.25
H,0.6,10,8,0.6250962011816317,0.6326104295673133,0.7282298092306275,0.0075142283856816094,15,30,40,10,0.25
H,0.6,10,9,0.40109856812346917,0.6249487092297891,0.7685114070942295,0.2238501411063199,15,30,40,10,0.25
H,0.6,10,10,0.5029944036852573,0.6537189746563168,0.7546716239196257,0.1507245709710595,15,30,40,10,0.25
H,0.6,10,11,0.4705906696369016,0.5770205803227202,0.7158661565906647,0.10642991068581859,15,30,40,10,0.25
H,0.6,10,12,0.540023919343097,0.7080450092817187,0.7414559630586326,0.16802108993862164,15,30,40,10,0.25
H,0.6,10,13,0.588456695130641,0.7159141416963313,0.7283769464359362,0.12745744656569025,15,30,40,10,0.25
H,0.6,10,14,0.44471911902397054,0.5880455961029002,0.692126786959322,0.14332647707892965,15,30,40,10,0.25
H,0.6,10,15,0.44185724833413204,0.6798192508648337,0.6977138789474389,0.2379620025307017,15,30,40,10,0.25
H,0.6,10,16,0.4125469626050794,0.7046310840528407,0.7369745296541648,0.2920841214477613,15,30,40,10,0.25
H,0.6,10,17,0.5973903795455846,0.6111791620431261,0.7030199876591908,0.013788782497541452,15,30,40,10,0.25
H,0.6,10,18,0.6146580858719056,0.5687717489416283,0.7343889965449342,-0.04588633693027733,15,30,40,10,0.25
H,0.6,10,19,0.5190219569367454,0.6206373974947438,0.7699047609029261,0.10161544055799843,15,30,40,10,0.25
H,0.6,10,20,0.6355907378477245,0.6628621052903453,0.7045096483859451,0.02727136744262082,15,30,40,10,0.25
H,0.7,2,1,0.6322234712535073,0.7292362362989918,0.7765959208445187,0.0970127650454845,15,30,40,10,0.25
H,0.7,2,2,0.41238285942264513,0.7733354574231345,0.7733354574231345,0.36095259800048934,15,30,40,10,0.25
H,0.7,2,3,0.3389346050070235,0.7088300148609119,0.7088300148609119,0.3698954098538884,15,30,40,10,0.25
H,0.7,2,4,0.48845597208734276,0.667192675115391,0.7561470521747163,0.17873670302804828,15,30,40,10,0.25
H,0.7,2,5,0.460427650899648,0.7132765391990895,0.7550453922820737,0.2528488882994415,15,30,40,10,0.25
H,0.7,2,6,0.6006699640833764,0.6316250175373036,0.7452908957970439,0.03095505345392724,15,30,40,10,0.25
H,0.7,2,7,0.5065413765784654,0.6204352735217215,0.7558744590236942,0.11389389694325602,15,30,40,10,0.25
H,0.7,2,8,0.4497718969261148,0.6719004857834263,0.769948579156185,0.22212858885731152,15,30,40,10,0.25
H,0.7,2,9,0.5435766848140997,0.7036416215685996,0.7834864843639845,0.16006493675449984,15,30,40,10,0.25
H,0.7,2,10,0.6006703622604717,0.6507230462022142,0.7869034886870048,0.05005268394174256,15,30,40,10,0.25
H,0.7,2,11,0.3764223288339937,0.5623638104314107,0.7345564698374677,0.18594148159741702,15,30,40,10,0.25
H,0.7,2,12,0.530705135512119,0.5493670443795614,0.7431976242998612,0.018661908867442456,15,30,40,10,0.25
H,0.7,2,13,0.39512971403059555,0.6288634488344346,0.7608726324395184,0.23373373480383902,15,30,40,10,0.25
H,0.7,2,14,0.4862263755919853,0.5979003949536678,0.7067576756341304,0.11167401936168248,15,30,40,10,0.25
H,0.7,2,15,0.5407496448841634,0.6574501226585854,0.7426820558483059,0.11670047777442194,15,30,40,10,0.25
H,0.7,2,16,0.5730462242184742,0.6897656215145778,0.8131217190913113,0.11671939729610359,15,30,40,10,0.25
H,0.7,2,17,0.43592806867342415,0.6867562011029837,0.7424911018484985,0.2508281324295596,15,30,40,10,0.25
H,0.7,2,18,0.3612478515990563,0.7216141704009547,0.8102098435243065,0.36036631880189834,15,30,40,10,0.25
H,0.7,2,19,0.5968992785709875,0.6254832713669853,0.7444219731698984,0.02858399279599788,15,30,40,10,0.25
H,0.7,2,20,0.40838481772377905,0.655392248231604,0.7331194891267446,0.24700743050782498,15,30,40,10,0.25
H,0.7,5,1,0.49310835233349437,0.6399452555405829,0.7211327988430271,0.14683690320708853,15,30,40,10,0.25
H,0.7,5,2,0.44936879661831597,0.5460781558606723,0.7286176114512777,0.09670935924235635,15,30,40,10,0.25
H,0.7,5,3,0.4261706171910961,0.6560132793315059,0.7746035859621795,0.22984266214040977,15,30,40,10,0.25
H,0.7,5,4,0.5916526432653442,0.626331726788652,0.7270956317109668,0.03467908352330784,15,30,40,10,0.25
H,0.7,5,5,0.3836394123236175,0.6913981182433235,0.7869811788387285,0.30775870591970605,15,30,40,10,0.25
H,0.7,5,6,0.3436424962938593,0.7471323657037043,0.7505279255483555,0.40348986940984505,15,30,40,10,0.25
H,0.7,5,7,0.4101283224550901,0.8024945062594249,0.8024945062594249,0.39236618380433474,15,30,40,10,0.25
H,0.7,5,8,0.5183261161746592,0.6538599137067023,0.7266514291832424,0.1355337975320431,15,30,40,10,0.25
H,0.7,5,9,0.48914689998391747,0.6805699332677315,0.742560136531302,0.19142303328381405,15,30,40,10,0.25
H,0.7,5,10,0.5274324849521986,0.6414081534175604,0.7160878318613962,0.11397566846536178,15,30,40,10,0.25
H,0.7,5,11,0.43922588116944467,0.6617712264036046,0.7144724327497655,0.22254534523415997,15,30,40,10,0.25
H,0.7,5,12,0.3466784828926277,0.588641341148671,0.7712576812425301,0.24196285825604325,15,30,40,10,0.25
H,0.7,5,13,0.5164202958493789,0.6919071183151264,0.7205229748730857,0.17548682246574754,15,30,40,10,0.25
H,0.7,5,14,0.5036914485649167,0.6875061580949955,0.7669995993362401,0.18381470953007883,15,30,40,10,0.25
H,0.7,5,15,0.3214691605105787,0.7173681713912432,0.809644130462933,0.3958990108806645,15,30,40,10,0.25
H,0.7,5,16,0.4384345613113318,0.6052566420352095,0.7786998343294714,0.16682208072387766,15,30,40,10,0.25
H,0.7,5,17,0.4242669837879822,0.6922881063144903,0.7496130811432153,0.2680211225265081,15,30,40,10,0.25
H,0.7,5,18,0.40491843418557777,0.6998076450295637,0.7193222583833485,0.29488921084398595,15,30,40,10,0.25
H,0.7,5,19,0.4157127719123765,0.5766575841886921,0.7863540618413184,0.16094481227631557,15,30,40,10,0.25
H,0.7,5,20,0.6139417034725666,0.7122299397960649,0.7398237024299484,0.09828823632349826,15,30,40,10,0.25
H,0.7,10,1,0.5683047560220753,0.5955450743866744,0.7545284853123787,0.02724031836459906,15,30,40,10,0.25
H,0.7,10,2,0.3549227501927373,0.6712224721043479,0.7129084764158586,0.31629972191161065,15,30,40,10,0.25
H,0.7,10,3,0.6156337429674162,0.6303241518718254,0.76564464780027,0.014690408904409202,15,30,40,10,0.25
H,0.7,10,4,0.5309330909324057,0.6704120714378682,0.6974739838814172,0.13947898050546248,15,30,40,10,0.25
H,0.7,10,5,0.4360091849576924,0.7400396221341945,0.7400396221341945,0.3040304371765021,15,30,40,10,0.25
H,0.7,10,6,0.4854068927413006,0.661865219116209,0.6858990654133285,0.17645832637490838,15,30,40,10,0.25
H,0.7,10,7,0.5809218131043508,0.753578545336024,0.753578545336024,0.17265673223167322,15,30,40,10,0.25
H,0.7,10,8,0.46789281160891855,0.7537056457817845,0.7638487474744937,0.2858128341728659,15,30,40,10,0.25
H,0.7,10,9,0.44330484106104545,0.5880636221664506,0.7071641037322078,0.14475878110540513,15,30,40,10,0.25
H,0.7,10,10,0.4908826271865967,0.6708982002156821,0.7385793648723402,0.18001557302908544,15,30,40,10,0.25
H,0.7,10,11,0.51489214819526,0.7570815554684641,0.8176807116030484,0.24218940727320415,15,30,40,10,0.25
H,0.7,10,12,0.5612821250687945,0.6340766098427865,0.7099469220599521,0.07279448477399197,15,30,40,10,0.25
H,0.7,10,13,0.5223717344214781,0.6278402293083892,0.6732689217065086,0.10546849488691112,15,30,40,10,0.25
H,0.7,10,14,0.4292778516566231,0.6815827054607715,0.7325564056169565,0.2523048538041484,15,30,40,10,0.25
H,0.7,10,15,0.37233490249253554,0.669454329642922,0.7761114046583623,0.2971194271503864,15,30,40,10,0.25
H,0.7,10,16,0.5750906847443426,0.6800354747645898,0.7233151372527943,0.10494479002024726,15,30,40,10,0.25
H,0.7,10,17,0.5432247587541922,0.7259893144554529,0.7619509517265056,0.1827645557012607,15,30,40,10,0.25
H,0.7,10,18,0.6950933584719022,0.6472811198010028,0.7265721758638334,-0.047812238670899454,15,30,40,10,0.25
H,0.7,10,19,0.3771764564334178,0.6592930959074597,0.7116399440311412,0.28211663947404186,15,30,40,10,0.25
