structure,tau,K,seed,shock_every,initial_fitness,final_fitness
H,0.8,2,24,40,0.5451807776044313,0.6751429806524236
H,0.8,2,25,40,0.496749605370493,0.66299918635423
H,0.8,2,26,40,0.4834323901768869,0.7473138407838985
H,0.8,2,27,40,0.4753652196223063,0.682634898791869
H,0.8,2,28,40,0.429815087748051,0.6631313023366517
H,0.8,2,29,40,0.49008437435371766,0.6626151510164939
H,0.8,2,30,40,0.4570544702551764,0.7019966624166315
H,0.8,5,1,40,0.49921973432017935,0.7654410402847901
H,0.8,5,2,40,0.5981808448685425,0.624036660891595
H,0.8,5,3,40,0.3973443375104322,0.7888147362143312
H,0.8,5,4,40,0.5527528097435,0.6643182428434541
H,0.8,5,5,40,0.5313508261442855,0.8074162407626404
H,0.8,5,6,40,0.4545274028686835,0.6247083180658646
H,0.8,5,7,40,0.45704404447001945,0.7125600590882797
H,0.8,5,8,40,0.39502924595286854,0.6947988718933066
H,0.8,5,9,40,0.42002770163809117,0.6538423989307566
H,0.8,5,10,40,0.5112306131209328,0.6236694772281354
H,0.8,5,11,40,0.43044493581029536,0.7495025844730913
H,0.8,5,12,40,0.5264109344121725,0.7839409689797098
H,0.8,5,13,40,0.5488977191085915,0.6775320081507533
H,0.8,5,14,40,0.48897827694608476,0.7310219889433889
H,0.8,5,15,40,0.4990236449574452,0.7085916334172204
H,0.8,5,16,40,0.36942193274708296,0.6719270821946751
H,0.8,5,17,40,0.49641096316695404,0.7396473720951654
H,0.8,5,18,40,0.42236646194769134,0.6875365106752
H,0.8,5,19,40,0.4810153281065646,0.7368360350609262
H,0.8,5,20,40,0.48761726581244,0.717420139359046
H,0.8,5,21,40,0.5195877922090956,0.6816246765976034
H,0.8,5,22,40,0.3026606171212741,0.7372477731195374
H,0.8,5,23,40,0.5312280076096157,0.7809493781457625
H,0.8,5,24,40,0.5196502129745889,0.6859879569812143
H,0.8,5,25,40,0.5428625377108781,0.6774184447921785
H,0.8,5,26,40,0.634657539620684,0.6778009124732182
H,0.8,5,27,40,0.49403273049416774,0.6884301023608976
H,0.8,5,28,40,0.43684504248986245,0.7658819959983644
H,0.8,5,29,40,0.5077396564994855,0.596480656055696
H,0.8,5,30,40,0.6105110088486824,0.7937457035833337
H,0.8,10,1,40,0.5565351920859489,0.6035044042672698
H,0.8,10,2,40,0.4249070157833744,0.7214268341828208
H,0.8,10,3,40,0.4565551502023947,0.6779219059108417
H,0.8,10,4,40,0.526192220915814,0.6787070142424116
H,0.8,10,5,40,0.628700797016607,0.7517721800714103
H,0.8,10,6,40,0.39922082275597603,0.7227412872401365
H,0.8,10,7,40,0.5255562142797109,0.652166910262864
H,0.8,10,8,40,0.5217064417109982,0.6735030772993061
H,0.8,10,9,40,0.5789230623123659,0.667459819712556
H,0.8,10,10,40,0.5275140273024361,0.6780437452730224
H,0.8,10,11,40,0.46945402056419333,0.6921366202978263
H,0.8,10,12,40,0.5590642193950844,0.6853989638550818
H,0.8,10,13,40,0.5465771217700779,0.6952179228421376
H,0.8,10,14,40,0.4170335227555397,0.724372577447213
H,0.8,10,15,40,0.34492140256123155,0.6766913754011867
H,0.8,10,16,40,0.4255963145751483,0.7175087350666584
H,0.8,10,17,40,0.43718663179726813,0.667643945713225
H,0.8,10,18,40,0.6135978338770053,0.6441260079524257
H,0.8,10,19,40,0.5842814911475134,0.7152683224676728
H,0.8,10,20,40,0.4197836537880911,0.6883786632261081
H,0.8,10,21,40,0.5049731794284225,0.6247037314552486
H,0.8,10,22,40,0.5734631789635851,0.6518237536464319
H,0.8,10,23,40,0.4050273785627339,0.6930534932646769
H,0.8,10,24,40,0.561186522310358,0.6270316246540981
H,0.8,10,25,40,0.46738732174598346,0.6701735000713998
H,0.8,10,26,40,0.5066154417710301,0.7083409546256852
H,0.8,10,27,40,0.5220201998628619,0.6805003789180325
H,0.8,10,28,40,0.47246298241182516,0.6755781961135953
H,0.8,10,29,40,0.4094588355149715,0.7466341109392329
H,0.8,10,30,40,0.4701381647167906,0.59971946899807
H,0.2,2,1,20,0.49480484078378223,0.5511696205471832
H,0.2,2,2,20,0.5167169766108549,0.5595710977698479
H,0.2,2,3,20,0.37693900003655645,0.49638158727631815
H,0.2,2,4,20,0.591388665075098,0.6174273272619845
H,0.2,2,5,20,0.467226638979531,0.4386299071848965
H,0.2,2,6,20,0.5489938897486489,0.7603918088632929
H,0.2,2,7,20,0.4630633788924761,0.5970631385972485
H,0.2,2,8,20,0.49303296750535136,0.5431311311611302
H,0.2,2,9,20,0.5066839564489413,0.5640519839204214
H,0.2,2,10,20,0.5722404878696234,0.5759204020875037
H,0.2,2,11,20,0.44455611770710296,0.4965522639086659
H,0.2,2,12,20,0.5704279820094491,0.6051495382908912
H,0.2,2,13,20,0.6219059599381517,0.5781587967945657
H,0.2,2,14,20,0.340787383745991,0.6501678281476696
H,0.2,2,15,20,0.5899017074227577,0.5272745154118157
H,0.2,2,16,20,0.5489369627861732,0.4930288103510341
H,0.2,2,17,20,0.5755102694916878,0.597965264663519
H,0.2,2,18,20,0.5629332578773613,0.5351734488985368
H,0.2,2,19,20,0.42968506705495546,0.5706305933229582
H,0.2,2,20,20,0.5292673574888063,0.6006439190334697
H,0.2,2,21,20,0.5467142134650947,0.48580200180816197
H,0.2,2,22,20,0.5371480516951046,0.6824253320523198
H,0.2,2,23,20,0.6127485580084951,0.6323522003352908
H,0.2,2,24,20,0.46673007312677484,0.5118913458736939
H,0.2,2,25,20,0.607909765535715,0.6562740116593712
H,0.2,2,26,20,0.5241654318499579,0.6690218596812824
H,0.2,2,27,20,0.6155505932740315,0.5174561221608112
H,0.2,2,28,20,0.5697108760323175,0.5717284817871894
H,0.2,2,29,20,0.49835904499507094,0.652488203243397
H,0.2,2,30,20,0.417244212297028,0.5928505136119581
H,0.2,5,1,20,0.4813203805954984,0.5704648655584135
H,0.2,5,2,20,0.4177800014524749,0.7144336385842266
H,0.2,5,3,20,0.5620665403600419,0.6627272090359632
H,0.2,5,4,20,0.5472986248457404,0.5358539751502045
H,0.2,5,5,20,0.4977801852892036,0.54812438504331
H,0.2,5,6,20,0.4014549153551426,0.7335336497482906
H,0.2,5,7,20,0.4239409059828104,0.7294471631315835
H,0.2,5,8,20,0.47187418319992475,0.4743693098036405
H,0.2,5,9,20,0.590616215602105,0.6005081148691602
H,0.2,5,10,20,0.4907872627267253,0.5817802618254411
H,0.2,5,11,20,0.5224032221026743,0.5967354236301101
H,0.2,5,12,20,0.4140211073839228,0.5109284462028432
H,0.2,5,13,20,0.5123217785922464,0.6567525980216105
H,0.2,5,14,20,0.4795989518799957,0.601654853017859
H,0.2,5,15,20,0.5098967238268306,0.529684608457035
H,0.2,5,16,20,0.5806457193357789,0.41345761807608883
H,0.2,5,17,20,0.4957477236862716,0.6331691981046192
H,0.2,5,18,20,0.46870337425632014,0.53327203371117
H,0.2,5,19,20,0.3860475820852717,0.6863321892567996
H,0.2,5,20,20,0.4073097365176031,0.7355134341472294
H,0.2,5,21,20,0.5668015211072849,0.6773427465679501
H,0.2,5,22,20,0.5619648217097225,0.4269452562216367
H,0.2,5,23,20,0.5491058360918631,0.5237760431039111
H,0.2,5,24,20,0.5038435465945043,0.723046929753039
H,0.2,5,25,20,0.5276590192169568,0.6395363291855631
H,0.2,5,26,20,0.4580188351397761,0.7737651504020375
H,0.2,5,27,20,0.4037647306593574,0.6793958116165567
H,0.2,5,28,20,0.4979830814703911,0.5496064464670902
H,0.2,5,29,20,0.5485943264325606,0.7071558409037928
H,0.2,5,30,20,0.5365182099386169,0.5982952709555115
H,0.2,10,1,20,0.3285372271916445,0.7509041116813489
H,0.2,10,2,20,0.37991700396488254,0.6032112013685761
H,0.2,10,3,20,0.469597352472842,0.6990899012812043
H,0.2,10,4,20,0.4674800166041417,0.5139719870296993
H,0.2,10,5,20,0.3781764264809945,0.6441898732661986
H,0.2,10,6,20,0.6046344500191629,0.6865416540412841
H,0.2,10,7,20,0.6364172375338505,0.6968463258215035
H,0.2,10,8,20,0.6355857111257742,0.7432413674687698
H,0.2,10,9,20,0.49344605811748254,0.6935633701880051
H,0.2,10,10,20,0.5162259661883221,0.5942314990117933
H,0.2,10,11,20,0.5441990190432083,0.531666395997958
H,0.2,10,12,20,0.48542464712726985,0.5910424561039777
H,0.2,10,13,20,0.6149402874712412,0.5495778609186647
H,0.2,10,14,20,0.40928988085073154,0.4497206103125072
H,0.2,10,15,20,0.583170330352652,0.6871443818311513
H,0.2,10,16,20,0.5175235894927831,0.7624806512309503
H,0.2,10,17,20,0.4704564150952159,0.6148236068933929
H,0.2,10,18,20,0.5047085787383181,0.7463755522703382
H,0.2,10,19,20,0.5241600900002005,0.5653945660054053
H,0.2,10,20,20,0.38814160063508346,0.6445128893657461
H,0.2,10,21,20,0.5766345718428572,0.6664156690262042
H,0.2,10,22,20,0.4904852798417899,0.5095537137261439
H,0.2,10,23,20,0.43203393189877903,0.7162330374844136
H,0.2,10,24,20,0.6236014812964329,0.5054672011988839
H,0.2,10,25,20,0.5852740130995507,0.5918046899741775
H,0.2,10,26,20,0.5111566998401771,0.5867426700953087
H,0.2,10,27,20,0.4304595628450239,0.6675815721027516
H,0.2,10,28,20,0.4923024550286284,0.5577891359142115
H,0.2,10,29,20,0.46701505886266675,0.7214418921348783
H,0.2,10,30,20,0.6113100749150399,0.5760298391821721
H,0.5,2,1,20,0.5748147008434993,0.5997183975033838
H,0.5,2,2,20,0.5169613494572506,0.6744299097065684
H,0.5,2,3,20,0.594603042639205,0.6489189232777638
H,0.5,2,4,20,0.5792754513965941,0.6253567324687272
H,0.5,2,5,20,0.5194091061110779,0.7152662564022017
H,0.5,2,6,20,0.539682385671956,0.6047850341862732
H,0.5,2,7,20,0.5840792585893179,0.6678278593552113
H,0.5,2,8,20,0.46195789880275534,0.6986831560290097
H,0.5,2,9,20,0.46480489746163767,0.6090758519708989
H,0.5,2,10,20,0.5758047505623269,0.5597025808678933
H,0.5,2,11,20,0.4187302366578717,0.678603039255776
H,0.5,2,12,20,0.5021053470466935,0.5845538227974257
H,0.5,2,13,20,0.5019570444414609,0.6056774029196381
H,0.5,2,14,20,0.3866191288587893,0.532163226722132
H,0.5,2,15,20,0.5253231838688023,0.6569790821131275
H,0.5,2,16,20,0.5278894312023491,0.6001529069355305
H,0.5,2,17,20,0.529012349304124,0.5995072394927161
H,0.5,2,18,20,0.5380550183799997,0.6876013135143131
H,0.5,2,19,20,0.5259593725047024,0.6144258298716289
H,0.5,2,20,20,0.5456874148684041,0.7190248817228482
H,0.5,2,21,20,0.5078695264684947,0.6009273931575256
H,0.5,2,22,20,0.4567561459218148,0.6296751470243079
H,0.5,2,23,20,0.6286480281129168,0.767867296760333
H,0.5,2,24,20,0.3890148154425074,0.540986513112263
H,0.5,2,25,20,0.4968469413550871,0.5932046780043844
H,0.5,2,26,20,0.4832705356922814,0.6439557791041995
H,0.5,2,27,20,0.6579742505225794,0.6683558961508302
H,0.5,2,28,20,0.6145561689717999,0.7310437306840227
H,0.5,2,29,20,0.34385186486060015,0.6736598321155776
H,0.5,2,30,20,0.607119773274185,0.659955429832442
H,0.5,5,1,20,0.47130239081218306,0.5643328076492211
H,0.5,5,2,20,0.5048245812214461,0.6171619781434745
H,0.5,5,3,20,0.4768798952594552,0.7837582102387723
H,0.5,5,4,20,0.492605337168922,0.7753485145611428
H,0.5,5,5,20,0.4864280862297316,0.6563676066340054
H,0.5,5,6,20,0.4597393734121739,0.6549053173710897
H,0.5,5,7,20,0.3990761835816164,0.7607272519609076
H,0.5,5,8,20,0.4819836852859202,0.6154611625835744
H,0.5,5,9,20,0.5853562091350727,0.7323260628586693
H,0.5,5,10,20,0.5062666081221525,0.6772233597322362
H,0.5,5,11,20,0.5444380497114231,0.5796295076597016
H,0.5,5,12,20,0.5039655274584969,0.6586458528869887
H,0.5,5,13,20,0.34185932550238235,0.6748352374859421
H,0.5,5,14,20,0.536451756447852,0.6441856736856016
H,0.5,5,15,20,0.4548500815760487,0.5773144859627342
H,0.5,5,16,20,0.46062279804496575,0.6861375854607688
H,0.5,5,17,20,0.5328392846497153,0.620554264275961
H,0.5,5,18,20,0.5277802213634626,0.6830137664233945
H,0.5,5,19,20,0.503263902204972,0.6374058884702264
H,0.5,5,20,20,0.5333822528547711,0.5909243615301609
H,0.5,5,21,20,0.6643187233711971,0.6056518749699914
H,0.5,5,22,20,0.5097971204378509,0.7183099229886523
H,0.5,5,23,20,0.5593107092873478,0.639885001846371
H,0.5,5,24,20,0.5215293501028673,0.567349684730478
H,0.5,5,25,20,0.6640202620948599,0.6204782860719849
H,0.5,5,26,20,0.4992373989620218,0.7021342180550629
H,0.5,5,27,20,0.43458681962155654,0.5747947626143288
H,0.5,5,28,20,0.5303500124378944,0.6145008763681997
H,0.5,5,29,20,0.5092678124708244,0.5942830891227215
H,0.5,5,30,20,0.5651126155013,0.6585821554526141
H,0.5,10,1,20,0.49547233949073094,0.6578378181455612
H,0.5,10,2,20,0.5212715190844454,0.6880383550468832
H,0.5,10,3,20,0.5105207192839143,0.621353096936926
H,0.5,10,4,20,0.4633483634447652,0.6699930995660451
H,0.5,10,5,20,0.55996210317811,0.6981560551445855
H,0.5,10,6,20,0.5530586932785867,0.5889978370278934
H,0.5,10,7,20,0.6325880464399039,0.6103586430884461
H,0.5,10,8,20,0.5333275581825048,0.7432911743397317
H,0.5,10,9,20,0.487214018030866,0.6927946507800039
H,0.5,10,10,20,0.5225530165162071,0.7248470902452958
H,0.5,10,11,20,0.6166129851798858,0.5729452297948208
H,0.5,10,12,20,0.3814953456442108,0.6357767639754524
H,0.5,10,13,20,0.5219046489486551,0.6958981145401323
H,0.5,10,14,20,0.5558866883423261,0.6806151472456923
H,0.5,10,15,20,0.448159463672349,0.6262718420237491
H,0.5,10,16,20,0.45360006816703424,0.6125418966837602
H,0.5,10,17,20,0.4556879342076431,0.564752382432721
H,0.5,10,18,20,0.469091623261942,0.6365712411819521
H,0.5,10,19,20,0.6106155004520782,0.6148918663411851
H,0.5,10,20,20,0.3463154322304907,0.7213523267842025
H,0.5,10,21,20,0.48596521956282795,0.5649535429656396
H,0.5,10,22,20,0.4831409914381629,0.784540002831423
H,0.5,10,23,20,0.3675860431185404,0.6556275242019072
H,0.5,10,24,20,0.5995615359264374,0.6721979477038873
H,0.5,10,25,20,0.368579920700599,0.6285514791562911
H,0.5,10,26,20,0.5007271835598145,0.641649278334891
H,0.5,10,27,20,0.47539197443792364,0.6512834738725141
H,0.5,10,28,20,0.43074445175433634,0.7279189031114586
H,0.5,10,29,20,0.5404668627633779,0.5450175155719483
H,0.5,10,30,20,0.4604547429290952,0.6943462282232402
H,0.8,2,1,20,0.5534799882705712,0.688824619079059
H,0.8,2,2,20,0.5781646593965138,0.6404157985745247
H,0.8,2,3,20,0.46719688425000744,0.7011794149066927
H,0.8,2,4,20,0.532753656999019,0.7210349608055855
H,0.8,2,5,20,0.4705189333467379,0.7377101914619847
H,0.8,2,6,20,0.6877389633860879,0.7080972091603827
H,0.8,2,7,20,0.41191959668849926,0.6376992293165118
H,0.8,2,8,20,0.5569859286463309,0.7124907251586123
H,0.8,2,9,20,0.543683581234451,0.6750856055706023
H,0.8,2,10,20,0.4448144129709418,0.6571053582207467
H,0.8,2,11,20,0.5552574515998335,0.7309936575475554
H,0.8,2,12,20,0.5177232975235367,0.7398494158050115
H,0.8,2,13,20,0.5562008844488866,0.7306929054241398
H,0.8,2,14,20,0.5187202982411071,0.6796763562178304
H,0.8,2,15,20,0.4652038857834098,0.7596180910980092
H,0.8,2,16,20,0.5884746000914926,0.6948057320667149
H,0.8,2,17,20,0.46024882773791315,0.6614010561125643
H,0.8,2,18,20,0.5351191163671216,0.695500179333275
H,0.8,2,19,20,0.49246862262693963,0.6101988502246188
H,0.8,2,20,20,0.4008964610387609,0.668018455454069
H,0.8,2,21,20,0.5259639944529411,0.6544298282306645
H,0.8,2,22,20,0.5137824375103569,0.6546910367665852
H,0.8,2,23,20,0.4423450162272368,0.6174489154489565
H,0.8,2,24,20,0.45853818174382244,0.7118590916001312
H,0.8,2,25,20,0.4846564047054161,0.6608394534401801
H,0.8,2,26,20,0.48474610257940204,0.6584373409035992
H,0.8,2,27,20,0.40481396885483534,0.6798055924748012
H,0.8,2,28,20,0.4392718348928892,0.7418205530293777
H,0.8,2,29,20,0.468346890151805,0.7504539652487708
H,0.8,2,30,20,0.5677067139993501,0.7033428070299393
H,0.8,5,1,20,0.45036665507383805,0.6994270925389945
H,0.8,5,2,20,0.37958614805150614,0.6596025603938338
H,0.8,5,3,20,0.5988098907087736,0.6084211614198336
H,0.8,5,4,20,0.6246265395897621,0.7124272002769232
H,0.8,5,5,20,0.5023414714360641,0.763261722853505
H,0.8,5,6,20,0.5750669404525837,0.752320916074366
H,0.8,5,7,20,0.4941126327253701,0.650704353539231
H,0.8,5,8,20,0.5171903568602753,0.754011586255526
H,0.8,5,9,20,0.43239761068449556,0.6907936758686863
H,0.8,5,10,20,0.5918737410108953,0.6510702291671949
H,0.8,5,11,20,0.476167186915807,0.6655517071886019
H,0.8,5,12,20,0.49031522475335815,0.6549797772622562
H,0.8,5,13,20,0.34910594603981787,0.7947155675085429
H,0.8,5,14,20,0.5751538696467795,0.743156494042015
H,0.8,5,15,20,0.5817771680662509,0.6687623767888692
H,0.8,5,16,20,0.46273941840380634,0.7315515569714083
H,0.8,5,17,20,0.43829143934216847,0.6325603591781229
H,0.8,5,18,20,0.4188876621813089,0.5803736400296248
H,0.8,5,19,20,0.4253339902695349,0.7358622769680022
H,0.8,5,20,20,0.4291612587038542,0.7192941748486642
H,0.8,5,21,20,0.43733479814218723,0.7989623560268384
H,0.8,5,22,20,0.48664771538607604,0.6643840907314829
H,0.8,5,23,20,0.5195647173128627,0.6794681512315665
H,0.8,5,24,20,0.4448410838529226,0.686511529225431
H,0.8,5,25,20,0.555007308999934,0.6612146397215171
H,0.8,5,26,20,0.5333389419128579,0.655703606190161
H,0.8,5,27,20,0.3999917236210014,0.5871200094434489
H,0.8,5,28,20,0.5511748511797653,0.6972647729123103
H,0.8,5,29,20,0.49283982225749595,0.5540931361300416
H,0.8,5,30,20,0.5784136521623401,0.6106267210623326
H,0.8,10,1,20,0.5535965421692031,0.6527736252424087
H,0.8,10,2,20,0.5424406524883114,0.6867363395664633
H,0.8,10,3,20,0.4758846523678243,0.6429812839595296
H,0.8,10,4,20,0.47808704435715677,0.7013872759702062
H,0.8,10,5,20,0.4544390528181178,0.6341707988668464
H,0.8,10,6,20,0.40271165270746245,0.6109063257028207
H,0.8,10,7,20,0.6983635564715587,0.6980041909080984
H,0.8,10,8,20,0.5215787075008484,0.6906198383358554
H,0.8,10,9,20,0.47214460721081297,0.6218435546579021
H,0.8,10,10,20,0.43814231244091023,0.6125457141395977
H,0.8,10,11,20,0.6104408285980937,0.737476390410177
H,0.8,10,12,20,0.589586969658257,0.710382439797821
H,0.8,10,13,20,0.39692552550435317,0.7302027747574509
H,0.8,10,14,20,0.5188857132029053,0.6917635051313034
H,0.8,10,15,20,0.45953059789684986,0.6862001291740673
H,0.8,10,16,20,0.44597213390208534,0.6849753296937969
H,0.8,10,17,20,0.5256743102895157,0.699088903154869
H,0.8,10,18,20,0.5541885814396191,0.5994097321216095
H,0.8,10,19,20,0.5175355859199848,0.7083346446635523
H,0.8,10,20,20,0.458633222756516,0.6452920371488411
H,0.8,10,21,20,0.5118364240360707,0.6931397974533788
H,0.8,10,22,20,0.5888960625918731,0.6950356728888551
H,0.8,10,23,20,0.5409685283221349,0.656157958549809
H,0.8,10,24,20,0.4577950054051749,0.6628891064896657
H,0.8,10,25,20,0.44462503477126314,0.6371457685690539
H,0.8,10,26,20,0.5214064449201655,0.6892460166201083
H,0.8,10,27,20,0.5218310596010884,0.6784329612927877
H,0.8,10,28,20,0.5103881249679205,0.6471294353288272
H,0.8,10,29,20,0.5731029516048506,0.6510751263033027
H,0.8,10,30,20,0.649657614905909,0.8068641062063112
H,0.2,2,1,10,0.46488522621612294,0.5538011451405388
H,0.2,2,2,10,0.45345111560825646,0.6902812419604907
H,0.2,2,3,10,0.532783524344148,0.6115325041040248
H,0.2,2,4,10,0.5639483917686708,0.39649168077611563
H,0.2,2,5,10,0.44063577505410023,0.5390957964994948
H,0.2,2,6,10,0.5223795205663997,0.5415142872108658
H,0.2,2,7,10,0.5313714598015257,0.543713433843888
H,0.2,2,8,10,0.34550127359595556,0.5031542910707498
H,0.2,2,9,10,0.49275142606821026,0.6786178649334133
H,0.2,2,10,10,0.3959496035105555,0.5384527507940874
H,0.2,2,11,10,0.3671733383747174,0.6429203779074846
H,0.2,2,12,10,0.461206556931001,0.48216556193488513
H,0.2,2,13,10,0.624151680623535,0.5344728018850613
H,0.2,2,14,10,0.4731301641398468,0.5182737824999264
H,0.2,2,15,10,0.5244976836582638,0.5690981707403552
H,0.2,2,16,10,0.5336920028110775,0.5026825531781289
H,0.2,2,17,10,0.4290439599248818,0.5586841391379628
H,0.2,2,18,10,0.4106807945031992,0.5411770712868988
H,0.2,2,19,10,0.6831176215348286,0.6357016463006107
H,0.2,2,20,10,0.45351369613352144,0.4833440679496879
H,0.2,2,21,10,0.5409405103228614,0.49515535785463016
H,0.2,2,22,10,0.5764862552974797,0.4955155538137133
H,0.2,2,23,10,0.5091333816180034,0.5015608978152682
H,0.2,2,24,10,0.4039289410152111,0.46238374805143234
H,0.2,2,25,10,0.5396979797782364,0.5502203372976038
H,0.2,2,26,10,0.5788475340564463,0.5506451714619611
H,0.2,2,27,10,0.4948901733006037,0.5895913472375458
H,0.2,2,28,10,0.4593087517691442,0.705611513696344
H,0.2,2,29,10,0.5326707422610861,0.5154974467760596
H,0.2,2,30,10,0.5205637268577022,0.6744355927144207
H,0.2,5,1,10,0.6165575487044986,0.5157052441231793
H,0.2,5,2,10,0.6036284544226223,0.5410505338682808
H,0.2,5,3,10,0.44325244020014587,0.6098176781651813
H,0.2,5,4,10,0.42261533961028375,0.6291406481091725
H,0.2,5,5,10,0.4562731509993156,0.6271204402354178
H,0.2,5,6,10,0.5617986834772128,0.5286754260230575
H,0.2,5,7,10,0.5586758922631626,0.45207361813722446
H,0.2,5,8,10,0.5169657494293046,0.4067164492100217
H,0.2,5,9,10,0.4869756188789279,0.4857223190204779
H,0.2,5,10,10,0.5959975177707538,0.5730759777813411
H,0.2,5,11,10,0.48571473117773534,0.5812744510789919
H,0.2,5,12,10,0.5458442140570182,0.7364160185691764
H,0.2,5,13,10,0.4532168559447178,0.7277608746349119
H,0.2,5,14,10,0.5175894762838139,0.5598732625571511
H,0.2,5,15,10,0.6989957635349929,0.4928329421261222
H,0.2,5,16,10,0.42257917443818077,0.4753247204514596
H,0.2,5,17,10,0.5493732036530982,0.4065868887246846
H,0.2,5,18,10,0.4071003795383317,0.5182630747686666
H,0.2,5,19,10,0.449334703709603,0.7489948861537028
H,0.2,5,20,10,0.5679548345746129,0.6176302458045689
H,0.2,5,21,10,0.6724158185961724,0.5549752768245071
H,0.2,5,22,10,0.4302216738984701,0.6498940134235021
H,0.2,5,23,10,0.5739644056686879,0.5736412447498649
H,0.2,5,24,10,0.5245862452722097,0.6241176823624388
H,0.2,5,25,10,0.31557828111608477,0.5365050122157954
H,0.2,5,26,10,0.6168625868565041,0.6632411249874436
H,0.2,5,27,10,0.5700635886406867,0.5326506976719441
H,0.2,5,28,10,0.594290947877092,0.5907060613897771
H,0.2,5,29,10,0.506444812897078,0.5285229505665576
H,0.2,5,30,10,0.4311014347561887,0.4806280647231026
H,0.2,10,1,10,0.43185637173062225,0.6025152674640964
H,0.2,10,2,10,0.5236169685689097,0.5758470380267628
H,0.2,10,3,10,0.41950435896641064,0.529085185807328
H,0.2,10,4,10,0.6117376928821199,0.5586630261283418
H,0.2,10,5,10,0.6376349273790898,0.5198998522699096
H,0.2,10,6,10,0.5463228763310987,0.6079482803424394
H,0.2,10,7,10,0.48331526785289647,0.6782445978888237
H,0.2,10,8,10,0.49565869099608517,0.6560843503948235
H,0.2,10,9,10,0.4925370433254301,0.5971127236795204
H,0.2,10,10,10,0.38825671200374146,0.6093417617193945
H,0.2,10,11,10,0.506498835948362,0.6887062494641351
H,0.2,10,12,10,0.5378942800217457,0.5847477034881408
H,0.2,10,13,10,0.48377439193239896,0.5990934846941987
H,0.2,10,14,10,0.4831474853206869,0.5320764029234286
H,0.2,10,15,10,0.42854772894258686,0.6048769763732567
H,0.2,10,16,10,0.5571282997001885,0.44821425805699844
H,0.2,10,17,10,0.5163538935925589,0.708649958024874
H,0.2,10,18,10,0.5186774630793761,0.6254929614497009
H,0.2,10,19,10,0.4637808443066876,0.552432222619909
H,0.2,10,20,10,0.6256679178752774,0.6827744821192211
H,0.2,10,21,10,0.5762847045231421,0.6046795727498226
H,0.2,10,22,10,0.514450651380326,0.6409620545298024
H,0.2,10,23,10,0.5309163168054086,0.5455731321284081
H,0.2,10,24,10,0.45613654214010724,0.5302413651293995
H,0.2,10,25,10,0.46003678051246255,0.6110590832516473
H,0.2,10,26,10,0.49706800674247986,0.5089763033203111
H,0.2,10,27,10,0.5313127727032121,0.5003408099805051
H,0.2,10,28,10,0.5162835127480311,0.566780129092928
H,0.2,10,29,10,0.4884897483385361,0.7445376298598042
H,0.2,10,30,10,0.537505992106132,0.8098612737013309
H,0.5,2,1,10,0.5328120040780452,0.488905308012237
H,0.5,2,2,10,0.5358851409652378,0.6276284386705443
H,0.5,2,3,10,0.47688463444103324,0.5483925645960752
H,0.5,2,4,10,0.47389705764065143,0.589449627888563
H,0.5,2,5,10,0.46892346749194086,0.5087373801838688
H,0.5,2,6,10,0.6882700639422078,0.6093139890046234
H,0.5,2,7,10,0.3801293649746553,0.5360604409091903
H,0.5,2,8,10,0.4279745278918022,0.6195231034719707
H,0.5,2,9,10,0.5222357927956579,0.6630313285719499
H,0.5,2,10,10,0.5726258507907958,0.5807517513569783
H,0.5,2,11,10,0.3378230554849478,0.6456649558236757
H,0.5,2,12,10,0.5823451333768094,0.589903718254875
H,0.5,2,13,10,0.5336717414282484,0.6979955668628292
H,0.5,2,14,10,0.5430170131047609,0.6473270205385208
H,0.5,2,15,10,0.5782288022778258,0.5462348161226038
H,0.5,2,16,10,0.5484643363072712,0.6459972639250597
H,0.5,2,17,10,0.6054778628922725,0.6639093548261993
H,0.5,2,18,10,0.336065379286948,0.6311442345223695
H,0.5,2,19,10,0.4837343073913363,0.5573210632048959
H,0.5,2,20,10,0.46982814413070717,0.6353218499345927
H,0.5,2,21,10,0.649018998528142,0.694860454448601
H,0.5,2,22,10,0.6494853122956091,0.4991429089169543
H,0.5,2,23,10,0.4625410681924065,0.6650226571575096
H,0.5,2,24,10,0.32366029810520236,0.6044085772922442
H,0.5,2,25,10,0.3421271624674779,0.6736250948285284
H,0.5,2,26,10,0.5151775831054689,0.5327932704521168
H,0.5,2,27,10,0.6068158367912535,0.70601902468488
H,0.5,2,28,10,0.5572941299131536,0.6372219038949832
H,0.5,2,29,10,0.5299423555356244,0.5896975582583361
H,0.5,2,30,10,0.4056956889002431,0.6698665959029045
H,0.5,5,1,10,0.5329427014834176,0.5581070266679783
H,0.5,5,2,10,0.5080435989496901,0.6734499633712591
H,0.5,5,3,10,0.5834668380524536,0.6998423546509924
H,0.5,5,4,10,0.5191138161700041,0.6095256112279871
H,0.5,5,5,10,0.4701610862789081,0.6046364876643815
H,0.5,5,6,10,0.5616590582536386,0.6290134759257031
H,0.5,5,7,10,0.33089074630961457,0.7103685881258198
H,0.5,5,8,10,0.5322365352085084,0.6556374923470812
H,0.5,5,9,10,0.40090698485601617,0.6271815685312621
H,0.5,5,10,10,0.5434615665944494,0.5438720882491468
H,0.5,5,11,10,0.4926542529622711,0.7843367040119607
H,0.5,5,12,10,0.3935815938098469,0.6327103686440435
