structure,tau,K,seed,shock_every,reshuffle_frac,initial_fitness,final_fitness,improvement,N,n_agents,T
V,0.2,2,13,40,0.25,0.5495408193113964,0.6677666167302119,0.11822579741881545,15,30,40
V,0.2,2,14,40,0.25,0.4247220356685086,0.7008515974992835,0.2761295618307749,15,30,40
V,0.2,2,15,40,0.25,0.5797740800397967,0.642030937026165,0.06225685698636829,15,30,40
V,0.2,2,16,40,0.25,0.46267494589842134,0.7089025224053491,0.24622757650692778,15,30,40
V,0.2,2,17,40,0.25,0.49648663049963637,0.6966710876541936,0.20018445715455724,15,30,40
V,0.2,2,18,40,0.25,0.476438520367326,0.6131884491131774,0.1367499287458514,15,30,40
V,0.2,2,19,40,0.25,0.4538826631532436,0.7007840378165004,0.24690137466325685,15,30,40
V,0.2,2,20,40,0.25,0.446528319824726,0.6341317805330395,0.18760346070831352,15,30,40
V,0.2,2,21,40,0.25,0.5128292778011159,0.7130261483788953,0.20019687057777946,15,30,40
V,0.2,2,22,40,0.25,0.44701962336943313,0.653955995292078,0.2069363719226449,15,30,40
V,0.2,2,23,40,0.25,0.5823085424183457,0.7027356797660554,0.12042713734770971,15,30,40
V,0.2,2,24,40,0.25,0.5047165528853271,0.6943474924578917,0.1896309395725646,15,30,40
V,0.2,2,25,40,0.25,0.36450966726463724,0.654427916292811,0.2899182490281738,15,30,40
V,0.2,2,26,40,0.25,0.5660989900185175,0.6189217566455837,0.0528227666270662,15,30,40
V,0.2,2,27,40,0.25,0.44482778666105804,0.6498338935756188,0.20500610691456078,15,30,40
V,0.2,2,28,40,0.25,0.4824388595421492,0.8284522607470378,0.3460134012048886,15,30,40
V,0.2,2,29,40,0.25,0.4287752171122824,0.6628595090791786,0.23408429196689617,15,30,40
V,0.2,2,30,40,0.25,0.5347586980464609,0.7231017742006706,0.18834307615420964,15,30,40
V,0.2,5,1,40,0.25,0.56602491427216,0.7248896574277226,0.15886474315556265,15,30,40
V,0.2,5,2,40,0.25,0.6210252606405287,0.6952897733564315,0.07426451271590284,15,30,40
V,0.2,5,3,40,0.25,0.5697653151307583,0.6522110813287354,0.08244576619797706,15,30,40
V,0.2,5,4,40,0.25,0.4701455853946831,0.6668682131124923,0.19672262771780924,15,30,40
V,0.2,5,5,40,0.25,0.43171948010091327,0.6231260058268209,0.1914065257259076,15,30,40
V,0.2,5,6,40,0.25,0.6226782778094401,0.7041652569660641,0.08148697915662406,15,30,40
V,0.2,5,7,40,0.25,0.42865650074709244,0.6414892151689117,0.21283271442181922,15,30,40
V,0.2,5,8,40,0.25,0.5597026539654077,0.6599348610935707,0.10023220712816294,15,30,40
V,0.2,5,9,40,0.25,0.5775100575995123,0.6656734252953878,0.0881633676958754,15,30,40
V,0.2,5,10,40,0.25,0.6024912675602232,0.6016864116947904,-0.0008048558654327742,15,30,40
V,0.2,5,11,40,0.25,0.46105103770758554,0.642960330111901,0.18190929240431547,15,30,40
V,0.2,5,12,40,0.25,0.3807975338434884,0.6805234545260098,0.2997259206825214,15,30,40
V,0.2,5,13,40,0.25,0.5616142968965555,0.7185496447954498,0.1569353478988943,15,30,40
V,0.2,5,14,40,0.25,0.5116891065251428,0.63401733143426,0.12232822490911721,15,30,40
V,0.2,5,15,40,0.25,0.4816831445110088,0.7025644312755289,0.22088128676452012,15,30,40
V,0.2,5,16,40,0.25,0.3705882624642079,0.6564985022775307,0.2859102398133228,15,30,40
V,0.2,5,17,40,0.25,0.49261911181319146,0.7503575906857858,0.2577384788725943,15,30,40
V,0.2,5,18,40,0.25,0.43100502710126515,0.6909421400968406,0.2599371129955755,15,30,40
V,0.2,5,19,40,0.25,0.6208500371571248,0.6783875991206045,0.0575375619634797,15,30,40
V,0.2,5,20,40,0.25,0.4952119546368808,0.639327184060091,0.14411522942321026,15,30,40
V,0.2,5,21,40,0.25,0.6293856934488666,0.6832697180167381,0.05388402456787145,15,30,40
V,0.2,5,22,40,0.25,0.4910803424524724,0.7179646882599638,0.22688434580749145,15,30,40
V,0.2,5,23,40,0.25,0.5151189666930509,0.6530842973039606,0.13796533061090965,15,30,40
V,0.2,5,24,40,0.25,0.5227420872579704,0.6669901286890199,0.1442480414310494,15,30,40
V,0.2,5,25,40,0.25,0.446419125114704,0.7405802842825703,0.2941611591678663,15,30,40
V,0.2,5,26,40,0.25,0.5297482895795531,0.76040091128041,0.23065262170085687,15,30,40
V,0.2,5,27,40,0.25,0.5064143095786254,0.6832674844014837,0.17685317482285823,15,30,40
V,0.2,5,28,40,0.25,0.5433578234798909,0.7103660045911551,0.16700818111126414,15,30,40
V,0.2,5,29,40,0.25,0.3546297669325258,0.7323671932277648,0.377737426295239,15,30,40
V,0.2,5,30,40,0.25,0.5353924754612857,0.6741530917848111,0.13876061632352543,15,30,40
V,0.2,10,1,40,0.25,0.3810450983379641,0.6109035044151572,0.22985840607719304,15,30,40
V,0.2,10,2,40,0.25,0.5728458340763504,0.7041752994479207,0.1313294653715703,15,30,40
V,0.2,10,3,40,0.25,0.5240300136333151,0.6839202354588364,0.15989022182552126,15,30,40
V,0.2,10,4,40,0.25,0.6137481142121737,0.7540595058417476,0.14031139162957396,15,30,40
V,0.2,10,5,40,0.25,0.51425876211045,0.6004069916794499,0.08614822956899992,15,30,40
V,0.2,10,6,40,0.25,0.5836982806166628,0.6058600605835611,0.022161779966898276,15,30,40
V,0.2,10,7,40,0.25,0.3966009030048082,0.5666989483649292,0.17009804536012096,15,30,40
V,0.2,10,8,40,0.25,0.47364614586328363,0.6209077212066806,0.14726157534339696,15,30,40
V,0.2,10,9,40,0.25,0.4077513700283376,0.6591708944080129,0.2514195243796753,15,30,40
V,0.2,10,10,40,0.25,0.5256682021206647,0.601028780999933,0.07536057887926828,15,30,40
V,0.2,10,11,40,0.25,0.36478965437561167,0.6502799473552234,0.28549029297961176,15,30,40
V,0.2,10,12,40,0.25,0.5962237361652022,0.6815341144967814,0.08531037833157917,15,30,40
V,0.2,10,13,40,0.25,0.4996234503893577,0.6750273112402243,0.17540386085086662,15,30,40
V,0.2,10,14,40,0.25,0.5869953265996074,0.680245339752751,0.09325001315314363,15,30,40
V,0.2,10,15,40,0.25,0.5051327014065274,0.6703726628777067,0.16523996147117925,15,30,40
V,0.2,10,16,40,0.25,0.43020666837983274,0.7402994061361539,0.3100927377563211,15,30,40
V,0.2,10,17,40,0.25,0.5850637977862028,0.5916235673508319,0.006559769564629114,15,30,40
V,0.2,10,18,40,0.25,0.4712313676097206,0.6472023379962636,0.17597097038654297,15,30,40
V,0.2,10,19,40,0.25,0.7078368690674056,0.6412721036053435,-0.06656476546206214,15,30,40
V,0.2,10,20,40,0.25,0.4923148830277942,0.6720654496645827,0.1797505666367885,15,30,40
V,0.2,10,21,40,0.25,0.5939761947188867,0.6069898641381251,0.013013669419238316,15,30,40
V,0.2,10,22,40,0.25,0.3984389247096086,0.6561166247667097,0.2576777000571011,15,30,40
V,0.2,10,23,40,0.25,0.5552553504393887,0.6053388926610417,0.05008354222165301,15,30,40
V,0.2,10,24,40,0.25,0.3998845379201492,0.7001078371484784,0.30022329922832913,15,30,40
V,0.2,10,25,40,0.25,0.5784000344312847,0.6617398850711687,0.08333985063988392,15,30,40
V,0.2,10,26,40,0.25,0.49589145941202034,0.6303062525429514,0.13441479313093102,15,30,40
V,0.2,10,27,40,0.25,0.41437968060021285,0.6620874988048976,0.24770781820468474,15,30,40
V,0.2,10,28,40,0.25,0.5770511691466924,0.6181135188429355,0.04106234969624312,15,30,40
V,0.2,10,29,40,0.25,0.5151718605665646,0.6989556948387918,0.18378383427222722,15,30,40
V,0.2,10,30,40,0.25,0.47582823769847027,0.6338788892117133,0.15805065151324305,15,30,40
V,0.5,2,1,40,0.25,0.604976432432133,0.6706021535563047,0.06562572112417175,15,30,40
V,0.5,2,2,40,0.25,0.39315572825876693,0.7843921648035919,0.39123643654482493,15,30,40
V,0.5,2,3,40,0.25,0.5168006397649118,0.6248458691703649,0.10804522940545314,15,30,40
V,0.5,2,4,40,0.25,0.44915466490353534,0.7021935889879424,0.25303892408440704,15,30,40
V,0.5,2,5,40,0.25,0.5384038283309119,0.6491662314823281,0.11076240315141617,15,30,40
V,0.5,2,6,40,0.25,0.5653248549020881,0.6810734951225091,0.11574864022042108,15,30,40
V,0.5,2,7,40,0.25,0.37298429632196406,0.6886603559550554,0.3156760596330913,15,30,40
V,0.5,2,8,40,0.25,0.3979391921625063,0.7308137396286614,0.3328745474661551,15,30,40
V,0.5,2,9,40,0.25,0.4523652984829161,0.715940897374551,0.2635755988916349,15,30,40
V,0.5,2,10,40,0.25,0.4415624119102301,0.7152425112421311,0.273680099331901,15,30,40
V,0.5,2,11,40,0.25,0.2717595533683015,0.7001087011883381,0.42834914782003664,15,30,40
V,0.5,2,12,40,0.25,0.3400568355540294,0.6549357331623806,0.31487889760835125,15,30,40
V,0.5,2,13,40,0.25,0.6007101418731093,0.6266985022041578,0.025988360331048455,15,30,40
V,0.5,2,14,40,0.25,0.43837467736443597,0.6587357108656089,0.22036103350117292,15,30,40
V,0.5,2,15,40,0.25,0.4950181445660199,0.691476049921409,0.1964579053553891,15,30,40
V,0.5,2,16,40,0.25,0.5318680962010736,0.7076754476202891,0.17580735141921555,15,30,40
V,0.5,2,17,40,0.25,0.4417974244473259,0.6826598627722162,0.24086243832489035,15,30,40
V,0.5,2,18,40,0.25,0.45168895136733084,0.7091823865654885,0.25749343519815765,15,30,40
V,0.5,2,19,40,0.25,0.42769599216193466,0.6834773246687931,0.2557813325068584,15,30,40
V,0.5,2,20,40,0.25,0.5604882773285619,0.6242124518209166,0.06372417449235468,15,30,40
V,0.5,2,21,40,0.25,0.5989682487119573,0.6692768298000854,0.0703085810881281,15,30,40
V,0.5,2,22,40,0.25,0.5442594592663462,0.7147084887407817,0.17044902947443552,15,30,40
V,0.5,2,23,40,0.25,0.36785415546916556,0.7350750169546608,0.36722086148549526,15,30,40
V,0.5,2,24,40,0.25,0.51943820746025,0.6041478790262922,0.08470967156604214,15,30,40
V,0.5,2,25,40,0.25,0.4271009772274593,0.6425500359350929,0.21544905870763353,15,30,40
V,0.5,2,26,40,0.25,0.5495510658829731,0.6887926581785767,0.13924159229560362,15,30,40
V,0.5,2,27,40,0.25,0.5188301439759423,0.6564208337063623,0.13759068973042,15,30,40
V,0.5,2,28,40,0.25,0.5925135673808231,0.655824222274444,0.06331065489362098,15,30,40
V,0.5,2,29,40,0.25,0.551710187446654,0.6891642961294624,0.13745410868280838,15,30,40
V,0.5,2,30,40,0.25,0.44140509246556875,0.7431023807502851,0.30169728828471637,15,30,40
V,0.5,5,1,40,0.25,0.3943557815995694,0.7367350172814068,0.34237923568183737,15,30,40
V,0.5,5,2,40,0.25,0.4713703681248042,0.6291229746086852,0.15775260648388095,15,30,40
V,0.5,5,3,40,0.25,0.4296021821838289,0.6125402333100578,0.1829380511262289,15,30,40
V,0.5,5,4,40,0.25,0.46700952341461466,0.590015121978353,0.12300559856373838,15,30,40
V,0.5,5,5,40,0.25,0.4766534011107047,0.6719098214442556,0.1952564203335509,15,30,40
V,0.5,5,6,40,0.25,0.6169897798715943,0.7267183736980324,0.10972859382643807,15,30,40
V,0.5,5,7,40,0.25,0.35976493757967015,0.7138435863892655,0.35407864880959533,15,30,40
V,0.5,5,8,40,0.25,0.43818532310194425,0.6808637661610668,0.24267844305912256,15,30,40
V,0.5,5,9,40,0.25,0.5212423377424079,0.6013841258714766,0.08014178812906869,15,30,40
V,0.5,5,10,40,0.25,0.5402661868936126,0.6725158986118375,0.13224971171822486,15,30,40
V,0.5,5,11,40,0.25,0.5719266581775472,0.6515616747402276,0.07963501656268046,15,30,40
V,0.5,5,12,40,0.25,0.5510131558462812,0.6851818400927467,0.13416868424646555,15,30,40
V,0.5,5,13,40,0.25,0.4340160669242189,0.6777584502959609,0.24374238337174203,15,30,40
V,0.5,5,14,40,0.25,0.4953694361675515,0.6602544102024357,0.16488497403488417,15,30,40
V,0.5,5,15,40,0.25,0.5687889833789838,0.7238846372657505,0.15509565388676672,15,30,40
V,0.5,5,16,40,0.25,0.5652249092228178,0.7182763942437282,0.15305148502091048,15,30,40
V,0.5,5,17,40,0.25,0.47729057746985654,0.6671840263820734,0.18989344891221688,15,30,40
V,0.5,5,18,40,0.25,0.5209957819503453,0.6600184392043166,0.13902265725397123,15,30,40
V,0.5,5,19,40,0.25,0.5205572502696317,0.6950593166082665,0.17450206633863474,15,30,40
V,0.5,5,20,40,0.25,0.4504268819414777,0.7105635000422568,0.2601366181007791,15,30,40
V,0.5,5,21,40,0.25,0.529416689512981,0.7227384656904294,0.1933217761774484,15,30,40
V,0.5,5,22,40,0.25,0.48287921330542644,0.6641088210528291,0.18122960774740265,15,30,40
V,0.5,5,23,40,0.25,0.49938794714176626,0.7572674818472597,0.2578795347054934,15,30,40
V,0.5,5,24,40,0.25,0.5947053615622163,0.7048341951078804,0.11012883354566405,15,30,40
V,0.5,5,25,40,0.25,0.5440118729103335,0.6639683915535344,0.1199565186432009,15,30,40
V,0.5,5,26,40,0.25,0.4868710175869229,0.6713615610645961,0.18449054347767319,15,30,40
V,0.5,5,27,40,0.25,0.5688261538113993,0.6792668088952084,0.11044065508380907,15,30,40
V,0.5,5,28,40,0.25,0.5153753263417475,0.6298199385314948,0.11444461218974722,15,30,40
V,0.5,5,29,40,0.25,0.5909047130877202,0.6602713794935435,0.06936666640582334,15,30,40
V,0.5,5,30,40,0.25,0.6253562213873216,0.7667884332231629,0.14143221183584131,15,30,40
V,0.5,10,1,40,0.25,0.5909930557519593,0.693671658816617,0.1026786030646577,15,30,40
V,0.5,10,2,40,0.25,0.4478644259495118,0.6692229616086602,0.22135853565914843,15,30,40
V,0.5,10,3,40,0.25,0.529112829850135,0.6412901435818391,0.11217731373170414,15,30,40
V,0.5,10,4,40,0.25,0.5491235809768223,0.6438504186775315,0.09472683770070911,15,30,40
V,0.5,10,5,40,0.25,0.5695774081651559,0.7226723678996377,0.15309495973448184,15,30,40
V,0.5,10,6,40,0.25,0.548279915237112,0.6495677920188352,0.10128787678172324,15,30,40
V,0.5,10,7,40,0.25,0.5731415768693415,0.6659036692351111,0.0927620923657696,15,30,40
V,0.5,10,8,40,0.25,0.4168872033890913,0.7724252079904813,0.35553800460139,15,30,40
V,0.5,10,9,40,0.25,0.509417109862581,0.6612884191308641,0.15187130926828307,15,30,40
V,0.5,10,10,40,0.25,0.45738517756554115,0.656351350521766,0.19896617295622482,15,30,40
V,0.5,10,11,40,0.25,0.5080114537677688,0.6201544972297285,0.11214304346195969,15,30,40
V,0.5,10,12,40,0.25,0.4399020889050829,0.6457325736678132,0.2058304847627303,15,30,40
V,0.5,10,13,40,0.25,0.48336194499231333,0.6828642056553504,0.1995022606630371,15,30,40
V,0.5,10,14,40,0.25,0.5354311712666194,0.6627942440874628,0.12736307282084336,15,30,40
V,0.5,10,15,40,0.25,0.5071853601225912,0.6702525350858332,0.16306717496324197,15,30,40
V,0.5,10,16,40,0.25,0.6085298769844871,0.6680265834000126,0.05949670641552551,15,30,40
V,0.5,10,17,40,0.25,0.5843979367476997,0.6289486848541198,0.044550748106420124,15,30,40
V,0.5,10,18,40,0.25,0.39944141351369944,0.6294312876167426,0.22998987410304317,15,30,40
V,0.5,10,19,40,0.25,0.44764283067264965,0.6773449491042555,0.22970211843160582,15,30,40
V,0.5,10,20,40,0.25,0.4585854726069666,0.5961960699103933,0.13761059730342673,15,30,40
V,0.5,10,21,40,0.25,0.584796003887527,0.6833478145811668,0.09855181069363983,15,30,40
V,0.5,10,22,40,0.25,0.5287710396346444,0.7148295343166483,0.18605849468200386,15,30,40
V,0.5,10,23,40,0.25,0.4554499417592662,0.6754670185696326,0.22001707681036647,15,30,40
V,0.5,10,24,40,0.25,0.5120613467156132,0.6729312797352313,0.16086993301961805,15,30,40
V,0.5,10,25,40,0.25,0.4654325245493464,0.6958191158927498,0.2303865913434034,15,30,40
V,0.5,10,26,40,0.25,0.4885047941952967,0.6127631772013901,0.12425838300609338,15,30,40
V,0.5,10,27,40,0.25,0.542864433116737,0.6669100817941136,0.12404564867737655,15,30,40
V,0.5,10,28,40,0.25,0.3356366404376482,0.7106655466906301,0.3750289062529819,15,30,40
V,0.5,10,29,40,0.25,0.6013137703602186,0.6802062629393311,0.07889249257911246,15,30,40
V,0.5,10,30,40,0.25,0.44495306203232876,0.6808352951096208,0.23588223307729206,15,30,40
V,0.8,2,1,40,0.25,0.43189353354280935,0.6562123969811018,0.22431886343829244,15,30,40
V,0.8,2,2,40,0.25,0.45901548487162824,0.542450657995867,0.08343517312423876,15,30,40
V,0.8,2,3,40,0.25,0.5134922118244553,0.6729358075187617,0.15944359569430644,15,30,40
V,0.8,2,4,40,0.25,0.5720038488879954,0.6680945419712716,0.09609069308327622,15,30,40
V,0.8,2,5,40,0.25,0.5881800036966919,0.6179557663979766,0.02977576270128468,15,30,40
V,0.8,2,6,40,0.25,0.6548511159924899,0.7515299750491847,0.09667885905669482,15,30,40
V,0.8,2,7,40,0.25,0.5922787919753015,0.7141490356353859,0.12187024366008437,15,30,40
V,0.8,2,8,40,0.25,0.3993634799158306,0.6953618433172373,0.29599836340140667,15,30,40
V,0.8,2,9,40,0.25,0.4670199118486837,0.6850016244357088,0.2179817125870251,15,30,40
V,0.8,2,10,40,0.25,0.433805854203352,0.7133993891222951,0.27959353491894307,15,30,40
V,0.8,2,11,40,0.25,0.4054605594952917,0.6831921945677322,0.2777316350724405,15,30,40
V,0.8,2,12,40,0.25,0.49746782871396733,0.6042288018319638,0.10676097311799648,15,30,40
V,0.8,2,13,40,0.25,0.503771825288526,0.654668523948917,0.1508966986603909,15,30,40
V,0.8,2,14,40,0.25,0.45319133009194973,0.6709001249127228,0.21770879482077304,15,30,40
V,0.8,2,15,40,0.25,0.5200767068299494,0.7293044981536961,0.2092277913237467,15,30,40
V,0.8,2,16,40,0.25,0.5069583643214893,0.6865147943857947,0.17955643006430533,15,30,40
V,0.8,2,17,40,0.25,0.5106779224230883,0.6894515265292102,0.17877360410612186,15,30,40
V,0.8,2,18,40,0.25,0.5593565612623318,0.7261290677877913,0.1667725065254595,15,30,40
V,0.8,2,19,40,0.25,0.5832011469387635,0.7800283508765352,0.19682720393777176,15,30,40
V,0.8,2,20,40,0.25,0.43136725017750427,0.733558536242778,0.30219128606527373,15,30,40
V,0.8,2,21,40,0.25,0.537789050107708,0.7116365606404315,0.1738475105327234,15,30,40
V,0.8,2,22,40,0.25,0.5848305085530415,0.6509934780387162,0.06616296948567468,15,30,40
V,0.8,2,23,40,0.25,0.5511894589331967,0.7355586041077219,0.18436914517452518,15,30,40
V,0.8,2,24,40,0.25,0.5512662249404982,0.5765600930578526,0.025293868117354457,15,30,40
V,0.8,2,25,40,0.25,0.5235605034119021,0.6123042355893821,0.08874373217748,15,30,40
V,0.8,2,26,40,0.25,0.5777763685818932,0.6365330925775369,0.05875672399564369,15,30,40
V,0.8,2,27,40,0.25,0.3292081540204203,0.7190219245461071,0.38981377052568683,15,30,40
V,0.8,2,28,40,0.25,0.5706013013892122,0.6920796490068509,0.12147834761763876,15,30,40
V,0.8,2,29,40,0.25,0.4179044527333796,0.7011520733517796,0.28324762061840003,15,30,40
V,0.8,2,30,40,0.25,0.524054938010421,0.7821673401743762,0.25811240216395515,15,30,40
V,0.8,5,1,40,0.25,0.571660078891771,0.6905714028039233,0.11891132391215231,15,30,40
V,0.8,5,2,40,0.25,0.433923952508582,0.6683390396654819,0.2344150871568999,15,30,40
V,0.8,5,3,40,0.25,0.4122161532568101,0.6512693995360836,0.23905324627927355,15,30,40
V,0.8,5,4,40,0.25,0.49438891325095574,0.5913253731698662,0.09693645991891048,15,30,40
V,0.8,5,5,40,0.25,0.5223259348342124,0.6965296110547184,0.17420367622050603,15,30,40
V,0.8,5,6,40,0.25,0.5219488760619105,0.5886964398567304,0.06674756379481983,15,30,40
V,0.8,5,7,40,0.25,0.5594345837024084,0.676366005629789,0.1169314219273806,15,30,40
V,0.8,5,8,40,0.25,0.6180800855290997,0.6247353480974653,0.006655262568365683,15,30,40
V,0.8,5,9,40,0.25,0.5288864210208934,0.7439475157816064,0.215061094760713,15,30,40
V,0.8,5,10,40,0.25,0.42306912572763744,0.6753845995297565,0.25231547380211905,15,30,40
V,0.8,5,11,40,0.25,0.42578342219291404,0.639950493252276,0.214167071059362,15,30,40
V,0.8,5,12,40,0.25,0.5368110904279748,0.6773336129051838,0.14052252247720898,15,30,40
V,0.8,5,13,40,0.25,0.4830752988737991,0.7160635620801313,0.23298826320633226,15,30,40
V,0.8,5,14,40,0.25,0.5687155187474914,0.7297678533358113,0.1610523345883199,15,30,40
V,0.8,5,15,40,0.25,0.477355077487979,0.6890689073430102,0.21171382985503118,15,30,40
V,0.8,5,16,40,0.25,0.49742581555870274,0.7284900910354043,0.23106427547670155,15,30,40
V,0.8,5,17,40,0.25,0.5025320511306273,0.7461824234612625,0.24365037233063525,15,30,40
V,0.8,5,18,40,0.25,0.47880494097895787,0.6626646584556479,0.18385971747669005,15,30,40
V,0.8,5,19,40,0.25,0.6052079182007554,0.7767904252917119,0.17158250709095657,15,30,40
V,0.8,5,20,40,0.25,0.6102318754647879,0.662730325991345,0.052498450526557106,15,30,40
V,0.8,5,21,40,0.25,0.494206435793589,0.6784912130625421,0.1842847772689531,15,30,40
V,0.8,5,22,40,0.25,0.569617532946388,0.6592714533022278,0.08965392035583986,15,30,40
V,0.8,5,23,40,0.25,0.44535802592552803,0.6898087041952742,0.24445067826974615,15,30,40
V,0.8,5,24,40,0.25,0.4055090513661368,0.5878837675473984,0.18237471618126155,15,30,40
V,0.8,5,25,40,0.25,0.4926453021624084,0.7564316473505326,0.26378634518812416,15,30,40
V,0.8,5,26,40,0.25,0.4413990192586613,0.6899503479934029,0.24855132873474162,15,30,40
V,0.8,5,27,40,0.25,0.6658534050104329,0.6833103329801805,0.017456927969747627,15,30,40
V,0.8,5,28,40,0.25,0.43406619346908154,0.6917669652354635,0.257700771766382,15,30,40
V,0.8,5,29,40,0.25,0.46694031346170944,0.7586143846522384,0.29167407119052896,15,30,40
V,0.8,5,30,40,0.25,0.49037378787124297,0.7228993688688783,0.23252558099763532,15,30,40
V,0.8,10,1,40,0.25,0.5175376908505877,0.6533249376018203,0.13578724675123266,15,30,40
V,0.8,10,2,40,0.25,0.46035813033212397,0.5986124061638969,0.1382542758317729,15,30,40
V,0.8,10,3,40,0.25,0.49900211948573836,0.6716666861317258,0.1726645666459874,15,30,40
V,0.8,10,4,40,0.25,0.4567849869625448,0.6481490863835727,0.1913640994210279,15,30,40
V,0.8,10,5,40,0.25,0.4599755132029178,0.6208689952423175,0.16089348203939974,15,30,40
V,0.8,10,6,40,0.25,0.5868375104128213,0.612433266766162,0.02559575635334077,15,30,40
V,0.8,10,7,40,0.25,0.5501451328516614,0.6640807819878524,0.11393564913619092,15,30,40
V,0.8,10,8,40,0.25,0.5041457085369945,0.7021000684590474,0.1979543599220529,15,30,40
V,0.8,10,9,40,0.25,0.6525680268827488,0.607625387428164,-0.044942639454584876,15,30,40
V,0.8,10,10,40,0.25,0.5624661163739619,0.6874999788370445,0.12503386246308257,15,30,40
V,0.8,10,11,40,0.25,0.5399990746259146,0.7265134727496461,0.1865143981237315,15,30,40
V,0.8,10,12,40,0.25,0.43001890901550044,0.6345253646677396,0.20450645565223913,15,30,40
