structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,n_improvements,n_stalls,N,n_agents,T
Hy,0.4,2,35,0.42312724497763604,0.7377031565957025,0.7377031565957025,0.3145759116180665,7,7,33,15,30,40
Hy,0.4,2,36,0.47228355952568907,0.6761713724935073,0.6761713724935073,0.20388781296781827,6,6,34,15,30,40
Hy,0.4,2,37,0.571977704614507,0.693778380722449,0.693778380722449,0.12180067610794199,3,3,37,15,30,40
Hy,0.4,2,38,0.4142852060216512,0.6814592147811143,0.6814592147811143,0.26717400875946307,8,8,32,15,30,40
Hy,0.4,2,39,0.5629997106612756,0.7037107333437361,0.7037107333437361,0.1407110226824605,4,4,36,15,30,40
Hy,0.4,2,40,0.3698684684805586,0.6518241776844232,0.6518241776844232,0.28195570920386465,3,4,36,15,30,40
Hy,0.4,5,1,0.4803940792513319,0.7768092704460419,0.7768092704460419,0.29641519119471,3,3,37,15,30,40
Hy,0.4,5,2,0.6211643386313287,0.7735316598142039,0.7735316598142039,0.15236732118287521,5,4,36,15,30,40
Hy,0.4,5,3,0.43499727663343635,0.7352010711365994,0.7352010711365994,0.30020379450316304,3,3,37,15,30,40
Hy,0.4,5,4,0.49479050214355685,0.7270956317109668,0.7270956317109668,0.23230512956740995,4,3,37,15,30,40
Hy,0.4,5,5,0.5577502627484906,0.6650321095003889,0.6650321095003889,0.10728184675189834,3,3,37,15,30,40
Hy,0.4,5,6,0.49553986554352036,0.6508865128605176,0.6508865128605176,0.1553466473169972,2,2,38,15,30,40
Hy,0.4,5,7,0.372085321097272,0.668126578462766,0.668126578462766,0.296041257365494,4,4,36,15,30,40
Hy,0.4,5,8,0.5196375733321014,0.6697348086917441,0.6697348086917441,0.1500972353596427,3,3,37,15,30,40
Hy,0.4,5,9,0.3435232684077175,0.742560136531302,0.742560136531302,0.3990368681235845,8,8,32,15,30,40
Hy,0.4,5,10,0.4397290986340799,0.6783873012209388,0.6783873012209388,0.23865820258685894,6,6,34,15,30,40
Hy,0.4,5,11,0.5282173034115761,0.7071460693870839,0.7071460693870839,0.17892876597550778,7,7,33,15,30,40
Hy,0.4,5,12,0.5518311134123846,0.6540333695307915,0.6540333695307915,0.10220225611840694,1,1,39,15,30,40
Hy,0.4,5,13,0.4062631715720969,0.6379126331423909,0.6379126331423909,0.23164946157029398,3,3,37,15,30,40
Hy,0.4,5,14,0.3765288508776704,0.7669995993362401,0.7669995993362401,0.39047074845856966,5,6,34,15,30,40
Hy,0.4,5,15,0.4612933463978248,0.7889263765002634,0.7889263765002634,0.3276330301024386,3,5,35,15,30,40
Hy,0.4,5,16,0.47430260232898636,0.7545160566072053,0.7545160566072053,0.280213454278219,8,10,30,15,30,40
Hy,0.4,5,17,0.5413869652920636,0.7039835118007862,0.7039835118007862,0.16259654650872257,4,4,36,15,30,40
Hy,0.4,5,18,0.4666773751704928,0.6543183996467362,0.6543183996467362,0.18764102447624342,2,2,38,15,30,40
Hy,0.4,5,19,0.4801783763188078,0.6932772618970894,0.6932772618970894,0.2130988855782816,6,5,35,15,30,40
Hy,0.4,5,20,0.44134201079104524,0.7648986535627905,0.7648986535627905,0.3235566427717453,6,5,35,15,30,40
Hy,0.4,5,21,0.49242287058856066,0.7312904548817877,0.7312904548817877,0.23886758429322702,2,2,38,15,30,40
Hy,0.4,5,22,0.6199975558936269,0.7062006377066025,0.7062006377066025,0.08620308181297553,2,2,38,15,30,40
Hy,0.4,5,23,0.5008869240951063,0.6736047574481245,0.6736047574481245,0.17271783335301827,4,4,36,15,30,40
Hy,0.4,5,24,0.4746749442540134,0.7325928022075315,0.7325928022075315,0.2579178579535181,4,4,36,15,30,40
Hy,0.4,5,25,0.4820493298291889,0.7022872627143785,0.7022872627143785,0.22023793288518956,3,3,37,15,30,40
Hy,0.4,5,26,0.42216147727350084,0.7393869885562386,0.7393869885562386,0.3172255112827378,4,5,35,15,30,40
Hy,0.4,5,27,0.40726237223665984,0.6941927332332454,0.6941927332332454,0.28693036099658553,2,3,37,15,30,40
Hy,0.4,5,28,0.531185505581463,0.7372906726709618,0.7372906726709618,0.20610516708949878,5,5,35,15,30,40
Hy,0.4,5,29,0.4996403255879515,0.6451083789865882,0.6451083789865882,0.14546805339863672,2,2,38,15,30,40
Hy,0.4,5,30,0.583361054760127,0.7426287272985654,0.7426287272985654,0.15926767253843843,1,1,39,15,30,40
Hy,0.4,5,31,0.6307082468624059,0.6627475929306302,0.6627475929306302,0.03203934606822434,2,2,38,15,30,40
Hy,0.4,5,32,0.5092489769868954,0.7164082627912484,0.7164082627912484,0.20715928580435294,4,4,36,15,30,40
Hy,0.4,5,33,0.6353186803920366,0.7148547546033631,0.7148547546033631,0.07953607421132647,1,1,39,15,30,40
Hy,0.4,5,34,0.6919002829434047,0.7731650694916704,0.7731650694916704,0.08126478654826574,3,2,38,15,30,40
Hy,0.4,5,35,0.4439269114153473,0.6992922842539451,0.6992922842539451,0.2553653728385978,5,5,35,15,30,40
Hy,0.4,5,36,0.5864338036788168,0.70361162600109,0.70361162600109,0.11717782232227314,1,1,39,15,30,40
Hy,0.4,5,37,0.526005040547139,0.7017974229968781,0.7017974229968781,0.17579238244973905,2,3,37,15,30,40
Hy,0.4,5,38,0.5004722284507576,0.7242760282196624,0.7242760282196624,0.22380379976890485,2,2,38,15,30,40
Hy,0.4,5,39,0.5619073936269637,0.6572676044111156,0.6572676044111156,0.09536021078415191,2,2,38,15,30,40
Hy,0.4,5,40,0.4944525296823988,0.7532192551210098,0.7532192551210098,0.25876672543861107,4,4,36,15,30,40
Hy,0.4,10,1,0.41113362221929367,0.7068235824430698,0.7068235824430698,0.2956899602237761,2,3,37,15,30,40
Hy,0.4,10,2,0.48283589488745976,0.6374339687268101,0.6374339687268101,0.15459807383935037,5,4,36,15,30,40
Hy,0.4,10,3,0.6646844302560492,0.6646844302560492,0.6646844302560492,0.0,0,0,40,15,30,40
Hy,0.4,10,4,0.4616075898621859,0.6875133806134209,0.6875133806134209,0.225905790751235,3,2,38,15,30,40
Hy,0.4,10,5,0.5157625471675589,0.6232940404902805,0.6232940404902805,0.1075314933227216,1,1,39,15,30,40
Hy,0.4,10,6,0.4766171087331549,0.6583864429973854,0.6583864429973854,0.18176933426423048,5,6,34,15,30,40
Hy,0.4,10,7,0.38937293065648443,0.6608270349243078,0.6608270349243078,0.2714541042678234,2,3,37,15,30,40
Hy,0.4,10,8,0.5358245850005867,0.7231773202849723,0.7231773202849723,0.18735273528438556,2,2,38,15,30,40
Hy,0.4,10,9,0.49665261174717196,0.6750397946919112,0.6750397946919112,0.17838718294473926,5,3,37,15,30,40
Hy,0.4,10,10,0.4640781201899361,0.6834289311942541,0.6834289311942541,0.21935081100431797,3,3,37,15,30,40
Hy,0.4,10,11,0.43048592256648777,0.6390613856281167,0.6390613856281167,0.20857546306162889,4,4,36,15,30,40
Hy,0.4,10,12,0.4939435558702692,0.6498255693220287,0.6498255693220287,0.1558820134517595,2,2,38,15,30,40
Hy,0.4,10,13,0.5537846323899118,0.6638200096271991,0.6638200096271991,0.11003537723728729,4,4,36,15,30,40
Hy,0.4,10,14,0.45700950778983496,0.6567495307238429,0.6567495307238429,0.19974002293400794,2,2,38,15,30,40
Hy,0.4,10,15,0.4889321888466961,0.6366707143683628,0.6366707143683628,0.14773852552166666,1,1,39,15,30,40
Hy,0.4,10,16,0.48692128166880927,0.6129741727247411,0.6129741727247411,0.12605289105593181,1,1,39,15,30,40
Hy,0.4,10,17,0.3920482261903107,0.7524407706713633,0.7524407706713633,0.36039254448105257,2,2,38,15,30,40
Hy,0.4,10,18,0.5417533639163536,0.6963999643562374,0.6963999643562374,0.15464660043988376,3,3,37,15,30,40
Hy,0.4,10,19,0.5223773978481466,0.7248215791191835,0.7248215791191835,0.20244418127103692,4,2,38,15,30,40
Hy,0.4,10,20,0.5420922268678472,0.6027903184744956,0.6027903184744956,0.06069809160664841,1,1,39,15,30,40
Hy,0.4,10,21,0.5259917166058973,0.6597119121478524,0.6597119121478524,0.13372019554195513,3,2,38,15,30,40
Hy,0.4,10,22,0.3843517337145499,0.741727118789889,0.741727118789889,0.35737538507533906,4,3,37,15,30,40
Hy,0.4,10,23,0.4125945044491907,0.6590572115294566,0.6590572115294566,0.2464627070802659,3,3,37,15,30,40
Hy,0.4,10,24,0.46084510266576273,0.6318217772514237,0.6318217772514237,0.17097667458566101,3,3,37,15,30,40
Hy,0.4,10,25,0.5556414941164199,0.6841016293066748,0.6841016293066748,0.1284601351902549,2,2,38,15,30,40
Hy,0.4,10,26,0.44282756172675586,0.7102946913559419,0.7102946913559419,0.26746712962918606,4,4,36,15,30,40
Hy,0.4,10,27,0.5234336195349085,0.6631954501053838,0.6631954501053838,0.1397618305704753,2,2,38,15,30,40
Hy,0.4,10,28,0.4461696535698759,0.6918164639901875,0.6918164639901875,0.24564681042031156,3,4,36,15,30,40
Hy,0.4,10,29,0.5377960915122955,0.5862770064630017,0.5862770064630017,0.04848091495070628,1,1,39,15,30,40
Hy,0.4,10,30,0.5641527247484481,0.6761138220454033,0.6761138220454033,0.11196109729695514,2,2,38,15,30,40
Hy,0.4,10,31,0.5767003797992244,0.7177694588775206,0.7177694588775206,0.14106907907829624,1,1,39,15,30,40
Hy,0.4,10,32,0.4080429896749872,0.6279704285670873,0.6279704285670873,0.2199274388921001,2,2,38,15,30,40
Hy,0.4,10,33,0.49074237060325854,0.674152699685193,0.674152699685193,0.18341032908193444,1,1,39,15,30,40
Hy,0.4,10,34,0.5798644146873851,0.7001631348105933,0.7001631348105933,0.12029872012320819,1,1,39,15,30,40
Hy,0.4,10,35,0.466684460874552,0.6702280034541641,0.6702280034541641,0.2035435425796121,2,3,37,15,30,40
Hy,0.4,10,36,0.44403458092204834,0.7263284693109415,0.7263284693109415,0.2822938883888932,1,1,39,15,30,40
Hy,0.4,10,37,0.39869569967926005,0.6601490425386572,0.6601490425386572,0.2614533428593972,2,2,38,15,30,40
Hy,0.4,10,38,0.4278223858544751,0.6341026060752171,0.6341026060752171,0.206280220220742,2,2,38,15,30,40
Hy,0.4,10,39,0.5065314294327338,0.6612024506805633,0.6612024506805633,0.1546710212478295,3,3,37,15,30,40
Hy,0.4,10,40,0.3307774181075631,0.6486755639684553,0.6486755639684553,0.31789814586089216,4,3,37,15,30,40
Hy,0.5,2,1,0.5702872952782615,0.6940071696294339,0.6940071696294339,0.12371987435117238,2,2,38,15,30,40
Hy,0.5,2,2,0.4478359080612755,0.6086605827269105,0.6086605827269105,0.160824674665635,5,5,35,15,30,40
Hy,0.5,2,3,0.5573029718253549,0.7455996289428888,0.7455996289428888,0.18829665711753385,8,8,32,15,30,40
Hy,0.5,2,4,0.43522387453482486,0.6682115461531506,0.6682115461531506,0.23298767161832573,4,4,36,15,30,40
Hy,0.5,2,5,0.40309587557375265,0.6743716966490414,0.6743716966490414,0.27127582107528875,6,5,35,15,30,40
Hy,0.5,2,6,0.5104255959689913,0.7289297867562827,0.7289297867562827,0.21850419078729144,5,5,35,15,30,40
Hy,0.5,2,7,0.4349328095543221,0.6400101452904736,0.6400101452904736,0.2050773357361515,4,4,36,15,30,40
Hy,0.5,2,8,0.4491742898227352,0.741210917679924,0.741210917679924,0.29203662785718876,7,7,33,15,30,40
Hy,0.5,2,9,0.526761322664063,0.7106767086333197,0.7106767086333197,0.18391538596925672,3,4,36,15,30,40
Hy,0.5,2,10,0.4927774255496288,0.7465984127052017,0.7465984127052017,0.2538209871555729,4,5,35,15,30,40
Hy,0.5,2,11,0.4796093218936844,0.7570930983664377,0.7570930983664377,0.2774837764727533,4,4,36,15,30,40
Hy,0.5,2,12,0.48074202654352566,0.6819401443273032,0.6819401443273032,0.20119811778377755,5,7,33,15,30,40
Hy,0.5,2,13,0.6073378337867097,0.7601104353440722,0.7601104353440722,0.1527726015573625,4,4,36,15,30,40
Hy,0.5,2,14,0.42385090537040887,0.7174399270270656,0.7174399270270656,0.29358902165665673,6,7,33,15,30,40
Hy,0.5,2,15,0.5571272756147649,0.709573255184268,0.709573255184268,0.152445979569503,5,5,35,15,30,40
Hy,0.5,2,16,0.5432108992464405,0.7262749684843326,0.7262749684843326,0.1830640692378921,9,9,31,15,30,40
Hy,0.5,2,17,0.3609561059587622,0.6882579428047555,0.6882579428047555,0.3273018368459933,7,7,33,15,30,40
Hy,0.5,2,18,0.4678747777028145,0.712305436696868,0.712305436696868,0.24443065899405347,7,8,32,15,30,40
Hy,0.5,2,19,0.6528743328563409,0.7644219731698985,0.7644219731698985,0.11154764031355757,3,3,37,15,30,40
Hy,0.5,2,20,0.471200891353587,0.5967606288143448,0.5967606288143448,0.12555973746075777,4,4,36,15,30,40
Hy,0.5,2,21,0.4600423844989338,0.7632557101900648,0.7632557101900648,0.30321332569113096,7,8,32,15,30,40
Hy,0.5,2,22,0.5064636176488707,0.7536263093712564,0.7536263093712564,0.2471626917223857,4,5,35,15,30,40
Hy,0.5,2,23,0.5057690287316938,0.770955141736176,0.770955141736176,0.26518611300448214,5,7,33,15,30,40
Hy,0.5,2,24,0.517411033415317,0.704579550194217,0.704579550194217,0.1871685167789,4,4,36,15,30,40
Hy,0.5,2,25,0.5455285326395701,0.7381464439431722,0.7381464439431722,0.19261791130360206,7,7,33,15,30,40
Hy,0.5,2,26,0.5175716876917499,0.734432926609852,0.734432926609852,0.21686123891810216,6,6,34,15,30,40
Hy,0.5,2,27,0.49215574624773434,0.6974986953826001,0.6974986953826001,0.20534294913486578,3,4,36,15,30,40
Hy,0.5,2,28,0.6648291246219101,0.7832528516645012,0.7832528516645012,0.11842372704259108,3,3,37,15,30,40
Hy,0.5,2,29,0.5289723926950475,0.7095908403894498,0.7095908403894498,0.18061844769440227,3,4,36,15,30,40
Hy,0.5,2,30,0.5929822390994585,0.7474192519286084,0.7474192519286084,0.1544370128291499,4,4,36,15,30,40
Hy,0.5,2,31,0.4868467982704223,0.6915264036152453,0.6915264036152453,0.204679605344823,7,6,34,15,30,40
Hy,0.5,2,32,0.4034536520732566,0.6993985411396614,0.6993985411396614,0.29594488906640476,6,9,31,15,30,40
Hy,0.5,2,33,0.5036133855265157,0.6869246170619709,0.6869246170619709,0.18331123153545525,4,5,35,15,30,40
Hy,0.5,2,34,0.45283469652602815,0.695214738260591,0.695214738260591,0.24238004173456285,7,8,32,15,30,40
Hy,0.5,2,35,0.4437288580054126,0.7544130815134672,0.7544130815134672,0.3106842235080546,11,10,30,15,30,40
Hy,0.5,2,36,0.3565971508303847,0.6967940774651555,0.6967940774651555,0.34019692663477086,9,9,31,15,30,40
Hy,0.5,2,37,0.4773757209640547,0.691130930542784,0.691130930542784,0.2137552095787293,7,8,32,15,30,40
Hy,0.5,2,38,0.31342114236315205,0.6553170174870506,0.6553170174870506,0.3418958751238986,6,6,34,15,30,40
Hy,0.5,2,39,0.5424681066694154,0.6583338655275714,0.6583338655275714,0.11586575885815609,6,5,35,15,30,40
Hy,0.5,2,40,0.4355702103035727,0.6445851384273645,0.6445851384273645,0.20901492812379185,4,5,35,15,30,40
Hy,0.5,5,1,0.5066573662261857,0.6469091214981669,0.6469091214981669,0.1402517552719812,4,4,36,15,30,40
Hy,0.5,5,2,0.5269409689679283,0.714384224201865,0.714384224201865,0.18744325523393668,3,3,37,15,30,40
Hy,0.5,5,3,0.5122936482301103,0.6658535154060413,0.6658535154060413,0.15355986717593106,3,3,37,15,30,40
Hy,0.5,5,4,0.5673811192680025,0.7262717323862625,0.7262717323862625,0.15889061311826003,2,3,37,15,30,40
Hy,0.5,5,5,0.49132419040439,0.6239194682058674,0.6239194682058674,0.1325952778014774,1,1,39,15,30,40
Hy,0.5,5,6,0.4977293018162386,0.7211529926415337,0.7211529926415337,0.22342369082529506,2,2,38,15,30,40
Hy,0.5,5,7,0.4578901419782742,0.6951370616628042,0.6951370616628042,0.23724691968453,6,6,34,15,30,40
Hy,0.5,5,8,0.6320101794351636,0.7069525557515671,0.7069525557515671,0.07494237631640355,2,2,38,15,30,40
Hy,0.5,5,9,0.4947850392047456,0.5973609798487225,0.5973609798487225,0.1025759406439769,2,2,38,15,30,40
Hy,0.5,5,10,0.5888669752069782,0.7559647966282127,0.7559647966282127,0.16709782142123453,4,4,36,15,30,40
Hy,0.5,5,11,0.38738033816901907,0.733383691328114,0.733383691328114,0.3460033531590949,6,6,34,15,30,40
Hy,0.5,5,12,0.4213239524042502,0.7612281514819198,0.7612281514819198,0.3399041990776696,4,4,36,15,30,40
Hy,0.5,5,13,0.4321806647524323,0.6792304324354835,0.6792304324354835,0.24704976768305126,3,3,37,15,30,40
Hy,0.5,5,14,0.4153302738312253,0.730504440524929,0.730504440524929,0.31517416669370374,6,7,33,15,30,40
Hy,0.5,5,15,0.5570355665754315,0.6989957635349929,0.6989957635349929,0.1419601969595614,2,2,38,15,30,40
Hy,0.5,5,16,0.5539109566894852,0.7847380250095031,0.7847380250095031,0.23082706832001787,7,7,33,15,30,40
Hy,0.5,5,17,0.5573773942572208,0.7720776100771418,0.7720776100771418,0.21470021581992105,5,6,34,15,30,40
Hy,0.5,5,18,0.44848273310360154,0.712527714929365,0.712527714929365,0.2640449818257634,6,6,34,15,30,40
Hy,0.5,5,19,0.5721013370740982,0.7113662586485288,0.7113662586485288,0.1392649215744306,3,3,37,15,30,40
Hy,0.5,5,20,0.5343781590078243,0.7118054843585301,0.7118054843585301,0.17742732535070582,3,3,37,15,30,40
Hy,0.5,5,21,0.5040233057700768,0.7383137766230754,0.7383137766230754,0.2342904708529986,6,6,34,15,30,40
Hy,0.5,5,22,0.525256626046811,0.6598033044160264,0.6598033044160264,0.1345466783692154,4,4,36,15,30,40
Hy,0.5,5,23,0.4165409101375136,0.7226471784807855,0.7226471784807855,0.3061062683432719,4,4,36,15,30,40
Hy,0.5,5,24,0.46824058197011426,0.6664691779401876,0.6664691779401876,0.1982285959700733,2,3,37,15,30,40
Hy,0.5,5,25,0.43669053142895603,0.7050520790605844,0.7050520790605844,0.2683615476316284,5,5,35,15,30,40
Hy,0.5,5,26,0.5076679787393371,0.6435537087611283,0.6435537087611283,0.13588573002179116,2,2,38,15,30,40
Hy,0.5,5,27,0.49875148600873165,0.7009599560002753,0.7009599560002753,0.20220846999154363,4,4,36,15,30,40
Hy,0.5,5,28,0.546570968387923,0.7542837752365544,0.7542837752365544,0.20771280684863147,5,5,35,15,30,40
Hy,0.5,5,29,0.493443388599054,0.7100214424266831,0.7100214424266831,0.21657805382762907,1,1,39,15,30,40
Hy,0.5,5,30,0.45571450150639486,0.6860497969863503,0.6860497969863503,0.2303352954799554,2,2,38,15,30,40
Hy,0.5,5,31,0.5682081218243641,0.6957961756862476,0.6957961756862476,0.12758805386188354,4,4,36,15,30,40
Hy,0.5,5,32,0.48865773239862453,0.7012308426380326,0.7012308426380326,0.21257311023940806,3,3,37,15,30,40
Hy,0.5,5,33,0.4224394000148395,0.6648618122515184,0.6648618122515184,0.24242241223667893,4,4,36,15,30,40
Hy,0.5,5,34,0.38576039776928017,0.7463862336601083,0.7463862336601083,0.3606258358908281,5,4,36,15,30,40
Hy,0.5,5,35,0.5137364557424717,0.6711044016505332,0.6711044016505332,0.15736794590806147,3,4,36,15,30,40
Hy,0.5,5,36,0.4452952432922666,0.761869683309086,0.761869683309086,0.3165744400168194,6,6,34,15,30,40
Hy,0.5,5,37,0.43550309323879727,0.770861713143225,0.770861713143225,0.3353586199044278,5,5,35,15,30,40
Hy,0.5,5,38,0.5175824948087082,0.7686124598382489,0.7686124598382489,0.25102996502954067,6,6,34,15,30,40
Hy,0.5,5,39,0.3927867028272362,0.684973057772758,0.684973057772758,0.29218635494552175,4,4,36,15,30,40
Hy,0.5,5,40,0.5528716949680367,0.7334693422096631,0.7334693422096631,0.1805976472416264,5,5,35,15,30,40
Hy,0.5,10,1,0.633061240016447,0.7074532866860704,0.7074532866860704,0.0743920466696234,1,1,39,15,30,40
Hy,0.5,10,2,0.6346093096695661,0.6346093096695661,0.6346093096695661,0.0,0,0,40,15,30,40
Hy,0.5,10,3,0.46287347209148,0.6351388167855921,0.6351388167855921,0.17226534469411214,2,3,37,15,30,40
Hy,0.5,10,4,0.5584226660220649,0.6179814999127439,0.6179814999127439,0.05955883389067895,1,1,39,15,30,40
Hy,0.5,10,5,0.3660517517340622,0.6707490585222771,0.6707490585222771,0.3046973067882149,2,2,38,15,30,40
Hy,0.5,10,6,0.5216095083649872,0.6489159564943201,0.6489159564943201,0.1273064481293329,3,3,37,15,30,40
Hy,0.5,10,7,0.666901202996489,0.6852919204984481,0.6852919204984481,0.018390717501959086,1,1,39,15,30,40
Hy,0.5,10,8,0.5150885842143957,0.6814063087214348,0.6814063087214348,0.16631772450703908,2,2,38,15,30,40
Hy,0.5,10,9,0.4412958962000472,0.707896895119428,0.707896895119428,0.26660099891938077,3,3,37,15,30,40
Hy,0.5,10,10,0.6062108050364914,0.6944107357481997,0.6944107357481997,0.08819993071170829,2,2,38,15,30,40
Hy,0.5,10,11,0.5063571690543109,0.6699273526150764,0.6699273526150764,0.16357018356076547,1,1,39,15,30,40
Hy,0.5,10,12,0.5361531724365346,0.7196898517412823,0.7196898517412823,0.1835366793047477,1,1,39,15,30,40
Hy,0.5,10,13,0.5238984068633624,0.652936294236717,0.652936294236717,0.12903788737335453,2,2,38,15,30,40
Hy,0.5,10,14,0.6128484521962607,0.6746687541253743,0.6746687541253743,0.061820301929113586,1,1,39,15,30,40
Hy,0.5,10,15,0.5773302907549115,0.6716775565370893,0.6716775565370893,0.09434726578217778,2,2,38,15,30,40
Hy,0.5,10,16,0.32921560561907603,0.6782956171777615,0.6782956171777615,0.3490800115586855,2,2,38,15,30,40
Hy,0.5,10,17,0.3873890361292975,0.6484786122371327,0.6484786122371327,0.2610895761078352,2,2,38,15,30,40
Hy,0.5,10,18,0.4265510206819932,0.6691861658371969,0.6691861658371969,0.24263514515520374,1,1,39,15,30,40
Hy,0.5,10,19,0.559991120442329,0.7327990526543481,0.7327990526543481,0.17280793221201907,3,3,37,15,30,40
Hy,0.5,10,20,0.5592601485905168,0.6323015070938128,0.6323015070938128,0.07304135850329607,1,1,39,15,30,40
Hy,0.5,10,21,0.5013018073819498,0.6757035304231889,0.6757035304231889,0.17440172304123902,4,5,35,15,30,40
Hy,0.5,10,22,0.42591395039587243,0.6737010050575823,0.6737010050575823,0.24778705466170992,4,4,36,15,30,40
Hy,0.5,10,23,0.5798634410429703,0.7089992938303737,0.7089992938303737,0.12913585278740347,2,2,38,15,30,40
Hy,0.5,10,24,0.4796672708926949,0.6799558474810005,0.6799558474810005,0.20028857658830557,2,2,38,15,30,40
Hy,0.5,10,25,0.6373220942775776,0.7399644407160815,0.7399644407160815,0.1026423464385039,1,1,39,15,30,40
Hy,0.5,10,26,0.4476038883938803,0.7456517016714649,0.7456517016714649,0.29804781327758456,3,3,37,15,30,40
Hy,0.5,10,27,0.5123770536245776,0.700887898898149,0.700887898898149,0.18851084527357131,2,2,38,15,30,40
Hy,0.5,10,28,0.5597427278431872,0.6999077462015119,0.6999077462015119,0.14016501835832462,2,2,38,15,30,40
Hy,0.5,10,29,0.5181101539615399,0.7665044687974562,0.7665044687974562,0.24839431483591623,4,4,36,15,30,40
Hy,0.5,10,30,0.529937076455499,0.7233979392181187,0.7233979392181187,0.19346086276261965,2,2,38,15,30,40
Hy,0.5,10,31,0.5337775437664031,0.7125616634892579,0.7125616634892579,0.1787841197228548,3,3,37,15,30,40
Hy,0.5,10,32,0.5031018504670478,0.6968496383889905,0.6968496383889905,0.1937477879219427,2,2,38,15,30,40
Hy,0.5,10,33,0.42914019804892933,0.6403074155111346,0.6403074155111346,0.21116721746220524,2,2,38,15,30,40
Hy,0.5,10,34,0.5037066905637624,0.70427846185013,0.70427846185013,0.2005717712863676,1,1,39,15,30,40
Hy,0.5,10,35,0.6315961981137362,0.6683898706158943,0.6683898706158943,0.03679367250215804,1,1,39,15,30,40
Hy,0.5,10,36,0.47374123795268974,0.6370417095672136,0.6370417095672136,0.16330047161452388,1,1,39,15,30,40
Hy,0.5,10,37,0.31445059969643396,0.6727923763250412,0.6727923763250412,0.3583417766286072,2,2,38,15,30,40
Hy,0.5,10,38,0.6422570287997168,0.6889722177631474,0.6889722177631474,0.04671518896343063,3,3,37,15,30,40
Hy,0.5,10,39,0.46700703437327307,0.7018972151382495,0.7018972151382495,0.23489018076497648,3,3,37,15,30,40
Hy,0.5,10,40,0.4011709536865056,0.726283237377095,0.726283237377095,0.32511228369058937,1,1,39,15,30,40
Hy,0.6,2,1,0.5331259688554543,0.7179375985845307,0.7179375985845307,0.1848116297290764,5,5,35,15,30,40
Hy,0.6,2,2,0.5065137651409899,0.653335406105015,0.653335406105015,0.14682164096402506,3,5,35,15,30,40
Hy,0.6,2,3,0.5249048208463976,0.6857939796140806,0.6857939796140806,0.16088915876768306,4,4,36,15,30,40
Hy,0.6,2,4,0.5414235811694355,0.6955792971803443,0.6955792971803443,0.15415571601090883,3,3,37,15,30,40
Hy,0.6,2,5,0.5108357738199892,0.6871130771423343,0.6871130771423343,0.17627730332234504,6,6,34,15,30,40
Hy,0.6,2,6,0.6279026847964514,0.7695866251950931,0.7695866251950931,0.14168394039864174,5,6,34,15,30,40
Hy,0.6,2,7,0.5463364367518618,0.6411871140993437,0.6411871140993437,0.09485067734748187,2,3,37,15,30,40
Hy,0.6,2,8,0.5211008058689385,0.741210917679924,0.741210917679924,0.2201101118109855,5,6,34,15,30,40
Hy,0.6,2,9,0.501092683348435,0.730963564193764,0.730963564193764,0.22987088084532892,4,4,36,15,30,40
Hy,0.6,2,10,0.46212179685568994,0.7450538912574827,0.7450538912574827,0.28293209440179273,5,7,33,15,30,40
Hy,0.6,2,11,0.38013740003803226,0.7570930983664377,0.7570930983664377,0.3769556983284054,7,7,33,15,30,40
Hy,0.6,2,12,0.39806577085493877,0.6977143635137921,0.6977143635137921,0.29964859265885335,9,11,29,15,30,40
Hy,0.6,2,13,0.5031927241144315,0.6751740677150746,0.6751740677150746,0.1719813436006431,5,5,35,15,30,40
Hy,0.6,2,14,0.42400263212012784,0.6601249218770052,0.6601249218770052,0.23612228975687738,6,8,32,15,30,40
Hy,0.6,2,15,0.4907866743083384,0.7104331769822587,0.7104331769822587,0.21964650267392033,4,4,36,15,30,40
Hy,0.6,2,16,0.6282539024856484,0.7372255405450848,0.7372255405450848,0.10897163805943644,4,4,36,15,30,40
Hy,0.6,2,17,0.4681919897116908,0.6360712820620158,0.6360712820620158,0.167879292350325,4,5,35,15,30,40
Hy,0.6,2,18,0.5213544495216615,0.6530030665918808,0.6530030665918808,0.13164861707021924,5,6,34,15,30,40
Hy,0.6,2,19,0.4637509111296068,0.6380036016487176,0.6380036016487176,0.1742526905191108,4,5,35,15,30,40
Hy,0.6,2,20,0.542648496786933,0.6724505569730685,0.6724505569730685,0.1298020601861355,3,3,37,15,30,40
Hy,0.6,2,21,0.43455208410599194,0.7431436482850486,0.7431436482850486,0.3085915641790567,5,7,33,15,30,40
Hy,0.6,2,22,0.554239415732562,0.7648875044470136,0.7648875044470136,0.21064808871445162,4,4,36,15,30,40
Hy,0.6,2,23,0.5523868860705919,0.770955141736176,0.770955141736176,0.21856825566558402,3,4,36,15,30,40
Hy,0.6,2,24,0.48562683193348755,0.6348044795586615,0.6348044795586615,0.14917764762517394,5,5,35,15,30,40
Hy,0.6,2,25,0.41822636329387824,0.5683371374003945,0.5683371374003945,0.15011077410651624,3,4,36,15,30,40
Hy,0.6,2,26,0.5779271491548651,0.6973736782719424,0.6973736782719424,0.11944652911707732,4,4,36,15,30,40
Hy,0.6,2,27,0.5674695464523649,0.7242492783621578,0.7242492783621578,0.15677973190979289,4,5,35,15,30,40
