cik,symbol,sector,sub_industry,date,year,accession,primary_doc,path,doc_wordcount,n_exec_officers,flat,tau_raw,K_rd,rd_reported,rev_reported,keywords_total
0001690820,CVNA,Consumer Discretionary,Automotive Retail,2025-02-19,2025,0001690820-25-000074,cvna-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001690820\000169082025000074\cvna-20241231.htm,73237,0,,16.65824651473982,,,13673.0,122
0001690820,CVNA,Consumer Discretionary,Automotive Retail,2024-02-22,2024,0001690820-24-000093,cvna-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001690820\000169082024000093\cvna-20231231.htm,86830,0,,15.317286652078774,,,10771.0,133
0001690820,CVNA,Consumer Discretionary,Automotive Retail,2023-02-23,2023,0001690820-23-000052,cvna-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001690820\000169082023000052\cvna-20221231.htm,86306,0,,17.03241953050773,,,13604.0,147
0000726958,CASY,Consumer Staples,Food Retail,2025-06-23,2025,0000726958-25-000065,casy-20250430.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000726958\000072695825000065\casy-20250430.htm,35423,0,,7.3398639302148325,,,61.3,26
0000726958,CASY,Consumer Staples,Food Retail,2024-06-24,2024,0000726958-24-000046,casy-20240430.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000726958\000072695824000046\casy-20240430.htm,32996,0,,7.576675960722512,,,63.3,25
0000726958,CASY,Consumer Staples,Food Retail,2023-06-23,2023,0000726958-23-000059,casy-20230430.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000726958\000072695823000059\casy-20230430.htm,34704,1,0.5,8.356385431074226,,,66.4,29
0000726958,CASY,Consumer Staples,Food Retail,2022-06-24,2022,0000726958-22-000065,casy-20220430.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000726958\000072695822000065\casy-20220430.htm,36895,3,0.25,7.318064778425261,,,64.2,27
0000726958,CASY,Consumer Staples,Food Retail,2021-06-25,2021,0000726958-21-000078,casy-20210430.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000726958\000072695821000078\casy-20210430.htm,33929,1,0.5,9.431459813139202,,,55.4,32
0000726958,CASY,Consumer Staples,Food Retail,2020-06-26,2020,0000726958-20-000085,casy-2020430x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000726958\000072695820000085\casy-2020430x10k.htm,32517,0,,9.841006242888337,,,60.1,32
0000018230,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,2026-02-13,2026,0000018230-26-000008,cat-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000018230\000001823026000008\cat-20251231.htm,71937,0,,13.066989171080252,,2148.0,,94
0000018230,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,2025-02-14,2025,0000018230-25-000008,cat-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000018230\000001823025000008\cat-20241231.htm,71720,0,,13.385387618516454,,2107.0,,96
0000018230,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,2024-02-16,2024,0000018230-24-000009,cat-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000018230\000001823024000009\cat-20231231.htm,71492,0,,12.16919375594472,,2108.0,,87
0000018230,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,2023-02-15,2023,0000018230-23-000011,cat-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000018230\000001823023000011\cat-20221231.htm,72110,0,,11.926223824712245,,1814.0,,86
0000018230,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,2022-02-16,2022,0000018230-22-000050,cat-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000018230\000001823022000050\cat-20211231.htm,74840,0,,12.02565473009086,,1686.0,,90
0000018230,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,2021-02-17,2021,0000018230-21-000063,cat-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000018230\000001823021000063\cat-20201231.htm,77779,0,,14.14263490145155,,1415.0,,110
0001374310,CBOE,Financials,Financial Exchanges & Data,2026-02-20,2026,0001628280-26-010013,cboe-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001374310\000162828026010013\cboe-20251231.htm,95721,0,,15.77501279760972,,,4714.2,151
0001374310,CBOE,Financials,Financial Exchanges & Data,2025-02-21,2025,0001628280-25-006984,cboe-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001374310\000162828025006984\cboe-20241231.htm,100024,1,0.5,14.296568823482364,,,4094.5,143
0001374310,CBOE,Financials,Financial Exchanges & Data,2024-02-16,2024,0001558370-24-001277,cboe-20231231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001374310\000155837024001277\cboe-20231231x10k.htm,105778,0,,15.126018642817977,,,3773.5,160
0001374310,CBOE,Financials,Financial Exchanges & Data,2023-02-17,2023,0001558370-23-001489,cboe-20221231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001374310\000155837023001489\cboe-20221231x10k.htm,100702,0,,14.398919584516694,,,3958.5,145
0001374310,CBOE,Financials,Financial Exchanges & Data,2022-02-18,2022,0001558370-22-001386,cboe-20211231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001374310\000155837022001386\cboe-20211231x10k.htm,89009,2,0.3333333333333333,15.16700558370502,,,3494.8,135
0001374310,CBOE,Financials,Financial Exchanges & Data,2021-02-19,2021,0001558370-21-001286,cboe-20201231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001374310\000155837021001286\cboe-20201231x10k.htm,86732,1,0.5,18.908822579901305,,,3427.1,164
0001138118,CBRE,Real Estate,Real Estate Services,2026-02-12,2026,0001138118-26-000005,cbre-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001138118\000113811826000005\cbre-20251231.htm,73644,1,0.5,19.146162620172724,,,40550.0,141
0001138118,CBRE,Real Estate,Real Estate Services,2025-02-14,2025,0001138118-25-000005,cbre-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001138118\000113811825000005\cbre-20241231.htm,69747,1,0.5,20.502673950134053,,,20868.0,143
0001138118,CBRE,Real Estate,Real Estate Services,2024-02-20,2024,0001138118-24-000006,cbre-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001138118\000113811824000006\cbre-20231231.htm,68917,1,0.5,22.200618134857873,,,18276.0,153
0001138118,CBRE,Real Estate,Real Estate Services,2023-02-27,2023,0001138118-23-000009,cbre-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001138118\000113811823000009\cbre-20221231.htm,73521,0,,19.994287346472436,,,30828246.0,147
0001138118,CBRE,Real Estate,Real Estate Services,2022-03-01,2022,0001138118-22-000010,cbre-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001138118\000113811822000010\cbre-20211231.htm,72618,0,,18.59043212426671,,,27746036.0,135
0001138118,CBRE,Real Estate,Real Estate Services,2021-02-24,2021,0001138118-21-000012,cbre-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001138118\000113811821000012\cbre-20201231.htm,73738,0,,19.79983183704467,,,23826195.0,146
0001402057,CDW,Information Technology,Technology Distributors,2026-02-20,2026,0001402057-26-000011,cdw-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001402057\000140205726000011\cdw-20251231.htm,46624,0,,17.801990391214826,,,22424.1,83
0001402057,CDW,Information Technology,Technology Distributors,2025-02-21,2025,0001402057-25-000018,cdw-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001402057\000140205725000018\cdw-20241231.htm,47233,0,,17.57245993267419,,,20998.7,83
0001402057,CDW,Information Technology,Technology Distributors,2024-02-26,2024,0001402057-24-000015,cdw-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001402057\000140205724000015\cdw-20231231.htm,46260,0,,16.212710765239947,,,21376.0,75
0001402057,CDW,Information Technology,Technology Distributors,2023-02-24,2023,0001402057-23-000052,cdw-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001402057\000140205723000052\cdw-20221231.htm,46258,0,,15.564875264819058,,,23700.0,72
0001402057,CDW,Information Technology,Technology Distributors,2022-02-28,2022,0001402057-22-000020,cdw-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001402057\000140205722000020\cdw-20211231.htm,49403,0,,13.9667631520353,,,20800.0,69
0001402057,CDW,Information Technology,Technology Distributors,2021-02-26,2021,0001402057-21-000022,cdw-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001402057\000140205721000022\cdw-20201231.htm,49174,0,,15.048602920242406,,,18500.0,74
0001140859,COR,Health Care,Health Care Distributors,2025-11-25,2025,0001140859-25-000131,cor-20250930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001140859\000114085925000131\cor-20250930.htm,62449,0,,16.013066662396515,,,,100
0001140859,COR,Health Care,Health Care Distributors,2024-11-26,2024,0001140859-24-000177,cor-20240930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001140859\000114085924000177\cor-20240930.htm,59873,0,,14.196716383010706,,,,85
0001140859,COR,Health Care,Health Care Distributors,2023-11-21,2023,0001140859-23-000197,cor-20230930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001140859\000114085923000197\cor-20230930.htm,59598,0,,13.423269237222724,,,,80
0001140859,COR,Health Care,Health Care Distributors,2022-11-22,2022,0001140859-22-000098,abc-20220930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001140859\000114085922000098\abc-20220930.htm,63551,0,,12.430960960488427,,,,79
0001140859,COR,Health Care,Health Care Distributors,2021-11-23,2021,0001140859-21-000058,abc-20210930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001140859\000114085921000058\abc-20210930.htm,62966,0,,11.911190166121399,,,,75
0001140859,COR,Health Care,Health Care Distributors,2020-11-19,2020,0001140859-20-000050,abc-20200930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001140859\000114085920000050\abc-20200930.htm,62280,0,,12.202954399486192,,,,76
0001071739,CNC,Health Care,Managed Health Care,2026-02-17,2026,0001071739-26-000049,cnc-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001071739\000107173926000049\cnc-20251231.htm,73071,0,,20.664832833819162,,,194800.0,151
0001071739,CNC,Health Care,Managed Health Care,2025-02-18,2025,0001071739-25-000027,cnc-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001071739\000107173925000027\cnc-20241231.htm,68169,0,,19.803723099942786,,,163100.0,135
0001071739,CNC,Health Care,Managed Health Care,2024-02-20,2024,0001071739-24-000037,cnc-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001071739\000107173924000037\cnc-20231231.htm,69129,0,,15.91227994040128,,,154000.0,110
0001071739,CNC,Health Care,Managed Health Care,2023-02-21,2023,0001071739-23-000047,cnc-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001071739\000107173923000047\cnc-20221231.htm,64643,0,,15.314883282025896,,,144500.0,99
0001071739,CNC,Health Care,Managed Health Care,2022-02-22,2022,0001071739-22-000071,cnc-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001071739\000107173922000071\cnc-20211231.htm,69691,0,,16.070941728487178,,,126000.0,112
0001071739,CNC,Health Care,Managed Health Care,2021-02-22,2021,0001071739-21-000039,cnc-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001071739\000107173921000039\cnc-20201231.htm,70503,0,,15.318497085230415,,,111100.0,108
0001130310,CNP,Utilities,Multi-Utilities,2026-02-19,2026,0001130310-26-000008,cnp-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001130310\000113031026000008\cnp-20251231.htm,130523,0,,23.214299395508835,,,4084.0,303
0001130310,CNP,Utilities,Multi-Utilities,2025-02-20,2025,0001130310-25-000040,cnp-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001130310\000113031025000040\cnp-20241231.htm,129014,0,,20.07534066070349,,,3939.0,259
0001130310,CNP,Utilities,Multi-Utilities,2024-02-20,2024,0001130310-24-000010,cnp-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001130310\000113031024000010\cnp-20231231.htm,124503,1,0.5,19.03568588708706,,,3677.0,237
0001130310,CNP,Utilities,Multi-Utilities,2023-02-17,2023,0001130310-23-000013,cnp-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001130310\000113031023000013\cnp-20221231.htm,124092,0,,21.355123617960867,,,3412.0,265
0001130310,CNP,Utilities,Multi-Utilities,2022-02-22,2022,0001130310-22-000023,cnp-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001130310\000113031022000023\cnp-20211231.htm,124497,0,,22.731471441078902,,,1457.0,283
0001130310,CNP,Utilities,Multi-Utilities,2021-02-25,2021,0001130310-21-000009,cnp-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001130310\000113031021000009\cnp-20201231.htm,135490,1,0.5,21.256181267990257,,,385.0,288
0001324404,CF,Materials,Fertilizers & Agricultural Chemicals,2026-02-25,2026,0001324404-26-000007,cf-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001324404\000132440426000007\cf-20251231.htm,83392,0,,15.229278587874136,,,7080.0,127
0001324404,CF,Materials,Fertilizers & Agricultural Chemicals,2025-02-20,2025,0001324404-25-000006,cf-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001324404\000132440425000006\cf-20241231.htm,79335,0,,13.361063843196572,,,5940.0,106
0001324404,CF,Materials,Fertilizers & Agricultural Chemicals,2024-02-22,2024,0001324404-24-000008,cf-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001324404\000132440424000008\cf-20231231.htm,83211,0,,12.498347574238984,,,6630.0,104
0001324404,CF,Materials,Fertilizers & Agricultural Chemicals,2023-02-23,2023,0001324404-23-000006,cf-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001324404\000132440423000006\cf-20221231.htm,82740,0,,12.56949480299734,,,11190.0,104
0001324404,CF,Materials,Fertilizers & Agricultural Chemicals,2022-02-24,2022,0001324404-22-000008,cf-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001324404\000132440422000008\cf-20211231.htm,81617,0,,13.110013845154809,,,6540.0,107
0001324404,CF,Materials,Fertilizers & Agricultural Chemicals,2021-02-24,2021,0001324404-21-000008,cf-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001324404\000132440421000008\cf-20201231.htm,79424,0,,14.982876712328766,,,4120.0,119
0001100682,CRL,Health Care,Life Sciences Tools & Services,2026-02-18,2026,0001100682-26-000022,crl-20251227.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001100682\000110068226000022\crl-20251227.htm,77899,0,,22.978472124160774,,,4000.0,179
